YYYY/MM/DD,HH:MM:SS,PM2.5
2022/07/04,23:00:00,53.02
2022/07/05,00:00:00,50.15
2022/07/05,01:00:00,47.63
2022/07/05,02:00:00,46.5
2022/07/05,03:00:00,46.7
2022/07/05,04:00:00,48.55
2022/07/05,05:00:00,49.54
2022/07/05,06:00:00,53.07
2022/07/05,07:00:00,61.7
2022/07/05,08:00:00,64.22
2022/07/05,09:00:00,64.19
2022/07/05,10:00:00,70.57
2022/07/05,11:00:00,36.16
2022/07/05,12:00:00,20.2
2022/07/05,13:00:00,10.94
2022/07/05,14:00:00,8.69
2022/07/05,15:00:00,9.99
2022/07/05,16:00:00,10.19
2022/07/05,17:00:00,15.5
2022/07/05,18:00:00,25.28
2022/07/05,19:00:00,36.49
2022/07/05,20:00:00,48.3
2022/07/05,21:00:00,58.78
2022/07/05,22:00:00,64.34
2022/07/05,23:00:00,62.8
2022/07/06,00:00:00,65.21
2022/07/06,01:00:00,64.96
2022/07/06,02:00:00,64.85
2022/07/06,03:00:00,65.4
2022/07/06,04:00:00,65.08
2022/07/06,05:00:00,61.64
2022/07/06,06:00:00,59.6
2022/07/06,07:00:00,62.16
2022/07/06,08:00:00,67.41
2022/07/06,09:00:00,69.43
2022/07/06,10:00:00,68.17
2022/07/06,11:00:00,33.61
2022/07/06,12:00:00,22.56
2022/07/06,13:00:00,19.97
2022/07/06,14:00:00,21.54
2022/07/06,15:00:00,26.36
2022/07/06,16:00:00,29.2
2022/07/06,17:00:00,37.28
2022/07/06,18:00:00,51.65
2022/07/06,19:00:00,67.56
2022/07/06,20:00:00,79.92
2022/07/06,21:00:00,87.96
2022/07/06,22:00:00,91.44
2022/07/06,23:00:00,85.68
2022/07/07,00:00:00,73.13
2022/07/07,01:00:00,58.02
2022/07/07,02:00:00,45.42
2022/07/07,03:00:00,36.36
2022/07/07,04:00:00,28.81
2022/07/07,05:00:00,22.5
2022/07/07,06:00:00,20.57
2022/07/07,07:00:00,23.79
2022/07/07,08:00:00,28.22
2022/07/07,09:00:00,31.82
2022/07/07,10:00:00,34.36
2022/07/07,11:00:00,34.9
2022/07/07,12:00:00,35.42
2022/07/07,13:00:00,38.5
2022/07/07,14:00:00,52.94
2022/07/07,15:00:00,49.53
2022/07/07,16:00:00,36.16
2022/07/07,17:00:00,25.82
2022/07/07,18:00:00,26.37
2022/07/07,19:00:00,24.97
2022/07/07,20:00:00,27.07
2022/07/07,21:00:00,32.66
2022/07/07,22:00:00,37.02
2022/07/07,23:00:00,39.11
2022/07/08,00:00:00,38.22
2022/07/08,01:00:00,35.93
2022/07/08,02:00:00,34.38
2022/07/08,03:00:00,32.82
2022/07/08,04:00:00,31.37
2022/07/08,05:00:00,30.45
2022/07/08,06:00:00,30.96
2022/07/08,07:00:00,34.84
2022/07/08,08:00:00,23.68
2022/07/08,09:00:00,22.37
2022/07/08,10:00:00,22.87
2022/07/08,11:00:00,11.96
2022/07/08,12:00:00,10.67
2022/07/08,13:00:00,14.89
2022/07/08,14:00:00,25.45
2022/07/08,15:00:00,36.71
2022/07/08,16:00:00,36.39
2022/07/08,17:00:00,30.83
2022/07/08,18:00:00,27.23
2022/07/08,19:00:00,23.97
2022/07/08,20:00:00,24.5
2022/07/08,21:00:00,29.79
2022/07/08,22:00:00,38.79
2022/07/08,23:00:00,48.5
2022/07/09,00:00:00,53.07
2022/07/09,01:00:00,51.36
2022/07/09,02:00:00,47.34
2022/07/09,03:00:00,45.36
2022/07/09,04:00:00,43.72
2022/07/09,05:00:00,41.4
2022/07/09,06:00:00,40.86
2022/07/09,07:00:00,42.97
2022/07/09,08:00:00,41.8
2022/07/09,09:00:00,37.7
2022/07/09,10:00:00,32.3
2022/07/09,11:00:00,26.77
2022/07/09,12:00:00,27.17
2022/07/09,13:00:00,31.53
2022/07/09,14:00:00,35.96
2022/07/09,15:00:00,30.66
2022/07/09,16:00:00,20.05
2022/07/09,17:00:00,17.6
2022/07/09,18:00:00,24.83
2022/07/09,19:00:00,35.44
2022/07/09,20:00:00,44.51
2022/07/09,21:00:00,52.78
2022/07/09,22:00:00,63.75
2022/07/09,23:00:00,71.96
2022/07/10,00:00:00,73.99
2022/07/10,01:00:00,67.3
2022/07/10,02:00:00,53.1
2022/07/10,03:00:00,47.24
2022/07/10,04:00:00,39.75
2022/07/10,05:00:00,30.86
2022/07/10,06:00:00,28.34
2022/07/10,07:00:00,32.94
2022/07/10,08:00:00,39
2022/07/10,09:00:00,40.75
2022/07/10,10:00:00,37.99
2022/07/10,11:00:00,25.25
2022/07/10,12:00:00,29.58
2022/07/10,13:00:00,31.87
2022/07/10,14:00:00,34.01
2022/07/10,15:00:00,39
2022/07/10,16:00:00,38.71
2022/07/10,17:00:00,34.61
2022/07/10,18:00:00,36.36
2022/07/10,19:00:00,42.43
2022/07/10,20:00:00,48.11
2022/07/10,21:00:00,51.88
2022/07/10,22:00:00,56.57
2022/07/10,23:00:00,62.71
2022/07/11,00:00:00,67.99
2022/07/11,01:00:00,71.61
2022/07/11,02:00:00,77.85
2022/07/11,03:00:00,84.04
2022/07/11,04:00:00,88.3
2022/07/11,05:00:00,82
2022/07/11,06:00:00,80.17
2022/07/11,07:00:00,83.06
2022/07/11,08:00:00,73.62
2022/07/11,09:00:00,71.43
2022/07/11,10:00:00,71.99
2022/07/11,11:00:00,70.57
2022/07/11,12:00:00,67.16
2022/07/11,13:00:00,58.46
2022/07/11,14:00:00,27.14
2022/07/11,15:00:00,16.85
2022/07/11,16:00:00,13.57
2022/07/11,17:00:00,19.48
2022/07/11,18:00:00,32.09
2022/07/11,19:00:00,43.78
2022/07/11,20:00:00,56.53
2022/07/11,21:00:00,69.79
2022/07/11,22:00:00,76.84
2022/07/11,23:00:00,75.63
2022/07/12,00:00:00,72.62
2022/07/12,01:00:00,71.4
2022/07/12,02:00:00,69.73
2022/07/12,03:00:00,67.28
2022/07/12,04:00:00,63.87
2022/07/12,05:00:00,61.79
2022/07/12,06:00:00,62.3
2022/07/12,07:00:00,65.9
2022/07/12,08:00:00,69.31
2022/07/12,09:00:00,72.68
2022/07/12,10:00:00,69.2
2022/07/12,11:00:00,34.44
2022/07/12,12:00:00,37.32
2022/07/12,13:00:00,42.53
2022/07/12,14:00:00,51.5
2022/07/12,15:00:00,67.88
2022/07/12,16:00:00,83.96
2022/07/12,17:00:00,112.03
2022/07/12,18:00:00,120.79
2022/07/12,19:00:00,90.21
2022/07/12,20:00:00,46.15
2022/07/12,21:00:00,39.34
2022/07/12,22:00:00,42.16
2022/07/12,23:00:00,46.46
2022/07/13,00:00:00,46.07
2022/07/13,01:00:00,43.42
2022/07/13,02:00:00,43.67
2022/07/13,03:00:00,45.87
2022/07/13,04:00:00,47
2022/07/13,05:00:00,49.8
2022/07/13,06:00:00,53.9
2022/07/13,07:00:00,59.42
2022/07/13,08:00:00,58.35
2022/07/13,09:00:00,56.54
2022/07/13,10:00:00,50.58
2022/07/13,11:00:00,38.51
2022/07/13,12:00:00,34.89
2022/07/13,13:00:00,35.82
2022/07/13,14:00:00,41.8
2022/07/13,15:00:00,55.04
2022/07/13,16:00:00,71.99
2022/07/13,17:00:00,104.7
2022/07/13,18:00:00,145.56
2022/07/13,19:00:00,173.77
2022/07/13,20:00:00,186.06
2022/07/13,21:00:00,196.95
2022/07/13,22:00:00,211.39
2022/07/13,23:00:00,223.88
2022/07/14,00:00:00,223.24
2022/07/14,01:00:00,200.15
2022/07/14,02:00:00,180.59
2022/07/14,03:00:00,170.52
2022/07/14,04:00:00,159.16
2022/07/14,05:00:00,143.99
2022/07/14,06:00:00,132.91
2022/07/14,07:00:00,132.99
2022/07/14,08:00:00,124.7
2022/07/14,09:00:00,109.81
2022/07/14,10:00:00,98.17
2022/07/14,11:00:00,59.56
2022/07/14,12:00:00,42.5
2022/07/14,13:00:00,32.73
2022/07/14,14:00:00,29.37
2022/07/14,15:00:00,30.04
2022/07/14,16:00:00,30.51
2022/07/14,17:00:00,41.9
2022/07/14,18:00:00,63.08
2022/07/14,19:00:00,85.78
2022/07/14,20:00:00,101.69
2022/07/14,21:00:00,116.25
2022/07/14,22:00:00,132.27
2022/07/14,23:00:00,146
2022/07/15,00:00:00,153.24
2022/07/15,01:00:00,144.43
2022/07/15,02:00:00,133.87
2022/07/15,03:00:00,129.08
2022/07/15,04:00:00,124.22
2022/07/15,05:00:00,113.47
2022/07/15,06:00:00,109.65
2022/07/15,07:00:00,116.62
2022/07/15,08:00:00,112.53
2022/07/15,09:00:00,105.69
2022/07/15,10:00:00,100.98
2022/07/15,11:00:00,100.16
2022/07/15,12:00:00,104.4
2022/07/15,13:00:00,109.46
2022/07/15,14:00:00,142.88
2022/07/15,15:00:00,178.02
2022/07/15,16:00:00,195.25
2022/07/15,17:00:00,204.64
2022/07/15,18:00:00,199.21
2022/07/15,19:00:00,170.37
2022/07/15,20:00:00,142.26
2022/07/15,21:00:00,146.28
2022/07/15,22:00:00,165.47
2022/07/15,23:00:00,187.56
2022/07/16,00:00:00,204.01
2022/07/16,01:00:00,202.57
2022/07/16,02:00:00,184.66
2022/07/16,03:00:00,173.04
2022/07/16,04:00:00,162.17
2022/07/16,05:00:00,152.69
2022/07/16,06:00:00,145.26
2022/07/16,07:00:00,140.22
2022/07/16,08:00:00,88.48
2022/07/16,09:00:00,56.7
2022/07/16,10:00:00,51.51
2022/07/16,11:00:00,36.29
2022/07/16,12:00:00,22.76
2022/07/16,13:00:00,15.88
2022/07/16,14:00:00,14.98
2022/07/16,15:00:00,13.95
2022/07/16,16:00:00,8.9
2022/07/16,17:00:00,7.75
2022/07/16,18:00:00,10.78
2022/07/16,19:00:00,13.96
2022/07/16,20:00:00,15.64
2022/07/16,21:00:00,15.1
2022/07/16,22:00:00,12.32
2022/07/16,23:00:00,11.87
2022/07/17,00:00:00,15.25
2022/07/17,01:00:00,19.25
2022/07/17,02:00:00,23.03
2022/07/17,03:00:00,25.76
2022/07/17,04:00:00,27.89
2022/07/17,05:00:00,27.61
2022/07/17,06:00:00,27.17
2022/07/17,07:00:00,28.1
2022/07/17,08:00:00,24.21
2022/07/17,09:00:00,29.47
2022/07/17,10:00:00,42.12
2022/07/17,11:00:00,34.46
2022/07/17,12:00:00,30.92
2022/07/17,13:00:00,30.77
2022/07/17,14:00:00,24.56
2022/07/17,15:00:00,15.4
2022/07/17,16:00:00,8.96
2022/07/17,17:00:00,7.04
2022/07/17,18:00:00,7.63
2022/07/17,19:00:00,7.52
2022/07/17,20:00:00,10.24
2022/07/17,21:00:00,15.24
2022/07/17,22:00:00,20.87
2022/07/17,23:00:00,26.49
2022/07/18,00:00:00,29.22
2022/07/18,01:00:00,30.32
2022/07/18,02:00:00,30.39
2022/07/18,03:00:00,30
2022/07/18,04:00:00,28.79
2022/07/18,05:00:00,28.4
2022/07/18,06:00:00,30.01
2022/07/18,07:00:00,36.74
2022/07/18,08:00:00,48.6
2022/07/18,09:00:00,62.51
2022/07/18,10:00:00,69.37
2022/07/18,11:00:00,19.7
2022/07/18,12:00:00,18.04
2022/07/18,13:00:00,19.05
2022/07/18,14:00:00,18.54
2022/07/18,15:00:00,15.43
2022/07/18,16:00:00,10.35
2022/07/18,17:00:00,8.31
2022/07/18,18:00:00,9.67
2022/07/18,19:00:00,9.55
2022/07/18,20:00:00,11.43
2022/07/18,21:00:00,14.32
2022/07/18,22:00:00,15.74
2022/07/18,23:00:00,16.66
2022/07/19,00:00:00,17.03
2022/07/19,01:00:00,17.28
2022/07/19,02:00:00,17.51
2022/07/19,03:00:00,18.88
2022/07/19,04:00:00,21.85
2022/07/19,05:00:00,25.96
2022/07/19,06:00:00,31.23
2022/07/19,07:00:00,39.86
2022/07/19,08:00:00,53.53
2022/07/19,09:00:00,68.45
2022/07/19,10:00:00,72.25
2022/07/19,11:00:00,31.04
2022/07/19,12:00:00,31.98
2022/07/19,13:00:00,40.07
2022/07/19,14:00:00,62.08
2022/07/19,15:00:00,60.2
2022/07/19,16:00:00,37.81
2022/07/19,17:00:00,27.26
2022/07/19,18:00:00,31.38
2022/07/19,19:00:00,32.76
2022/07/19,20:00:00,36.39
2022/07/19,21:00:00,41.61
2022/07/19,22:00:00,44.25
2022/07/19,23:00:00,45.41
2022/07/20,00:00:00,47.7
2022/07/20,01:00:00,44.22
2022/07/20,02:00:00,36.38
2022/07/20,03:00:00,34.6
2022/07/20,04:00:00,34.63
2022/07/20,05:00:00,35.71
2022/07/20,06:00:00,38.92
2022/07/20,07:00:00,46.1
2022/07/22,08:00:00,52.26
2022/07/22,09:00:00,44.99
2022/07/22,10:00:00,33.19
2022/07/22,11:00:00,17.82
2022/07/22,12:00:00,15.97
2022/07/22,13:00:00,16.03
2022/07/22,14:00:00,15.46
2022/07/22,15:00:00,15.89
2022/07/22,16:00:00,17.38
2022/07/22,17:00:00,22.14
2022/07/22,18:00:00,26.75
2022/07/22,19:00:00,26.6
2022/07/22,20:00:00,24.5
2022/07/22,21:00:00,24.55
2022/07/22,22:00:00,26.35
2022/07/22,23:00:00,29.17
2022/07/23,00:00:00,31.5
2022/07/23,01:00:00,32.05
2022/07/23,02:00:00,34.47
2022/07/23,03:00:00,39.16
2022/07/23,04:00:00,43.76
2022/07/23,05:00:00,46.9
2022/07/23,06:00:00,51.37
2022/07/23,07:00:00,60.32
2022/07/23,08:00:00,70.46
2022/07/23,09:00:00,80.59
2022/07/23,10:00:00,86.65
2022/07/23,11:00:00,77.27
2022/07/23,12:00:00,90.03
2022/07/23,13:00:00,120.41
2022/07/23,14:00:00,138.88
2022/07/23,15:00:00,134.51
2022/07/23,16:00:00,84.45
2022/07/23,17:00:00,39.79
2022/07/23,18:00:00,38.39
2022/07/23,19:00:00,37.37
2022/07/23,20:00:00,32.16
2022/07/23,21:00:00,27.81
2022/07/23,22:00:00,24.84
2022/07/23,23:00:00,22.21
2022/07/24,00:00:00,21.27
2022/07/24,01:00:00,20.96
2022/07/24,02:00:00,22.28
2022/07/24,03:00:00,25.59
2022/07/24,04:00:00,29.04
2022/07/24,05:00:00,31.28
2022/07/24,06:00:00,32.93
2022/07/24,07:00:00,35.48
2022/07/24,08:00:00,39.17
2022/07/24,09:00:00,45.03
2022/07/24,10:00:00,59.14
2022/07/24,11:00:00,42.75
2022/07/24,12:00:00,34.62
2022/07/24,13:00:00,27.42
2022/07/24,14:00:00,19.8
2022/07/24,15:00:00,18.58
2022/07/24,16:00:00,19.03
2022/07/24,17:00:00,27.55
2022/07/24,18:00:00,40.83
2022/07/24,19:00:00,47.16
2022/07/24,20:00:00,49.54
2022/07/24,21:00:00,53.19
2022/07/24,22:00:00,54.17
2022/07/24,23:00:00,51.56
2022/07/25,00:00:00,47.75
2022/07/25,01:00:00,45.71
2022/07/25,02:00:00,45.42
2022/07/25,03:00:00,46.29
2022/07/25,04:00:00,46.89
2022/07/25,05:00:00,47.33
2022/07/25,06:00:00,48.77
2022/07/25,07:00:00,52.23
2022/07/25,08:00:00,54.56
2022/07/25,09:00:00,69.56
2022/07/25,10:00:00,90.03
2022/07/25,11:00:00,62.86
2022/07/25,12:00:00,51.41
2022/07/25,13:00:00,51.26
2022/07/25,14:00:00,64.45
2022/07/25,15:00:00,89.73
2022/07/25,16:00:00,100.89
2022/07/25,17:00:00,109.77
2022/07/25,18:00:00,132.96
2022/07/25,19:00:00,160.44
2022/07/25,20:00:00,171.52
2022/07/25,21:00:00,152.89
2022/07/25,22:00:00,109.2
2022/07/25,23:00:00,72.34
2022/07/26,00:00:00,61.89
2022/07/26,01:00:00,59.79
2022/07/26,02:00:00,62.06
2022/07/26,03:00:00,64.01
2022/07/26,04:00:00,65.09
2022/07/26,05:00:00,66.86
2022/07/26,06:00:00,68.35
2022/07/26,07:00:00,71.13
2022/07/26,08:00:00,64.72
2022/07/26,09:00:00,83.95
2022/07/26,10:00:00,128.36
2022/07/26,11:00:00,98.35
2022/07/26,12:00:00,80.41
2022/07/26,13:00:00,65.05
2022/07/26,14:00:00,70.69
2022/07/26,15:00:00,90.68
2022/07/26,16:00:00,100.5
2022/07/26,17:00:00,116.85
2022/07/26,18:00:00,137.39
2022/07/26,19:00:00,139.2
2022/07/26,20:00:00,129.57
2022/07/26,21:00:00,114.47
2022/07/26,22:00:00,97.26
2022/07/26,23:00:00,70.35
2022/07/27,00:00:00,57.72
2022/07/27,01:00:00,53.44
2022/07/27,02:00:00,52.74
2022/07/27,03:00:00,49.21
2022/07/27,04:00:00,44.22
2022/07/27,05:00:00,39.25
2022/07/27,06:00:00,37.97
2022/07/27,07:00:00,38.35
2022/07/27,08:00:00,40.06
2022/07/27,09:00:00,44.29
2022/07/27,10:00:00,50.48
2022/07/27,11:00:00,34.02
2022/07/27,12:00:00,27.19
2022/07/27,13:00:00,27.77
2022/07/27,14:00:00,41.85
2022/07/27,15:00:00,69.46
2022/07/27,16:00:00,92.44
2022/07/27,17:00:00,121.63
2022/07/27,18:00:00,174.86
2022/07/27,19:00:00,219.32
2022/07/27,20:00:00,243.42
2022/07/27,21:00:00,214.73
2022/07/27,22:00:00,152.32
2022/07/27,23:00:00,80.35
2022/07/28,00:00:00,57.84
2022/07/28,01:00:00,46.05
2022/07/28,02:00:00,40.58
2022/07/28,03:00:00,37.85
2022/07/28,04:00:00,36.32
2022/07/28,05:00:00,36.77
2022/07/28,06:00:00,39.73
2022/07/28,07:00:00,46.92
2022/07/28,08:00:00,44.75
2022/07/28,09:00:00,56.99
2022/07/28,10:00:00,90.74
2022/07/28,11:00:00,70.24
2022/07/28,12:00:00,51.68
2022/07/28,13:00:00,42.08
2022/07/28,14:00:00,50.84
2022/07/28,15:00:00,73.3
2022/07/28,16:00:00,85.16
2022/07/28,17:00:00,88.68
2022/07/28,18:00:00,82.95
2022/07/28,19:00:00,66.08
2022/07/28,20:00:00,50.12
2022/07/28,21:00:00,48.29
2022/07/28,22:00:00,57.51
2022/07/28,23:00:00,65.97
2022/07/29,00:00:00,64.62
2022/07/29,01:00:00,58.68
2022/07/29,02:00:00,52.83
2022/07/29,03:00:00,52.39
2022/07/29,04:00:00,52.3
2022/07/29,05:00:00,52.95
2022/07/29,06:00:00,54.75
2022/07/29,07:00:00,58.94
2022/07/29,08:00:00,60.78
2022/07/29,09:00:00,65.74
2022/07/29,10:00:00,79.9
2022/07/29,11:00:00,46.03
2022/07/29,12:00:00,25.9
2022/07/29,13:00:00,16.77
2022/07/29,14:00:00,19.45
2022/07/29,15:00:00,28.9
2022/07/29,16:00:00,35.21
2022/07/29,17:00:00,42.86
2022/07/29,18:00:00,50.53
2022/07/29,19:00:00,49.59
2022/07/29,20:00:00,46.63
2022/07/29,21:00:00,51.27
2022/07/29,22:00:00,57.66
2022/07/29,23:00:00,62.36
2022/07/30,00:00:00,61.99
2022/07/30,01:00:00,58.16
2022/07/30,02:00:00,52.18
2022/07/30,03:00:00,47.51
2022/07/30,04:00:00,44.24
2022/07/30,05:00:00,42.65
2022/07/30,06:00:00,42.26
2022/07/30,07:00:00,43.44
2022/07/30,08:00:00,30.75
2022/07/30,09:00:00,29.76
2022/07/30,10:00:00,30.85
2022/07/30,11:00:00,25.32
2022/07/30,12:00:00,23.45
2022/07/30,13:00:00,21.95
2022/07/30,14:00:00,20.83
2022/07/30,15:00:00,22.52
2022/07/30,16:00:00,24.75
2022/07/30,17:00:00,28.25
2022/07/30,18:00:00,33.43
2022/07/30,19:00:00,39.07
2022/07/30,20:00:00,47.84
2022/07/30,21:00:00,57.35
2022/07/30,22:00:00,64.62
2022/07/30,23:00:00,67.74
2022/07/31,00:00:00,66.09
2022/07/31,01:00:00,60.26
2022/07/31,02:00:00,52.15
2022/07/31,03:00:00,44.96
2022/07/31,04:00:00,40.53
2022/07/31,05:00:00,39.42
2022/07/31,06:00:00,40.22
2022/07/31,07:00:00,43.95
2022/07/31,08:00:00,43.16
2022/07/31,09:00:00,43.35
2022/07/31,10:00:00,43.7
2022/07/31,11:00:00,42.9
2022/07/31,12:00:00,51.78
2022/07/31,13:00:00,79.69
2022/07/31,14:00:00,103.96
2022/07/31,15:00:00,100.87
2022/07/31,16:00:00,82.96
2022/07/31,17:00:00,70
2022/07/31,18:00:00,75.09
2022/07/31,19:00:00,87.03
2022/07/31,20:00:00,92.45
2022/07/31,21:00:00,96.54
2022/07/31,22:00:00,106.12
2022/07/31,23:00:00,112.2
2022/08/01,00:00:00,113.04
2022/08/01,01:00:00,106.34
2022/08/01,02:00:00,95.47
2022/08/01,03:00:00,84.22
2022/08/01,04:00:00,75.18
2022/08/01,05:00:00,66.65
2022/08/01,06:00:00,60.74
2022/08/01,07:00:00,58.45
2022/08/01,08:00:00,55.6
2022/08/01,09:00:00,55.82
2022/08/01,10:00:00,57.25
2022/08/01,11:00:00,59.43
2022/08/01,12:00:00,63.97
2022/08/01,13:00:00,72.77
2022/08/01,14:00:00,95.32
2022/08/01,15:00:00,94.62
2022/08/01,16:00:00,62.7
2022/08/01,17:00:00,38.81
2022/08/01,18:00:00,36.88
2022/08/01,19:00:00,40.69
2022/08/01,20:00:00,42.81
2022/08/01,21:00:00,48.18
2022/08/01,22:00:00,61.74
2022/08/01,23:00:00,76.21
2022/08/02,00:00:00,77.29
2022/08/02,01:00:00,58.22
2022/08/02,02:00:00,32.36
2022/08/02,03:00:00,26.77
2022/08/02,04:00:00,25.95
2022/08/02,05:00:00,28.34
2022/08/02,06:00:00,33.28
2022/08/02,07:00:00,41.71
2022/08/02,08:00:00,44.63
2022/08/02,09:00:00,44.95
2022/08/02,10:00:00,38.82
2022/08/02,11:00:00,23.35
2022/08/02,12:00:00,14.29
2022/08/02,13:00:00,9.96
2022/08/02,14:00:00,6.27
2022/08/02,15:00:00,6.22
2022/08/02,16:00:00,6.33
2022/08/02,17:00:00,7.52
2022/08/02,18:00:00,10.23
2022/08/02,19:00:00,11.99
2022/08/02,20:00:00,17.89
2022/08/02,21:00:00,26.54
2022/08/02,22:00:00,33.12
2022/08/02,23:00:00,39.14
2022/08/03,00:00:00,44.86
2022/08/03,01:00:00,47.58
2022/08/03,02:00:00,50.12
2022/08/03,03:00:00,54.27
2022/08/03,04:00:00,57.21
2022/08/03,05:00:00,58.85
2022/08/03,06:00:00,63.4
2022/08/03,07:00:00,72.87
2022/08/03,08:00:00,84.13
2022/08/03,09:00:00,92.56
2022/08/03,10:00:00,90.6
2022/08/03,11:00:00,78.84
2022/08/03,12:00:00,95.02
2022/08/03,13:00:00,99.95
2022/08/03,14:00:00,65.24
2022/08/03,15:00:00,62.4
2022/08/03,16:00:00,53.11
2022/08/03,17:00:00,45.64
2022/08/03,18:00:00,45.85
2022/08/03,19:00:00,47.64
2022/08/03,20:00:00,57.55
2022/08/03,21:00:00,71.25
2022/08/03,22:00:00,82.25
2022/08/03,23:00:00,88.82
2022/08/04,00:00:00,91.37
2022/08/04,01:00:00,91.2
2022/08/04,02:00:00,86.32
2022/08/04,03:00:00,80.87
2022/08/04,04:00:00,74.73
2022/08/04,05:00:00,66.91
2022/08/04,06:00:00,62.45
2022/08/04,07:00:00,61.41
2022/08/04,08:00:00,51.43
2022/08/04,09:00:00,48.43
2022/08/04,10:00:00,49.96
2022/08/04,11:00:00,32.4
2022/08/04,12:00:00,18.2
2022/08/04,13:00:00,11.14
2022/08/04,14:00:00,8.61
2022/08/04,15:00:00,8.82
2022/08/04,16:00:00,8.21
2022/08/04,17:00:00,13.04
2022/08/04,18:00:00,21.72
2022/08/04,19:00:00,31.06
2022/08/04,20:00:00,38.85
2022/08/04,21:00:00,43.86
2022/08/04,22:00:00,46.87
2022/08/04,23:00:00,46.24
2022/08/05,00:00:00,42.86
2022/08/05,01:00:00,37.9
2022/08/05,02:00:00,32.4
2022/08/05,03:00:00,29.57
2022/08/05,04:00:00,28.76
2022/08/05,05:00:00,30.36
2022/08/05,06:00:00,34.21
2022/08/05,07:00:00,41.67
2022/08/05,08:00:00,31.61
2022/08/05,09:00:00,30.86
2022/08/05,10:00:00,31.79
2022/08/05,11:00:00,22.39
2022/08/05,12:00:00,14.94
2022/08/05,13:00:00,13.36
2022/08/05,14:00:00,12.18
2022/08/05,15:00:00,9.98
2022/08/05,16:00:00,7.2
2022/08/05,17:00:00,12
2022/08/05,18:00:00,21.75
2022/08/05,19:00:00,30.03
2022/08/05,20:00:00,34.42
2022/08/05,21:00:00,37.05
2022/08/05,22:00:00,40.42
2022/08/05,23:00:00,41.54
2022/08/06,00:00:00,38.51
2022/08/06,01:00:00,34.04
2022/08/06,02:00:00,33.07
2022/08/06,03:00:00,33.25
2022/08/06,04:00:00,31.62
2022/08/06,05:00:00,29.88
2022/08/06,06:00:00,30.86
2022/08/06,07:00:00,35.06
2022/08/06,08:00:00,30.31
2022/08/06,09:00:00,23.91
2022/08/06,10:00:00,18.43
2022/08/06,11:00:00,7.9
