YYYY/MM/DD,HH:MM:SS,PM2.5
2024/01/05,06:00:00,49.76
2024/01/05,07:00:00,51.5
2024/01/05,08:00:00,57.12
2024/01/05,09:00:00,65.07
2024/01/05,10:00:00,77.09
2024/01/05,11:00:00,81.99
2024/01/05,12:00:00,105.38
2024/01/05,13:00:00,112.65
2024/01/05,14:00:00,121.3
2024/01/05,15:00:00,140.19
2024/01/05,16:00:00,148.55
2024/01/05,17:00:00,153.54
2024/01/05,18:00:00,165.97
2024/01/05,19:00:00,172.88
2024/01/05,20:00:00,162.47
2024/01/05,21:00:00,145.68
2024/01/05,22:00:00,129.39
2024/01/05,23:00:00,111.18
2024/01/06,00:00:00,92.67
2024/01/06,01:00:00,76.36
2024/01/06,02:00:00,66.03
2024/01/06,03:00:00,59.55
2024/01/06,04:00:00,56.18
2024/01/06,05:00:00,53.05
2024/01/06,06:00:00,50.63
2024/01/06,07:00:00,51.54
2024/01/06,08:00:00,55.41
2024/01/06,09:00:00,58.63
2024/01/06,10:00:00,59.62
2024/01/06,11:00:00,49.06
2024/01/06,12:00:00,57.04
2024/01/06,13:00:00,71.4
2024/01/06,14:00:00,88.53
2024/01/06,15:00:00,113.23
2024/01/06,16:00:00,132.49
2024/01/06,17:00:00,151.49
2024/01/06,18:00:00,172.92
2024/01/06,19:00:00,177.69
2024/01/06,20:00:00,155.15
2024/01/06,21:00:00,126.98
2024/01/06,22:00:00,104.94
2024/01/06,23:00:00,89.37
2024/01/07,00:00:00,75.23
2024/01/07,01:00:00,62.89
2024/01/07,02:00:00,56.87
2024/01/07,03:00:00,52.78
2024/01/07,04:00:00,50.79
2024/01/07,05:00:00,49.76
2024/01/07,06:00:00,49.58
2024/01/07,07:00:00,51.59
2024/01/07,08:00:00,57.94
2024/01/07,09:00:00,65.89
2024/01/07,10:00:00,75.76
2024/01/07,11:00:00,100.93
2024/01/07,12:00:00,141.83
2024/01/07,13:00:00,162.44
2024/01/07,14:00:00,151.1
2024/01/07,15:00:00,139.16
2024/01/07,16:00:00,120.89
2024/01/07,17:00:00,113.04
2024/01/07,18:00:00,118.47
2024/01/07,19:00:00,124.5
2024/01/07,20:00:00,123.12
2024/01/07,21:00:00,113.56
2024/01/07,22:00:00,102.02
2024/01/07,23:00:00,87.8
2024/01/08,00:00:00,76.94
2024/01/08,01:00:00,69.63
2024/01/08,02:00:00,64.27
2024/01/08,03:00:00,60.6
2024/01/08,04:00:00,57.71
2024/01/08,05:00:00,55.12
2024/01/08,06:00:00,53.92
2024/01/08,07:00:00,56.76
2024/01/08,08:00:00,63.76
2024/01/08,09:00:00,71.12
2024/01/08,10:00:00,80.71
2024/01/08,11:00:00,79.16
2024/01/08,12:00:00,102.51
2024/01/08,13:00:00,128.94
2024/01/08,14:00:00,157.4
2024/01/08,15:00:00,177.47
2024/01/08,16:00:00,167.63
2024/01/08,17:00:00,146.52
2024/01/08,18:00:00,152.18
2024/01/08,19:00:00,177.02
2024/01/08,20:00:00,179.52
2024/01/08,21:00:00,161.36
2024/01/08,22:00:00,139.92
2024/01/08,23:00:00,122.44
2024/01/09,00:00:00,107.2
2024/01/09,01:00:00,93.34
2024/01/09,02:00:00,81.76
2024/01/09,03:00:00,72.06
2024/01/09,04:00:00,65.18
2024/01/09,05:00:00,57.83
2024/01/09,06:00:00,51.91
2024/01/09,07:00:00,50.01
2024/01/10,08:00:00,57.35
2024/01/10,09:00:00,64.56
2024/01/10,10:00:00,70.92
2024/01/10,11:00:00,79.26
2024/01/10,12:00:00,122.67
2024/01/10,13:00:00,182.05
2024/01/10,14:00:00,241.74
2024/01/10,15:00:00,269.08
2024/01/10,16:00:00,256.09
2024/01/10,17:00:00,227.64
2024/01/10,18:00:00,225.89
2024/01/10,19:00:00,248
2024/01/10,20:00:00,247.53
2024/01/10,21:00:00,219.71
2024/01/10,22:00:00,188.53
2024/01/10,23:00:00,161.22
2024/01/11,00:00:00,135.18
2024/01/11,01:00:00,111.31
2024/01/11,02:00:00,93.98
2024/01/11,03:00:00,80.92
2024/01/11,04:00:00,72.01
2024/01/11,05:00:00,63.34
2024/01/11,06:00:00,56.87
2024/01/11,07:00:00,53.97
2024/01/11,08:00:00,57.05
2024/01/11,09:00:00,63.12
2024/01/11,10:00:00,70.57
2024/01/11,11:00:00,77.84
2024/01/11,12:00:00,108.21
2024/01/11,13:00:00,134.02
2024/01/11,14:00:00,159.27
2024/01/11,15:00:00,185.15
2024/01/11,16:00:00,186.91
2024/01/11,17:00:00,179.2
2024/01/11,18:00:00,188.6
2024/01/11,19:00:00,203.87
2024/01/11,20:00:00,189.14
2024/01/11,21:00:00,160.84
2024/01/11,22:00:00,138.15
2024/01/11,23:00:00,118.73
2024/01/12,00:00:00,99.4
2024/01/12,01:00:00,82.55
2024/01/12,02:00:00,70.13
2024/01/12,03:00:00,61.66
2024/01/12,04:00:00,54.86
2024/01/12,05:00:00,48.04
2024/01/12,06:00:00,43.55
2024/01/12,07:00:00,43.88
2024/01/12,08:00:00,50.82
2024/01/12,09:00:00,58.78
2024/01/12,10:00:00,65.23
2024/01/12,11:00:00,71.78
2024/01/12,12:00:00,106.41
2024/01/12,13:00:00,151.31
2024/01/12,14:00:00,199.5
2024/01/12,15:00:00,229.65
2024/01/12,16:00:00,235
2024/01/12,17:00:00,226.72
2024/01/12,18:00:00,239.34
2024/01/12,19:00:00,257.89
2024/01/12,20:00:00,242.98
2024/01/12,21:00:00,207.03
2024/01/12,22:00:00,174.74
2024/01/12,23:00:00,147.72
2024/01/13,00:00:00,121.48
2024/01/13,01:00:00,98.21
2024/01/13,02:00:00,81.53
2024/01/13,03:00:00,70.11
2024/01/13,04:00:00,62.1
2024/01/13,05:00:00,55.3
2024/01/13,06:00:00,49.67
2024/01/13,07:00:00,46.89
2024/01/13,08:00:00,49
2024/01/13,09:00:00,51.48
2024/01/13,10:00:00,53.79
2024/01/13,11:00:00,58.31
2024/01/13,12:00:00,71.39
2024/01/13,13:00:00,82.93
2024/01/13,14:00:00,99.51
2024/01/13,15:00:00,116.54
2024/01/13,16:00:00,113.69
2024/01/13,17:00:00,102.47
2024/01/13,18:00:00,103.04
2024/01/13,19:00:00,106.31
2024/01/13,20:00:00,105.96
2024/01/13,21:00:00,101.38
2024/01/13,22:00:00,99.3
2024/01/13,23:00:00,92.97
2024/01/14,00:00:00,86.54
2024/01/14,01:00:00,84.22
2024/01/14,02:00:00,85.19
2024/01/14,03:00:00,85.5
2024/01/14,04:00:00,83.82
2024/01/14,05:00:00,78.85
2024/01/14,06:00:00,73.69
2024/01/14,07:00:00,72.41
2024/01/14,08:00:00,69.51
2024/01/14,09:00:00,69.64
2024/01/14,10:00:00,82.76
2024/01/14,11:00:00,121.38
2024/01/14,12:00:00,157.3
2024/01/14,13:00:00,135.1
2024/01/14,14:00:00,76.58
2024/01/14,15:00:00,50.7
2024/01/14,16:00:00,35.15
2024/01/14,17:00:00,28.2
2024/01/14,18:00:00,26.18
2024/01/14,19:00:00,24.79
2024/01/14,20:00:00,24.93
2024/01/14,21:00:00,27.31
2024/01/14,22:00:00,30.99
2024/01/14,23:00:00,34.18
2024/01/15,00:00:00,35.64
2024/01/15,01:00:00,35.75
2024/01/15,02:00:00,35.46
2024/01/15,03:00:00,35.98
2024/01/15,04:00:00,36.68
2024/01/15,05:00:00,36.97
2024/01/15,06:00:00,37.26
2024/01/15,07:00:00,39.19
2024/01/15,08:00:00,44.4
2024/01/15,09:00:00,48.35
2024/01/15,10:00:00,47.71
2024/01/15,11:00:00,40.78
2024/01/15,12:00:00,44.25
2024/01/15,13:00:00,49.33
2024/01/15,14:00:00,67.23
2024/01/15,15:00:00,104.07
2024/01/15,16:00:00,140.92
2024/01/15,17:00:00,177.85
2024/01/15,18:00:00,202.84
2024/01/15,19:00:00,191.14
2024/01/15,20:00:00,160.56
2024/01/15,21:00:00,133.64
2024/01/15,22:00:00,102.02
2024/01/15,23:00:00,73.85
2024/01/16,00:00:00,59.34
2024/01/16,01:00:00,57.05
2024/01/16,02:00:00,55.27
2024/01/16,03:00:00,50.9
2024/01/16,04:00:00,48.92
2024/01/16,05:00:00,48.55
2024/01/16,06:00:00,48.64
2024/01/16,07:00:00,51.64
2024/01/16,08:00:00,61.42
2024/01/16,09:00:00,73.32
2024/01/16,10:00:00,91.35
2024/01/16,11:00:00,130.8
2024/01/16,12:00:00,194.72
2024/01/16,13:00:00,228.98
2024/01/16,14:00:00,131.21
2024/01/16,15:00:00,95.82
2024/01/16,16:00:00,63.5
2024/01/16,17:00:00,49.72
2024/01/16,18:00:00,55.64
2024/01/16,19:00:00,60.58
2024/01/16,20:00:00,67.64
2024/01/16,21:00:00,74.21
2024/01/16,22:00:00,75.86
2024/01/16,23:00:00,72.57
2024/01/17,00:00:00,66.7
2024/01/17,01:00:00,60.63
2024/01/17,02:00:00,53.61
2024/01/17,03:00:00,47.53
2024/01/17,04:00:00,43.83
2024/01/17,05:00:00,41.72
2024/01/17,06:00:00,40.07
2024/01/17,07:00:00,41.07
2024/01/17,08:00:00,48.56
2024/01/17,09:00:00,58.33
2024/01/17,10:00:00,67.85
2024/01/17,11:00:00,89.9
2024/01/17,12:00:00,140.2
2024/01/17,13:00:00,185.27
2024/01/17,14:00:00,185.4
2024/01/17,15:00:00,198.36
2024/01/17,16:00:00,188.95
2024/01/17,17:00:00,173.58
2024/01/17,18:00:00,182.67
2024/01/17,19:00:00,203.88
2024/01/17,20:00:00,209.85
2024/01/17,21:00:00,193.92
2024/01/17,22:00:00,165.65
2024/01/17,23:00:00,137.72
2024/01/18,00:00:00,111.54
2024/01/18,01:00:00,88.13
2024/01/18,02:00:00,70.5
2024/01/18,03:00:00,58.77
2024/01/18,04:00:00,51.57
2024/01/18,05:00:00,46.54
2024/01/18,06:00:00,43.06
2024/01/18,07:00:00,43.41
2024/01/18,08:00:00,48.77
2024/01/18,09:00:00,55.4
2024/01/18,10:00:00,63.22
2024/01/18,11:00:00,59.07
2024/01/18,12:00:00,74.68
2024/01/18,13:00:00,84.72
2024/01/18,14:00:00,89.32
2024/01/18,15:00:00,94.28
2024/01/18,16:00:00,85.74
2024/01/18,17:00:00,73.8
2024/01/18,18:00:00,87.27
2024/01/18,19:00:00,105.8
2024/01/18,20:00:00,111.68
2024/01/18,21:00:00,106.3
2024/01/18,22:00:00,96.51
2024/01/18,23:00:00,84.78
2024/01/19,00:00:00,71.12
2024/01/19,01:00:00,58.76
2024/01/19,02:00:00,45.31
2024/01/19,03:00:00,36.63
2024/01/19,04:00:00,33.9
2024/01/19,05:00:00,33.61
2024/01/19,06:00:00,32.3
2024/01/19,07:00:00,32.69
2024/01/19,08:00:00,39.21
2024/01/19,09:00:00,46.74
2024/01/19,10:00:00,56.29
2024/01/19,11:00:00,52.37
2024/01/19,12:00:00,59.22
2024/01/19,13:00:00,64.97
2024/01/19,14:00:00,59.63
2024/01/19,15:00:00,64.93
2024/01/19,16:00:00,67.36
2024/01/19,17:00:00,67.41
2024/01/19,18:00:00,76.86
2024/01/19,19:00:00,88.54
2024/01/19,20:00:00,84.64
2024/01/19,21:00:00,72.68
2024/01/19,22:00:00,61.09
2024/01/19,23:00:00,51.61
2024/01/20,00:00:00,42.85
2024/01/20,01:00:00,34.94
2024/01/20,02:00:00,28.66
2024/01/20,03:00:00,24.28
2024/01/20,04:00:00,21.75
2024/01/20,05:00:00,19.86
2024/01/20,06:00:00,19.54
2024/01/20,07:00:00,21.98
2024/01/20,08:00:00,28.66
2024/01/20,09:00:00,35.03
2024/01/20,10:00:00,40.23
2024/01/20,11:00:00,38.21
2024/01/20,12:00:00,57.55
2024/01/20,13:00:00,79.08
2024/01/20,14:00:00,104.38
2024/01/20,15:00:00,137.28
2024/01/20,16:00:00,157.76
2024/01/20,17:00:00,162.67
2024/01/20,18:00:00,173.2
2024/01/20,19:00:00,187.76
2024/01/20,20:00:00,181.43
2024/01/20,21:00:00,160.1
2024/01/20,22:00:00,136.11
2024/01/20,23:00:00,111.3
2024/01/21,00:00:00,87.26
2024/01/21,01:00:00,65.43
2024/01/21,02:00:00,47.98
2024/01/21,03:00:00,36.84
2024/01/21,04:00:00,31.91
2024/01/21,05:00:00,29.94
2024/01/21,06:00:00,28.48
2024/01/21,07:00:00,29.07
2024/01/21,08:00:00,35.57
2024/01/21,09:00:00,44.9
2024/01/21,10:00:00,59.33
2024/01/21,11:00:00,89.35
2024/01/21,12:00:00,126.43
2024/01/21,13:00:00,145.88
2024/01/21,14:00:00,148.77
2024/01/21,15:00:00,133.66
2024/01/21,16:00:00,99.14
2024/01/21,17:00:00,74.85
2024/01/21,18:00:00,79.83
2024/01/21,19:00:00,94.5
2024/01/21,20:00:00,100.19
2024/01/21,21:00:00,97.38
2024/01/21,22:00:00,91.84
2024/01/21,23:00:00,83.46
2024/01/22,00:00:00,72.19
2024/01/22,01:00:00,62.52
2024/01/22,02:00:00,50.59
2024/01/22,03:00:00,43.53
2024/01/22,04:00:00,41.04
2024/01/22,05:00:00,40.36
2024/01/22,06:00:00,39.81
2024/01/22,07:00:00,41.61
2024/01/22,08:00:00,49.74
2024/01/22,09:00:00,59.42
2024/01/22,10:00:00,71.84
2024/01/22,11:00:00,72.96
2024/01/22,12:00:00,90.4
2024/01/22,13:00:00,86.94
2024/01/22,14:00:00,93.46
2024/01/22,15:00:00,138.23
2024/01/22,16:00:00,181.8
2024/01/22,17:00:00,219.13
2024/01/22,18:00:00,243.41
2024/01/22,19:00:00,250.14
2024/01/22,20:00:00,236.37
2024/01/22,21:00:00,214.19
2024/01/22,22:00:00,185.19
2024/01/22,23:00:00,153.73
2024/01/23,00:00:00,128.08
2024/01/23,01:00:00,104.6
2024/01/23,02:00:00,82.32
2024/01/23,03:00:00,67.12
2024/01/23,04:00:00,59.55
2024/01/23,05:00:00,54.97
2024/01/23,06:00:00,52.16
2024/01/23,07:00:00,53.45
2024/01/23,08:00:00,61.81
2024/01/23,09:00:00,72.76
2024/01/23,10:00:00,91.35
2024/01/23,11:00:00,94.63
2024/01/23,12:00:00,127.03
2024/01/23,13:00:00,166.61
2024/01/23,14:00:00,195.74
2024/01/23,15:00:00,202.74
2024/01/23,16:00:00,167.33
2024/01/23,17:00:00,116.32
2024/01/23,18:00:00,80
2024/01/23,19:00:00,62.45
2024/01/23,20:00:00,53.56
2024/01/23,21:00:00,50.52
2024/01/23,22:00:00,51.18
2024/01/23,23:00:00,53.01
2024/01/24,00:00:00,53.6
2024/01/24,01:00:00,52.82
2024/01/24,02:00:00,52.1
2024/01/24,03:00:00,52.01
2024/01/24,04:00:00,51.39
2024/01/24,05:00:00,51.35
2024/01/24,06:00:00,52.64
2024/01/24,07:00:00,57.24
2024/01/24,08:00:00,63.79
2024/01/24,09:00:00,70.3
2024/01/24,10:00:00,79.48
2024/01/24,11:00:00,88.82
2024/01/24,12:00:00,84.55
2024/01/24,13:00:00,59.25
2024/01/24,14:00:00,34.61
2024/01/24,15:00:00,21.28
2024/01/24,16:00:00,13.85
2024/01/24,17:00:00,11.32
2024/01/24,18:00:00,12.71
2024/01/24,19:00:00,15.43
2024/01/24,20:00:00,21.61
2024/01/24,21:00:00,31.31
2024/01/24,22:00:00,40.74
2024/01/24,23:00:00,47.58
2024/01/25,00:00:00,50.58
2024/01/25,01:00:00,52.18
2024/01/25,02:00:00,52.33
2024/01/25,03:00:00,52.36
2024/01/25,04:00:00,52.77
2024/01/25,05:00:00,53.64
2024/01/25,06:00:00,55.08
2024/01/25,07:00:00,59.63
2024/01/25,08:00:00,67.75
2024/01/25,09:00:00,74.8
2024/01/25,10:00:00,81.5
2024/01/25,11:00:00,88.69
2024/01/25,12:00:00,75.1
2024/01/25,13:00:00,51.4
2024/01/25,14:00:00,31.59
2024/01/25,15:00:00,24.19
2024/01/25,16:00:00,20.93
2024/01/25,17:00:00,18.01
2024/01/25,18:00:00,17.75
2024/01/25,19:00:00,19.26
2024/01/25,20:00:00,22.4
2024/01/25,21:00:00,27.25
2024/01/25,22:00:00,32.02
2024/01/25,23:00:00,36
2024/01/26,00:00:00,37.62
2024/01/26,01:00:00,38
2024/01/26,02:00:00,38.07
2024/01/26,03:00:00,38.43
2024/01/26,04:00:00,38.94
2024/01/26,05:00:00,39.83
2024/01/26,06:00:00,41.78
2024/01/26,07:00:00,47.15
2024/01/26,08:00:00,56.36
2024/01/26,09:00:00,67.14
2024/01/26,10:00:00,77.62
2024/01/26,11:00:00,81.12
2024/01/26,12:00:00,74.71
2024/01/26,13:00:00,55.25
2024/01/26,14:00:00,35.2
2024/01/26,15:00:00,29.85
2024/01/26,16:00:00,28.53
2024/01/26,17:00:00,28.11
2024/01/26,18:00:00,27.15
2024/01/26,19:00:00,25.25
2024/01/26,20:00:00,25.98
2024/01/26,21:00:00,31.77
2024/01/26,22:00:00,38.66
2024/01/26,23:00:00,43.31
2024/01/27,00:00:00,45.57
2024/01/27,01:00:00,47.5
2024/01/27,02:00:00,48.75
2024/01/27,03:00:00,50.5
2024/01/27,04:00:00,53.43
2024/01/27,05:00:00,56.44
2024/01/27,06:00:00,56.85
2024/01/27,07:00:00,57.06
2024/01/27,08:00:00,63.15
2024/01/27,09:00:00,71.04
2024/01/27,10:00:00,75.47
2024/01/27,11:00:00,68.49
2024/01/27,12:00:00,79.22
2024/01/27,13:00:00,94.1
2024/01/27,14:00:00,90.95
2024/01/27,15:00:00,63.31
2024/01/27,16:00:00,36.53
2024/01/27,17:00:00,24.31
2024/01/27,18:00:00,24.5
2024/01/27,19:00:00,26.44
2024/01/27,20:00:00,28.42
2024/01/27,21:00:00,29.65
2024/01/27,22:00:00,30.57
2024/01/27,23:00:00,30.38
2024/01/28,00:00:00,29.49
2024/01/28,01:00:00,29.16
2024/01/28,02:00:00,29.24
2024/01/28,03:00:00,29.9
2024/01/28,04:00:00,30.63
2024/01/28,05:00:00,30.65
2024/01/28,06:00:00,30.87
2024/01/28,07:00:00,33.93
2024/01/28,08:00:00,39.81
2024/01/28,09:00:00,46.8
2024/01/28,10:00:00,52.96
2024/01/28,11:00:00,56.23
2024/01/28,12:00:00,55.69
2024/01/28,13:00:00,49.19
2024/01/28,14:00:00,31.31
2024/01/28,15:00:00,30.01
2024/01/28,16:00:00,31.24
2024/01/28,17:00:00,32.87
2024/01/28,18:00:00,33.76
2024/01/28,19:00:00,32.33
2024/01/28,20:00:00,30
2024/01/28,21:00:00,28.93
2024/01/28,22:00:00,29.94
2024/01/28,23:00:00,31.01
2024/01/29,00:00:00,31.35
2024/01/29,01:00:00,33.08
2024/01/29,02:00:00,35.91
2024/01/29,03:00:00,38.93
2024/01/29,04:00:00,41.85
2024/01/29,05:00:00,44.22
2024/01/29,06:00:00,46.85
2024/01/29,07:00:00,52.53
2024/01/29,08:00:00,54.76
2024/01/29,09:00:00,51.58
2024/01/29,10:00:00,47.09
2024/01/29,11:00:00,25.92
2024/01/29,12:00:00,20.03
2024/01/29,13:00:00,15.52
2024/01/29,14:00:00,13.14
2024/01/29,15:00:00,12.84
2024/01/29,16:00:00,11.09
2024/01/29,17:00:00,9.93
2024/01/29,18:00:00,10.57
2024/01/29,19:00:00,11.44
2024/01/29,20:00:00,13.19
2024/01/29,21:00:00,16.88
2024/01/29,22:00:00,21.84
2024/01/29,23:00:00,26.08
2024/01/30,00:00:00,27.62
2024/01/30,01:00:00,28.67
2024/01/30,02:00:00,30.55
2024/01/30,03:00:00,32.95
2024/01/30,04:00:00,35.8
2024/01/30,05:00:00,39.04
2024/01/30,06:00:00,42.5
2024/01/30,07:00:00,48.07
2024/01/30,08:00:00,57.6
2024/01/30,09:00:00,67.67
2024/01/30,10:00:00,75.14
2024/01/30,11:00:00,64.16
2024/01/30,12:00:00,53.8
2024/01/30,13:00:00,37.74
2024/01/30,14:00:00,23.26
2024/01/30,15:00:00,16.75
2024/01/30,16:00:00,12.56
2024/01/30,17:00:00,12.64
2024/01/30,18:00:00,17.28
2024/01/30,19:00:00,22.4
2024/01/30,20:00:00,26.54
2024/01/30,21:00:00,29.86
2024/01/30,22:00:00,33.1
2024/01/30,23:00:00,35.18
2024/01/31,00:00:00,35.15
2024/01/31,01:00:00,34.81
2024/01/31,02:00:00,34.91
2024/01/31,03:00:00,35.4
2024/01/31,04:00:00,36.75
2024/01/31,05:00:00,38.64
2024/01/31,06:00:00,40.51
2024/01/31,07:00:00,44.24
2024/01/31,08:00:00,53.32
2024/01/31,09:00:00,65.12
2024/01/31,10:00:00,75.74
2024/01/31,11:00:00,82.19
2024/01/31,12:00:00,98.33
2024/01/31,13:00:00,137.84
2024/01/31,14:00:00,134.25
2024/01/31,15:00:00,139.53
2024/01/31,16:00:00,129.66
2024/01/31,17:00:00,114.78
2024/01/31,18:00:00,117.22
2024/01/31,19:00:00,115.64
2024/01/31,20:00:00,111.38
2024/01/31,21:00:00,109.81
2024/01/31,22:00:00,105.28
2024/01/31,23:00:00,94.57
2024/02/01,00:00:00,81.06
2024/02/01,01:00:00,67.94
2024/02/01,02:00:00,54.75
2024/02/01,03:00:00,43.9
2024/02/01,04:00:00,37.45
2024/02/01,05:00:00,33.9
2024/02/01,06:00:00,31.33
2024/02/01,07:00:00,31.61
2024/02/01,08:00:00,40.24
2024/02/01,09:00:00,51.08
2024/02/01,10:00:00,62.16
2024/02/01,11:00:00,76.15
2024/02/01,12:00:00,119.01
2024/02/01,13:00:00,129.9
2024/02/01,14:00:00,88.53
2024/02/01,15:00:00,73.99
2024/02/01,16:00:00,58.94
2024/02/01,17:00:00,50.85
2024/02/01,18:00:00,57.94
2024/02/01,19:00:00,73.28
2024/02/01,20:00:00,88.54
2024/02/01,21:00:00,95.71
2024/02/01,22:00:00,95.63
2024/02/01,23:00:00,88.27
2024/02/02,00:00:00,76.07
2024/02/02,01:00:00,64.73
2024/02/02,02:00:00,53.24
2024/02/02,03:00:00,45.22
2024/02/02,04:00:00,42.01
2024/02/02,05:00:00,40.62
2024/02/02,06:00:00,38.67
2024/02/02,07:00:00,38.85
2024/02/02,08:00:00,45.67
2024/02/02,09:00:00,53.85
2024/02/02,10:00:00,65.46
2024/02/02,11:00:00,59.2
2024/02/02,12:00:00,66.19
2024/02/02,13:00:00,76.52
2024/02/02,14:00:00,82.79
2024/02/02,15:00:00,91.57
2024/02/02,16:00:00,85.95
2024/02/02,17:00:00,76.83
2024/02/02,18:00:00,85.41
2024/02/02,19:00:00,98.57
2024/02/02,20:00:00,110.84
2024/02/02,21:00:00,113.7
2024/02/02,22:00:00,105.51
2024/02/02,23:00:00,90.62
2024/02/03,00:00:00,74.58
2024/02/03,01:00:00,58.94
2024/02/03,02:00:00,45.36
2024/02/03,03:00:00,38.23
2024/02/03,04:00:00,36.75
2024/02/03,05:00:00,37.83
2024/02/03,06:00:00,38.32
2024/02/03,07:00:00,40.25
2024/02/03,08:00:00,46.76
2024/02/03,09:00:00,53.48
2024/02/03,10:00:00,61.6
2024/02/03,11:00:00,65.06
2024/02/03,12:00:00,73.19
2024/02/03,13:00:00,75
2024/02/03,14:00:00,59.05
2024/02/03,15:00:00,50.62
2024/02/03,16:00:00,43.55
2024/02/03,17:00:00,42.75
2024/02/03,18:00:00,50.51
2024/02/03,19:00:00,57.38
2024/02/03,20:00:00,64.88
2024/02/03,21:00:00,68.77
2024/02/03,22:00:00,66.56
2024/02/03,23:00:00,59.52
2024/02/04,00:00:00,54.09
2024/02/04,01:00:00,49.83
2024/02/04,02:00:00,44.87
2024/02/04,03:00:00,41.87
2024/02/04,04:00:00,41.74
2024/02/04,05:00:00,42.48
2024/02/04,06:00:00,43.22
2024/02/04,07:00:00,45.64
2024/02/04,08:00:00,51.39
2024/02/04,09:00:00,58.56
2024/02/04,10:00:00,71.38
2024/02/04,11:00:00,79.53
2024/02/04,12:00:00,96.07
2024/02/04,13:00:00,92.67
2024/02/04,14:00:00,74.36
2024/02/04,15:00:00,70.28
2024/02/04,16:00:00,60.15
2024/02/04,17:00:00,52.42
2024/02/04,18:00:00,57.4
2024/02/04,19:00:00,69.1
2024/02/04,20:00:00,81.3
2024/02/04,21:00:00,86.41
2024/02/04,22:00:00,85.34
2024/02/04,23:00:00,76.29
2024/02/05,00:00:00,64.24
2024/02/05,01:00:00,57.2
2024/02/05,02:00:00,50.43
2024/02/05,03:00:00,45.19
2024/02/05,04:00:00,42.08
2024/02/05,05:00:00,40.08
2024/02/05,06:00:00,39.09
2024/02/05,07:00:00,41.63
2024/02/05,08:00:00,49.78
2024/02/05,09:00:00,57.91
2024/02/05,10:00:00,66.86
2024/02/05,11:00:00,58.77
