YYYY/MM/DD,HH:MM:SS,PM2.5
2023/01/06,15:00:00,23.82
2023/01/06,16:00:00,24.64
2023/01/06,17:00:00,25.5
2023/01/06,18:00:00,27.62
2023/01/06,19:00:00,29.08
2023/01/06,20:00:00,28.48
2023/01/06,21:00:00,27.08
2023/01/06,22:00:00,25.07
2023/01/06,23:00:00,21.98
2023/01/07,00:00:00,18.21
2023/01/07,01:00:00,14.85
2023/01/07,02:00:00,13.22
2023/01/07,03:00:00,13.32
2023/01/07,04:00:00,14.3
2023/01/07,05:00:00,15.64
2023/01/07,06:00:00,17.56
2023/01/07,07:00:00,21.09
2023/01/07,08:00:00,25.94
2023/01/07,09:00:00,28.51
2023/01/07,10:00:00,29.65
2023/01/07,11:00:00,26.79
2023/01/07,12:00:00,28.63
2023/01/07,13:00:00,28.64
2023/01/07,14:00:00,26.74
2023/01/07,15:00:00,23.83
2023/01/07,16:00:00,22.52
2023/01/07,17:00:00,25.43
2023/01/07,18:00:00,31.1
2023/01/07,19:00:00,35.69
2023/01/07,20:00:00,38.78
2023/01/07,21:00:00,40.86
2023/01/07,22:00:00,42.18
2023/01/07,23:00:00,43.4
2023/01/08,00:00:00,42.45
2023/01/08,01:00:00,39.86
2023/01/08,02:00:00,37.94
2023/01/08,03:00:00,37.24
2023/01/08,04:00:00,37.23
2023/01/08,05:00:00,37.25
2023/01/08,06:00:00,38.47
2023/01/08,07:00:00,43.29
2023/01/08,08:00:00,51.64
2023/01/08,09:00:00,60.74
2023/01/08,10:00:00,71.52
2023/01/08,11:00:00,41.64
2023/01/08,12:00:00,43.38
2023/01/08,13:00:00,44.14
2023/01/08,14:00:00,35.68
2023/01/08,15:00:00,31.21
2023/01/08,16:00:00,31.92
2023/01/08,17:00:00,42.92
2023/01/08,18:00:00,60.02
2023/01/08,19:00:00,70.69
2023/01/08,20:00:00,76.27
2023/01/08,21:00:00,79.12
2023/01/08,22:00:00,77.94
2023/01/08,23:00:00,73.13
2023/01/09,00:00:00,67.72
2023/01/09,01:00:00,61.7
2023/01/09,02:00:00,55.86
2023/01/09,03:00:00,52.17
2023/01/09,04:00:00,50.78
2023/01/09,05:00:00,50.8
2023/01/09,06:00:00,51.48
2023/01/09,07:00:00,56.31
2023/01/09,08:00:00,67.33
2023/01/09,09:00:00,78.89
2023/01/09,10:00:00,87.25
2023/01/09,11:00:00,53.83
2023/01/09,12:00:00,54.66
2023/01/09,13:00:00,58.21
2023/01/09,14:00:00,58.93
2023/01/09,15:00:00,60.51
2023/01/09,16:00:00,63.55
2023/01/09,17:00:00,77.6
2023/01/09,18:00:00,98.07
2023/01/09,19:00:00,110.52
2023/01/09,20:00:00,113.55
2023/01/09,21:00:00,114.94
2023/01/09,22:00:00,116.6
2023/01/09,23:00:00,116.03
2023/01/10,00:00:00,111.1
2023/01/10,01:00:00,103.65
2023/01/10,02:00:00,96.68
2023/01/10,03:00:00,90.67
2023/01/10,04:00:00,85.27
2023/01/10,05:00:00,80.35
2023/01/10,06:00:00,77.63
2023/01/10,07:00:00,81.31
2023/01/10,08:00:00,91.22
2023/01/10,09:00:00,102.92
2023/01/10,10:00:00,110.51
2023/01/10,11:00:00,77.6
2023/01/10,12:00:00,80.08
2023/01/10,13:00:00,79.91
2023/01/10,14:00:00,86.82
2023/01/10,15:00:00,111.18
2023/01/10,16:00:00,131.38
2023/01/10,17:00:00,154.09
2023/01/10,18:00:00,177.17
2023/01/10,19:00:00,174.63
2023/01/10,20:00:00,155.5
2023/01/10,21:00:00,140.19
2023/01/10,22:00:00,132.08
2023/01/10,23:00:00,126.08
2023/01/11,00:00:00,116.49
2023/01/11,01:00:00,106.8
2023/01/11,02:00:00,98.42
2023/01/11,03:00:00,92.82
2023/01/11,04:00:00,88.21
2023/01/11,05:00:00,84.18
2023/01/11,06:00:00,82.04
2023/01/11,07:00:00,84.91
2023/01/11,08:00:00,83.99
2023/01/11,09:00:00,85.01
2023/01/11,10:00:00,88.05
2023/01/11,11:00:00,95.73
2023/01/11,12:00:00,92.59
2023/01/11,13:00:00,80.79
2023/01/11,14:00:00,73.44
2023/01/11,15:00:00,72.94
2023/01/11,16:00:00,63.66
2023/01/11,17:00:00,57.51
2023/01/11,18:00:00,59.62
2023/01/11,19:00:00,62.89
2023/01/11,20:00:00,64.87
2023/01/11,21:00:00,68.41
2023/01/11,22:00:00,72.67
2023/01/11,23:00:00,73.89
2023/01/12,00:00:00,73.13
2023/01/12,01:00:00,73.41
2023/01/12,02:00:00,73.36
2023/01/12,03:00:00,74.17
2023/01/12,04:00:00,75.89
2023/01/12,05:00:00,78.4
2023/01/12,06:00:00,81.31
2023/01/12,07:00:00,87.93
2023/01/12,08:00:00,99.8
2023/01/12,09:00:00,115.26
2023/01/12,10:00:00,129.8
2023/01/12,11:00:00,55.7
2023/01/12,12:00:00,43.85
2023/01/12,13:00:00,41.2
2023/01/12,14:00:00,41.02
2023/01/12,15:00:00,42.16
2023/01/12,16:00:00,39.26
2023/01/12,17:00:00,44.18
2023/01/12,18:00:00,57.5
2023/01/12,19:00:00,70.8
2023/01/12,20:00:00,76.29
2023/01/12,21:00:00,77.63
2023/01/12,22:00:00,79.17
2023/01/12,23:00:00,79.18
2023/01/13,00:00:00,74.01
2023/01/13,01:00:00,65.76
2023/01/13,02:00:00,57.8
2023/01/13,03:00:00,52.35
2023/01/13,04:00:00,49.32
2023/01/13,05:00:00,47.5
2023/01/13,06:00:00,47.34
2023/01/13,07:00:00,51.74
2023/01/13,08:00:00,64.68
2023/01/13,09:00:00,82.36
2023/01/13,10:00:00,101.37
2023/01/13,11:00:00,94.89
2023/01/13,12:00:00,120.75
2023/01/13,13:00:00,112.07
2023/01/13,14:00:00,86.01
2023/01/13,15:00:00,67.08
2023/01/13,16:00:00,45.31
2023/01/13,17:00:00,39.46
2023/01/13,18:00:00,48.04
2023/01/13,19:00:00,57.09
2023/01/13,20:00:00,62.76
2023/01/13,21:00:00,65.52
2023/01/13,22:00:00,66.51
2023/01/13,23:00:00,63.65
2023/01/14,00:00:00,57.59
2023/01/14,01:00:00,50.67
2023/01/14,02:00:00,43.42
2023/01/14,03:00:00,38.25
2023/01/14,04:00:00,34.83
2023/01/14,05:00:00,33.08
2023/01/14,06:00:00,33.22
2023/01/14,07:00:00,36.24
2023/01/14,08:00:00,44.85
2023/01/14,09:00:00,56.53
2023/01/14,10:00:00,70.46
2023/01/14,11:00:00,49.52
2023/01/14,12:00:00,56.51
2023/01/14,13:00:00,62.76
2023/01/14,14:00:00,55.55
2023/01/14,15:00:00,42.32
2023/01/14,16:00:00,29.66
2023/01/14,17:00:00,29.6
2023/01/14,18:00:00,41.97
2023/01/14,19:00:00,57.17
2023/01/14,20:00:00,64.95
2023/01/14,21:00:00,67.48
2023/01/14,22:00:00,66.51
2023/01/14,23:00:00,62.19
2023/01/15,00:00:00,54.94
2023/01/15,01:00:00,48.36
2023/01/15,02:00:00,39.72
2023/01/15,03:00:00,34.34
2023/01/15,04:00:00,32.62
2023/01/15,05:00:00,32.01
2023/01/15,06:00:00,31.78
2023/01/15,07:00:00,34.56
2023/01/15,08:00:00,43.44
2023/01/15,09:00:00,54.37
2023/01/15,10:00:00,65.55
2023/01/15,11:00:00,39.87
2023/01/15,12:00:00,32.65
2023/01/15,13:00:00,23.74
2023/01/15,14:00:00,25.66
2023/01/15,15:00:00,39.7
2023/01/15,16:00:00,61.18
2023/01/15,17:00:00,98.88
2023/01/15,18:00:00,136.6
2023/01/15,19:00:00,146.87
2023/01/15,20:00:00,129.81
2023/01/15,21:00:00,112.21
2023/01/15,22:00:00,95.7
2023/01/15,23:00:00,80.73
2023/01/16,00:00:00,66.24
2023/01/16,01:00:00,52.46
2023/01/16,02:00:00,42.2
2023/01/16,03:00:00,37.39
2023/01/16,04:00:00,36.73
2023/01/16,05:00:00,37.18
2023/01/16,06:00:00,37.27
2023/01/16,07:00:00,41.1
2023/01/16,08:00:00,50.96
2023/01/16,09:00:00,63.85
2023/01/16,10:00:00,80.46
2023/01/16,11:00:00,60.23
2023/01/16,12:00:00,72.39
2023/01/16,13:00:00,73.75
2023/01/16,14:00:00,79.73
2023/01/16,15:00:00,107.99
2023/01/16,16:00:00,121.37
2023/01/16,17:00:00,123.55
2023/01/16,18:00:00,122.77
2023/01/16,19:00:00,112.33
2023/01/16,20:00:00,103.93
2023/01/16,21:00:00,99.47
2023/01/16,22:00:00,95.52
2023/01/16,23:00:00,88.94
2023/01/17,00:00:00,81.34
2023/01/17,01:00:00,74.68
2023/01/17,02:00:00,69.19
2023/01/17,03:00:00,65.15
2023/01/17,04:00:00,62.81
2023/01/17,05:00:00,60.95
2023/01/17,06:00:00,59.28
2023/01/17,07:00:00,60.19
2023/01/17,08:00:00,65.21
2023/01/17,09:00:00,70.82
2023/01/17,10:00:00,77.87
2023/01/17,11:00:00,93.66
2023/01/17,12:00:00,117.19
2023/01/17,13:00:00,116.62
2023/01/17,14:00:00,104.13
2023/01/17,15:00:00,99.97
2023/01/17,16:00:00,84.31
2023/01/17,17:00:00,71.25
2023/01/17,18:00:00,68.77
2023/01/17,19:00:00,69.46
2023/01/17,20:00:00,71.09
2023/01/17,21:00:00,76.21
2023/01/17,22:00:00,83.08
2023/01/17,23:00:00,87.36
2023/01/18,00:00:00,87.27
2023/01/18,01:00:00,85.31
2023/01/18,02:00:00,83.61
2023/01/18,03:00:00,84.25
2023/01/18,04:00:00,86.36
2023/01/18,05:00:00,88.96
2023/01/18,06:00:00,93.48
2023/01/18,07:00:00,102.15
2023/01/18,08:00:00,115.89
2023/01/18,09:00:00,131.25
2023/01/18,10:00:00,143.56
2023/01/18,11:00:00,101.45
2023/01/18,12:00:00,97.1
2023/01/18,13:00:00,90.24
2023/01/18,14:00:00,85
2023/01/18,15:00:00,84.89
2023/01/18,16:00:00,83.2
2023/01/18,17:00:00,82.94
2023/01/18,18:00:00,78.72
2023/01/18,19:00:00,70.94
2023/01/18,20:00:00,65.47
2023/01/18,21:00:00,66.63
2023/01/18,22:00:00,72.39
2023/01/18,23:00:00,79.54
2023/01/19,00:00:00,80.17
2023/01/19,01:00:00,77.69
2023/01/19,02:00:00,75.98
2023/01/19,03:00:00,74.98
2023/01/19,04:00:00,74.34
2023/01/19,05:00:00,73.3
2023/01/19,06:00:00,73.91
2023/01/19,07:00:00,79.12
2023/01/19,08:00:00,77.73
2023/01/19,09:00:00,80.33
2023/01/19,10:00:00,86.55
2023/01/19,11:00:00,72.97
2023/01/19,12:00:00,64.12
2023/01/19,13:00:00,60.16
2023/01/19,14:00:00,61.29
2023/01/19,15:00:00,64.8
2023/01/19,16:00:00,65.53
2023/01/19,17:00:00,65.97
2023/01/19,18:00:00,63.99
2023/01/19,19:00:00,61.18
2023/01/19,20:00:00,63.49
2023/01/19,21:00:00,70.98
2023/01/19,22:00:00,78.69
2023/01/19,23:00:00,84.07
2023/01/20,00:00:00,85.59
2023/01/20,01:00:00,86.67
2023/01/20,02:00:00,86.06
2023/01/20,03:00:00,86.04
2023/01/20,04:00:00,87.52
2023/01/20,05:00:00,90.62
2023/01/20,06:00:00,92.99
2023/01/20,07:00:00,95.24
2023/01/20,08:00:00,103.7
2023/01/20,09:00:00,113.93
2023/01/20,10:00:00,125.78
2023/01/20,11:00:00,142.48
2023/01/20,12:00:00,171.04
2023/01/20,13:00:00,161.22
2023/01/20,14:00:00,147.66
2023/01/20,15:00:00,148.79
2023/01/20,16:00:00,134.32
2023/01/20,17:00:00,120.61
2023/01/20,18:00:00,110.36
2023/01/20,19:00:00,100.38
2023/01/20,20:00:00,94.35
2023/01/20,21:00:00,97.24
2023/01/20,22:00:00,103.97
2023/01/20,23:00:00,107.86
2023/01/21,00:00:00,106.46
2023/01/21,01:00:00,101.74
2023/01/21,02:00:00,96.95
2023/01/21,03:00:00,94.1
2023/01/21,04:00:00,92.51
2023/01/21,05:00:00,91.42
2023/01/21,06:00:00,91.1
2023/01/21,07:00:00,93.9
2023/01/21,08:00:00,101.81
2023/01/21,09:00:00,113.86
2023/01/21,10:00:00,130.99
2023/01/21,11:00:00,126.42
2023/01/21,12:00:00,125.17
2023/01/21,13:00:00,103.5
2023/01/21,14:00:00,95.15
2023/01/21,15:00:00,101.33
2023/01/21,16:00:00,100.79
2023/01/21,17:00:00,107.92
2023/01/21,18:00:00,127.38
2023/01/21,19:00:00,135.08
2023/01/21,20:00:00,132.3
2023/01/21,21:00:00,125.44
2023/01/21,22:00:00,116.42
2023/01/21,23:00:00,108.78
2023/01/22,00:00:00,102.03
2023/01/22,01:00:00,95.58
2023/01/22,02:00:00,89.7
2023/01/22,03:00:00,84.82
2023/01/22,04:00:00,81.53
2023/01/22,05:00:00,78.54
2023/01/22,06:00:00,76.91
2023/01/22,07:00:00,75.7
2023/01/22,08:00:00,77.82
2023/01/22,09:00:00,82.61
2023/01/22,10:00:00,91.5
2023/01/22,11:00:00,130.91
2023/01/22,12:00:00,147.52
2023/01/22,13:00:00,131.35
2023/01/22,14:00:00,121.27
2023/01/22,15:00:00,129.2
2023/01/22,16:00:00,124.55
2023/01/22,17:00:00,125.27
2023/01/22,18:00:00,143.19
2023/01/22,19:00:00,150.73
2023/01/22,20:00:00,147.94
2023/01/22,21:00:00,143.98
2023/01/22,22:00:00,139.85
2023/01/22,23:00:00,132.32
2023/01/23,00:00:00,122.47
2023/01/23,01:00:00,113.23
2023/01/23,02:00:00,103.68
2023/01/23,03:00:00,95.92
2023/01/23,04:00:00,89.73
2023/01/23,05:00:00,83.5
2023/01/23,06:00:00,79.01
2023/01/23,07:00:00,77.45
2023/01/23,08:00:00,76.58
2023/01/23,09:00:00,81.21
2023/01/23,10:00:00,91.09
2023/01/23,11:00:00,108.69
2023/01/23,12:00:00,131.21
2023/01/23,13:00:00,138.93
2023/01/23,14:00:00,145.21
2023/01/23,15:00:00,180.62
2023/01/23,16:00:00,211.98
2023/01/23,17:00:00,246.14
2023/01/23,18:00:00,273.38
2023/01/23,19:00:00,259.21
2023/01/23,20:00:00,227.52
2023/01/23,21:00:00,201.66
2023/01/23,22:00:00,180.54
2023/01/23,23:00:00,157.95
2023/01/24,00:00:00,137.34
2023/01/24,01:00:00,117.62
2023/01/24,02:00:00,100.94
2023/01/24,03:00:00,87.76
2023/01/24,04:00:00,78.23
2023/01/24,05:00:00,70.41
2023/01/24,06:00:00,65.34
2023/01/24,07:00:00,66.47
2023/01/24,08:00:00,75.59
2023/01/24,09:00:00,87.82
2023/01/24,10:00:00,108.26
2023/01/24,11:00:00,82.14
2023/01/24,12:00:00,95.71
2023/01/24,13:00:00,92.09
2023/01/24,14:00:00,70.21
2023/01/24,15:00:00,55.57
2023/01/24,16:00:00,41
2023/01/24,17:00:00,34.9
2023/01/24,18:00:00,37.17
2023/01/24,19:00:00,40.37
2023/01/24,20:00:00,41.07
2023/01/24,21:00:00,40.93
2023/01/24,22:00:00,42.34
2023/01/24,23:00:00,44.35
2023/01/25,00:00:00,44.71
2023/01/25,01:00:00,44.37
2023/01/25,02:00:00,46.13
2023/01/25,03:00:00,49.08
2023/01/25,04:00:00,51.28
2023/01/25,05:00:00,52.87
2023/01/25,06:00:00,55.23
2023/01/25,07:00:00,61.27
2023/01/25,08:00:00,71.94
2023/01/25,09:00:00,86.89
2023/01/25,10:00:00,112.06
2023/01/25,11:00:00,159.81
2023/01/25,12:00:00,216.59
2023/01/25,13:00:00,242.22
2023/01/25,14:00:00,234.57
2023/01/25,15:00:00,231.05
2023/01/25,16:00:00,226.38
2023/01/25,17:00:00,215.34
2023/01/25,18:00:00,187.89
2023/01/25,19:00:00,134.97
2023/01/25,20:00:00,86.62
2023/01/25,21:00:00,73.09
2023/01/25,22:00:00,74.66
2023/01/25,23:00:00,76.86
2023/01/26,00:00:00,74.18
2023/01/26,01:00:00,71.71
2023/01/26,02:00:00,70.77
2023/01/26,03:00:00,71.37
2023/01/26,04:00:00,72.59
2023/01/26,05:00:00,73.49
2023/01/26,06:00:00,75.2
2023/01/26,07:00:00,80.31
2023/01/26,08:00:00,93.81
2023/01/26,09:00:00,114.14
2023/01/26,10:00:00,145.85
2023/01/26,11:00:00,122.05
2023/01/26,12:00:00,117.56
2023/01/26,13:00:00,96.68
2023/01/26,14:00:00,81.25
2023/01/26,15:00:00,77.57
2023/01/26,16:00:00,72.76
2023/01/26,17:00:00,80.86
2023/01/26,18:00:00,105.04
2023/01/26,19:00:00,116.42
2023/01/26,20:00:00,117.14
2023/01/26,21:00:00,119.02
2023/01/26,22:00:00,121.13
2023/01/26,23:00:00,117.37
2023/01/27,00:00:00,108.75
2023/01/27,01:00:00,101.54
2023/01/27,02:00:00,94.62
2023/01/27,03:00:00,91.22
2023/01/27,04:00:00,89.06
2023/01/27,05:00:00,87.15
2023/01/27,06:00:00,86.27
2023/01/27,07:00:00,89.67
2023/01/27,08:00:00,100.7
2023/01/27,09:00:00,116.82
2023/01/27,10:00:00,134.97
2023/01/27,11:00:00,131.99
2023/01/27,12:00:00,157.06
2023/01/27,13:00:00,156.13
2023/01/27,14:00:00,158.34
2023/01/27,15:00:00,172.32
2023/01/27,16:00:00,164.4
2023/01/27,17:00:00,142.85
2023/01/27,18:00:00,120.66
2023/01/27,19:00:00,104.28
2023/01/27,20:00:00,95.78
2023/01/27,21:00:00,93.77
2023/01/27,22:00:00,95.52
2023/01/27,23:00:00,98.17
2023/01/28,00:00:00,99.28
2023/01/28,01:00:00,97.08
2023/01/28,02:00:00,94.71
2023/01/28,03:00:00,92.29
2023/01/28,04:00:00,86.92
2023/01/28,05:00:00,80.08
2023/01/28,06:00:00,80.52
2023/01/28,07:00:00,87.09
2023/01/28,08:00:00,95.17
2023/01/28,09:00:00,103.03
2023/01/28,10:00:00,110.88
2023/01/28,11:00:00,62.45
2023/01/28,12:00:00,48.62
2023/01/28,13:00:00,39.63
2023/01/28,14:00:00,41.06
2023/01/28,15:00:00,52.67
2023/01/28,16:00:00,64.81
2023/01/28,17:00:00,75.19
2023/01/28,18:00:00,69.56
2023/01/28,19:00:00,56.43
2023/01/28,20:00:00,55.13
2023/01/28,21:00:00,61.58
2023/01/28,22:00:00,68.75
2023/01/28,23:00:00,73.55
2023/01/29,00:00:00,74.24
2023/01/29,01:00:00,73.85
2023/01/29,02:00:00,72.89
2023/01/29,03:00:00,72.73
2023/01/29,04:00:00,72.64
2023/01/29,05:00:00,73.28
2023/01/29,06:00:00,76.15
2023/01/29,07:00:00,82.73
2023/01/29,08:00:00,91.5
2023/01/29,09:00:00,100.7
2023/01/29,10:00:00,109.76
2023/01/29,11:00:00,80.46
2023/01/29,12:00:00,74.54
2023/01/29,13:00:00,65.91
2023/01/29,14:00:00,64.63
2023/01/29,15:00:00,73.78
2023/01/29,16:00:00,84.45
2023/01/29,17:00:00,88.21
2023/01/29,18:00:00,84.37
2023/01/29,19:00:00,77.34
2023/01/29,20:00:00,71.17
2023/01/29,21:00:00,72.46
2023/01/29,22:00:00,77.48
2023/01/29,23:00:00,83.45
2023/01/30,00:00:00,84.42
2023/01/30,01:00:00,81.22
2023/01/30,02:00:00,78.61
2023/01/30,03:00:00,77.6
2023/01/30,04:00:00,77.15
2023/01/30,05:00:00,76.26
2023/01/30,06:00:00,76.86
2023/01/30,07:00:00,83.62
2023/01/30,08:00:00,94.88
2023/01/30,09:00:00,105.89
2023/01/30,10:00:00,116.05
2023/01/30,11:00:00,74.58
2023/01/30,12:00:00,71.46
2023/01/30,13:00:00,71.24
2023/01/30,14:00:00,68.98
2023/01/30,15:00:00,65.36
2023/01/30,16:00:00,62.19
2023/01/30,17:00:00,71.2
2023/01/30,18:00:00,91.85
2023/01/30,19:00:00,110.13
2023/01/30,20:00:00,121.36
2023/01/30,21:00:00,125.94
2023/01/30,22:00:00,122.91
2023/01/30,23:00:00,117.31
2023/01/31,00:00:00,111.32
2023/01/31,01:00:00,103.63
2023/01/31,02:00:00,94.78
2023/01/31,03:00:00,88.9
2023/01/31,04:00:00,85.55
2023/01/31,05:00:00,83.1
2023/01/31,06:00:00,82.33
2023/01/31,07:00:00,87.67
2023/01/31,08:00:00,98.9
2023/01/31,09:00:00,111.71
2023/01/31,10:00:00,124.26
2023/01/31,11:00:00,110.64
2023/01/31,12:00:00,124.57
2023/01/31,13:00:00,125.87
2023/01/31,14:00:00,128.25
2023/01/31,15:00:00,136.89
2023/01/31,16:00:00,131.58
2023/01/31,17:00:00,137.55
2023/01/31,18:00:00,156.91
2023/01/31,19:00:00,160.03
2023/01/31,20:00:00,152.06
2023/01/31,21:00:00,143.72
2023/01/31,22:00:00,137.93
2023/01/31,23:00:00,128.08
2023/02/01,00:00:00,120.74
2023/02/01,01:00:00,115.85
2023/02/01,02:00:00,113.08
2023/02/01,03:00:00,112.35
2023/02/01,04:00:00,112.54
2023/02/01,05:00:00,112.65
2023/02/01,06:00:00,113.39
2023/02/01,07:00:00,116.31
2023/02/01,08:00:00,127.66
2023/02/01,09:00:00,144.98
2023/02/01,10:00:00,162.77
2023/02/01,11:00:00,165.31
2023/02/01,12:00:00,179.91
2023/02/01,13:00:00,166.43
2023/02/01,14:00:00,155.96
2023/02/01,15:00:00,160.52
2023/02/01,16:00:00,149.68
2023/02/01,17:00:00,148.89
2023/02/01,18:00:00,157.09
2023/02/01,19:00:00,152.71
2023/02/01,20:00:00,140.32
2023/02/01,21:00:00,136.47
2023/02/01,22:00:00,138.39
2023/02/01,23:00:00,134.02
2023/02/02,00:00:00,128.55
2023/02/02,01:00:00,124.8
2023/02/02,02:00:00,123.92
2023/02/02,03:00:00,124.24
2023/02/02,04:00:00,124.7
2023/02/02,05:00:00,125.31
2023/02/02,06:00:00,125.5
2023/02/02,07:00:00,126.34
2023/02/02,08:00:00,137.12
2023/02/02,09:00:00,156.18
2023/02/02,10:00:00,181.73
2023/02/02,11:00:00,177.36
2023/02/02,12:00:00,179.13
2023/02/02,13:00:00,158.05
2023/02/02,14:00:00,159.97
2023/02/02,15:00:00,177.28
2023/02/02,16:00:00,171.4
2023/02/02,17:00:00,162.89
2023/02/02,18:00:00,157.98
2023/02/02,19:00:00,145.78
2023/02/02,20:00:00,136.86
2023/02/02,21:00:00,139.13
2023/02/02,22:00:00,146.78
2023/02/02,23:00:00,150.32
2023/02/03,00:00:00,149.14
2023/02/03,01:00:00,147.3
2023/02/03,02:00:00,144.1
2023/02/03,03:00:00,140.91
2023/02/03,04:00:00,139
2023/02/03,05:00:00,137.23
2023/02/03,06:00:00,134.83
2023/02/03,07:00:00,137.17
2023/02/03,08:00:00,141.59
2023/02/03,09:00:00,149.47
2023/02/03,10:00:00,164.54
2023/02/03,11:00:00,177.71
2023/02/03,12:00:00,188.27
2023/02/03,13:00:00,153.21
2023/02/03,14:00:00,126.95
2023/02/03,15:00:00,119.42
2023/02/03,16:00:00,101.95
2023/02/03,17:00:00,86.44
2023/02/03,18:00:00,77.99
2023/02/03,19:00:00,73.9
2023/02/03,20:00:00,73.82
2023/02/03,21:00:00,78.45
2023/02/03,22:00:00,84.59
2023/02/03,23:00:00,89.4
2023/02/04,00:00:00,90.49
2023/02/04,01:00:00,89.64
2023/02/04,02:00:00,88.77
2023/02/04,03:00:00,88.51
2023/02/04,04:00:00,88.17
2023/02/04,05:00:00,88.36
2023/02/04,06:00:00,90.08
2023/02/04,07:00:00,94.89
2023/02/04,08:00:00,103.87
2023/02/04,09:00:00,116.16
2023/02/04,10:00:00,131.64
2023/02/04,11:00:00,101.72
