YYYY/MM/DD,HH:MM:SS,PM2.5
2023/07/08,01:00:00,115.61
2023/07/08,02:00:00,104.29
2023/07/08,03:00:00,95.02
2023/07/08,04:00:00,86.65
2023/07/08,05:00:00,78.78
2023/07/08,06:00:00,71.91
2023/07/08,07:00:00,68.84
2023/07/08,08:00:00,68.11
2023/07/08,09:00:00,69.72
2023/07/08,10:00:00,68.52
2023/07/08,11:00:00,61.5
2023/07/08,12:00:00,58.41
2023/07/08,13:00:00,52.32
2023/07/08,14:00:00,41.16
2023/07/08,15:00:00,30.22
2023/07/08,16:00:00,20.6
2023/07/08,17:00:00,12.06
2023/07/08,18:00:00,9.65
2023/07/08,19:00:00,7.49
2023/07/08,20:00:00,7.9
2023/07/08,21:00:00,10.86
2023/07/08,22:00:00,13.97
2023/07/08,23:00:00,18.29
2023/07/09,00:00:00,21.92
2023/07/09,01:00:00,23.36
2023/07/09,02:00:00,23.15
2023/07/09,03:00:00,23.49
2023/07/09,04:00:00,24.89
2023/07/09,05:00:00,26.44
2023/07/09,06:00:00,27.88
2023/07/09,07:00:00,30.37
2023/07/09,08:00:00,29.61
2023/07/09,09:00:00,34.39
2023/07/09,10:00:00,40.17
2023/07/09,11:00:00,48.86
2023/07/09,12:00:00,69.25
2023/07/09,13:00:00,74.1
2023/07/09,14:00:00,62.7
2023/07/09,15:00:00,43.77
2023/07/09,16:00:00,27.18
2023/07/09,17:00:00,22.63
2023/07/09,18:00:00,28.13
2023/07/09,19:00:00,34.3
2023/07/09,20:00:00,37.82
2023/07/09,21:00:00,42.84
2023/07/09,22:00:00,45.31
2023/07/09,23:00:00,32.68
2023/07/10,00:00:00,31.93
2023/07/10,01:00:00,33.54
2023/07/10,02:00:00,35.12
2023/07/10,03:00:00,37.85
2023/07/10,04:00:00,39.77
2023/07/10,05:00:00,39.29
2023/07/10,06:00:00,40.83
2023/07/10,07:00:00,45.89
2023/07/10,08:00:00,53.02
2023/07/10,09:00:00,54.37
2023/07/10,10:00:00,46.73
2023/07/10,11:00:00,33.67
2023/07/10,12:00:00,27.69
2023/07/10,13:00:00,25.78
2023/07/10,14:00:00,28.59
2023/07/10,15:00:00,32.62
2023/07/10,16:00:00,32.61
2023/07/10,17:00:00,31.32
2023/07/10,18:00:00,31.18
2023/07/10,19:00:00,30.44
2023/07/10,20:00:00,32.16
2023/07/10,21:00:00,40.08
2023/07/10,22:00:00,50.04
2023/07/10,23:00:00,57.6
2023/07/11,00:00:00,61.15
2023/07/11,01:00:00,63.57
2023/07/11,02:00:00,65.15
2023/07/11,03:00:00,65.39
2023/07/11,04:00:00,66.26
2023/07/11,05:00:00,68.09
2023/07/11,06:00:00,71.38
2023/07/11,07:00:00,75.74
2023/07/11,08:00:00,75.29
2023/07/11,09:00:00,72.35
2023/07/11,10:00:00,69.12
2023/07/11,11:00:00,65.02
2023/07/11,12:00:00,66.76
2023/07/11,13:00:00,66.03
2023/07/11,14:00:00,60.64
2023/07/11,15:00:00,48.41
2023/07/11,16:00:00,36.1
2023/07/11,17:00:00,28.5
2023/07/11,18:00:00,31.15
2023/07/11,19:00:00,34.01
2023/07/11,20:00:00,34.98
2023/07/11,21:00:00,39.28
2023/07/11,22:00:00,46.06
2023/07/11,23:00:00,50.96
2023/07/12,00:00:00,52.05
2023/07/12,01:00:00,50.85
2023/07/12,02:00:00,47.9
2023/07/12,03:00:00,45.14
2023/07/12,04:00:00,42.06
2023/07/12,05:00:00,38.32
2023/07/12,06:00:00,36.08
2023/07/12,07:00:00,38.82
2023/07/12,08:00:00,43.98
2023/07/12,09:00:00,46.22
2023/07/12,10:00:00,44.15
2023/07/12,11:00:00,26.12
2023/07/12,12:00:00,15.03
2023/07/12,13:00:00,9.4
2023/07/12,14:00:00,8.63
2023/07/12,15:00:00,10.6
2023/07/12,16:00:00,12.17
2023/07/12,17:00:00,18.22
2023/07/12,18:00:00,27.55
2023/07/12,19:00:00,35.11
2023/07/12,20:00:00,41.61
2023/07/12,21:00:00,47.36
2023/07/12,22:00:00,50.09
2023/07/12,23:00:00,49.35
2023/07/13,00:00:00,47.17
2023/07/13,01:00:00,43.39
2023/07/13,02:00:00,36.29
2023/07/13,03:00:00,31.28
2023/07/13,04:00:00,29.08
2023/07/13,05:00:00,29.64
2023/07/13,06:00:00,31.99
2023/07/13,07:00:00,35.46
2023/07/13,08:00:00,35.38
2023/07/13,09:00:00,32.83
2023/07/13,10:00:00,26.6
2023/07/13,11:00:00,10.76
2023/07/13,12:00:00,7.53
2023/07/13,13:00:00,6.89
2023/07/13,14:00:00,10.43
2023/07/13,15:00:00,21.66
2023/07/13,16:00:00,46.2
2023/07/13,17:00:00,102.58
2023/07/13,18:00:00,169.64
2023/07/13,19:00:00,218.59
2023/07/13,20:00:00,258.16
2023/07/13,21:00:00,265.44
2023/07/13,22:00:00,230.42
2023/07/13,23:00:00,181.74
2023/07/14,00:00:00,145.28
2023/07/14,01:00:00,116.28
2023/07/14,02:00:00,86.77
2023/07/14,03:00:00,64.24
2023/07/14,04:00:00,50.14
2023/07/14,05:00:00,42.81
2023/07/14,06:00:00,39.94
2023/07/14,07:00:00,39.9
2023/07/14,08:00:00,38.27
2023/07/14,09:00:00,36.38
2023/07/14,10:00:00,32.12
2023/07/14,11:00:00,13.25
2023/07/14,12:00:00,11.42
2023/07/14,13:00:00,12.71
2023/07/14,14:00:00,12.81
2023/07/14,15:00:00,11.45
2023/07/14,16:00:00,9.85
2023/07/14,17:00:00,15.99
2023/07/14,18:00:00,28.03
2023/07/14,19:00:00,37.28
2023/07/14,20:00:00,47.29
2023/07/14,21:00:00,52.4
2023/07/14,22:00:00,47.59
2023/07/14,23:00:00,37.75
2023/07/15,00:00:00,31.26
2023/07/15,01:00:00,27.84
2023/07/15,02:00:00,24.18
2023/07/15,03:00:00,20.92
2023/07/15,04:00:00,19.77
2023/07/15,05:00:00,20.32
2023/07/15,06:00:00,21.88
2023/07/15,07:00:00,25.36
2023/07/15,08:00:00,32.5
2023/07/15,09:00:00,40.65
2023/07/15,10:00:00,45.05
2023/07/15,11:00:00,36.08
2023/07/15,12:00:00,30.41
2023/07/15,13:00:00,25.07
2023/07/15,14:00:00,5.98
2023/07/15,15:00:00,3.65
2023/07/15,16:00:00,3.37
2023/07/15,17:00:00,8.58
2023/07/15,18:00:00,17.63
2023/07/15,19:00:00,25.81
2023/07/15,20:00:00,30.79
2023/07/15,21:00:00,35.39
2023/07/15,22:00:00,39.9
2023/07/15,23:00:00,43.57
2023/07/16,00:00:00,45.83
2023/07/16,01:00:00,45.71
2023/07/16,02:00:00,41.96
2023/07/16,03:00:00,36.93
2023/07/16,04:00:00,33.67
2023/07/16,05:00:00,33.04
2023/07/16,06:00:00,33.05
2023/07/16,07:00:00,33.9
2023/07/16,08:00:00,35.4
2023/07/16,09:00:00,36.47
2023/07/16,10:00:00,32.66
2023/07/16,11:00:00,19.67
2023/07/16,12:00:00,21.23
2023/07/16,13:00:00,29.13
2023/07/16,14:00:00,38.79
2023/07/16,15:00:00,51.9
2023/07/16,16:00:00,67.32
2023/07/16,17:00:00,77.85
2023/07/16,18:00:00,85.99
2023/07/16,19:00:00,90.98
2023/07/16,20:00:00,97.89
2023/07/16,21:00:00,99.57
2023/07/16,22:00:00,83.44
2023/07/16,23:00:00,56.62
2023/07/17,00:00:00,47.74
2023/07/17,01:00:00,44.96
2023/07/17,02:00:00,44.53
2023/07/17,03:00:00,44.33
2023/07/17,04:00:00,44.89
2023/07/17,05:00:00,46.39
2023/07/17,06:00:00,47.9
2023/07/17,07:00:00,49.86
2023/07/17,08:00:00,50.01
2023/07/17,09:00:00,57.33
2023/07/17,10:00:00,66.03
2023/07/17,11:00:00,51.94
2023/07/17,12:00:00,58.09
2023/07/17,13:00:00,63.43
2023/07/17,14:00:00,67.34
2023/07/17,15:00:00,81.4
2023/07/17,16:00:00,92.18
2023/07/17,17:00:00,88.57
2023/07/17,18:00:00,72.74
2023/07/17,19:00:00,49.52
2023/07/17,20:00:00,36.05
2023/07/17,21:00:00,37.59
2023/07/17,22:00:00,45.29
2023/07/17,23:00:00,51.41
2023/07/18,00:00:00,52.68
2023/07/18,01:00:00,50.39
2023/07/18,02:00:00,46.9
2023/07/18,03:00:00,44.08
2023/07/18,04:00:00,43.58
2023/07/18,05:00:00,43.38
2023/07/18,06:00:00,43.66
2023/07/18,07:00:00,45.66
2023/07/18,08:00:00,46.71
2023/07/18,09:00:00,45.77
2023/07/18,10:00:00,44.78
2023/07/18,11:00:00,21.41
2023/07/18,12:00:00,18.47
2023/07/18,13:00:00,23.5
2023/07/18,14:00:00,41.41
2023/07/18,15:00:00,71.75
2023/07/18,16:00:00,88.89
2023/07/18,17:00:00,81.99
2023/07/18,18:00:00,55.06
2023/07/18,19:00:00,24.37
2023/07/18,20:00:00,16.53
2023/07/18,21:00:00,20.75
2023/07/18,22:00:00,26.63
2023/07/18,23:00:00,32.11
2023/07/19,00:00:00,33.98
2023/07/19,01:00:00,34.1
2023/07/19,02:00:00,31.08
2023/07/19,03:00:00,28.15
2023/07/19,04:00:00,27.78
2023/07/19,05:00:00,29.76
2023/07/19,06:00:00,33.04
2023/07/19,07:00:00,38.63
2023/07/20,08:00:00,66.35
2023/07/20,09:00:00,76.95
2023/07/20,10:00:00,130.08
2023/07/20,11:00:00,185.61
2023/07/20,12:00:00,154.65
2023/07/20,13:00:00,90.02
2023/07/20,14:00:00,49.47
2023/07/20,15:00:00,33.07
2023/07/20,16:00:00,25.29
2023/07/20,17:00:00,23.65
2023/07/20,18:00:00,25.27
2023/07/20,19:00:00,25.8
2023/07/20,20:00:00,24.22
2023/07/20,21:00:00,27.4
2023/07/20,22:00:00,36.77
2023/07/20,23:00:00,48.23
2023/07/21,00:00:00,54.47
2023/07/21,01:00:00,53.76
2023/07/21,02:00:00,52.01
2023/07/21,03:00:00,51.81
2023/07/21,04:00:00,50.94
2023/07/21,05:00:00,50.26
2023/07/21,06:00:00,53.11
2023/07/21,07:00:00,60.1
2023/07/21,08:00:00,66.45
2023/07/21,09:00:00,70.37
2023/07/21,10:00:00,72.88
2023/07/21,11:00:00,39.72
2023/07/21,12:00:00,25.38
2023/07/21,13:00:00,19.66
2023/07/21,14:00:00,22.16
2023/07/21,15:00:00,34.61
2023/07/21,16:00:00,47.47
2023/07/21,17:00:00,66.82
2023/07/21,18:00:00,97.43
2023/07/21,19:00:00,114.97
2023/07/21,20:00:00,98.78
2023/07/21,21:00:00,87.79
2023/07/21,22:00:00,90.9
2023/07/21,23:00:00,91.39
2023/07/22,00:00:00,84.52
2023/07/22,01:00:00,72.19
2023/07/22,02:00:00,59.86
2023/07/22,03:00:00,55.17
2023/07/22,04:00:00,50.9
2023/07/22,05:00:00,45.57
2023/07/22,06:00:00,41.38
2023/07/22,07:00:00,40.65
2023/07/22,08:00:00,41.27
2023/07/22,09:00:00,40.72
2023/07/22,10:00:00,37.93
2023/07/22,11:00:00,18.71
2023/07/22,12:00:00,14.13
2023/07/22,13:00:00,13.53
2023/07/22,14:00:00,18.03
2023/07/22,15:00:00,27.75
2023/07/22,16:00:00,34.31
2023/07/22,17:00:00,45.44
2023/07/22,18:00:00,79.82
2023/07/22,19:00:00,119.76
2023/07/22,20:00:00,147.64
2023/07/22,21:00:00,158.12
2023/07/22,22:00:00,138.28
2023/07/22,23:00:00,70.88
2023/07/23,00:00:00,40.5
2023/07/23,01:00:00,32.98
2023/07/23,02:00:00,34.77
2023/07/23,03:00:00,38.53
2023/07/23,04:00:00,40.62
2023/07/23,05:00:00,43.04
2023/07/23,06:00:00,48.66
2023/07/23,07:00:00,59.38
2023/07/23,08:00:00,69.16
2023/07/23,09:00:00,84.52
2023/07/23,10:00:00,97.24
2023/07/23,11:00:00,83.26
2023/07/23,12:00:00,72.26
2023/07/23,13:00:00,60.26
2023/07/23,14:00:00,60.78
2023/07/23,15:00:00,87.63
2023/07/23,16:00:00,108.11
2023/07/23,17:00:00,121.67
2023/07/23,18:00:00,127.36
2023/07/23,19:00:00,116.27
2023/07/23,20:00:00,89.46
2023/07/23,21:00:00,69.75
2023/07/23,22:00:00,56.99
2023/07/23,23:00:00,51.65
2023/07/24,00:00:00,54.22
2023/07/24,01:00:00,56.71
2023/07/24,02:00:00,59.49
2023/07/24,03:00:00,61.49
2023/07/24,04:00:00,62.47
2023/07/24,05:00:00,62.72
2023/07/24,06:00:00,62.96
2023/07/24,07:00:00,65.81
2023/07/24,08:00:00,70.65
2023/07/24,09:00:00,76.63
2023/07/24,10:00:00,80.63
2023/07/24,11:00:00,48.15
2023/07/24,12:00:00,28.19
2023/07/24,13:00:00,20.11
2023/07/24,14:00:00,17.63
2023/07/24,15:00:00,18.36
2023/07/24,16:00:00,15.89
2023/07/24,17:00:00,16.62
2023/07/24,18:00:00,22.67
2023/07/24,19:00:00,28.44
2023/07/24,20:00:00,31.71
2023/07/24,21:00:00,35.06
2023/07/24,22:00:00,38.41
2023/07/24,23:00:00,39.4
2023/07/25,00:00:00,36.93
2023/07/25,01:00:00,34.09
2023/07/25,02:00:00,32.32
2023/07/25,03:00:00,30.74
2023/07/25,04:00:00,29.07
2023/07/25,05:00:00,28.18
2023/07/25,06:00:00,30.04
2023/07/25,07:00:00,36.97
2023/07/25,08:00:00,42.33
2023/07/25,09:00:00,45.99
2023/07/25,10:00:00,45.68
2023/07/25,11:00:00,23.77
2023/07/25,12:00:00,13.86
2023/07/25,13:00:00,9.94
2023/07/25,14:00:00,7.79
2023/07/25,15:00:00,6.34
2023/07/25,16:00:00,4.99
2023/07/25,17:00:00,6.26
2023/07/25,18:00:00,9.28
2023/07/25,19:00:00,10.94
2023/07/25,20:00:00,16.17
2023/07/25,21:00:00,22.75
2023/07/25,22:00:00,26.54
2023/07/25,23:00:00,26.96
2023/07/26,00:00:00,24.53
2023/07/26,01:00:00,21.3
2023/07/26,02:00:00,17.89
2023/07/26,03:00:00,15.91
2023/07/26,04:00:00,15.14
2023/07/26,05:00:00,16
2023/07/26,06:00:00,18.85
2023/07/26,07:00:00,25.92
2023/07/26,08:00:00,30.71
2023/07/26,09:00:00,32.61
2023/07/26,10:00:00,30.83
2023/07/26,11:00:00,17.11
2023/07/26,12:00:00,16.6
2023/07/26,13:00:00,23.46
2023/07/26,14:00:00,31.93
2023/07/26,15:00:00,35.74
2023/07/26,16:00:00,38.08
2023/07/26,17:00:00,44.97
2023/07/26,18:00:00,50.62
2023/07/26,19:00:00,46.99
2023/07/26,20:00:00,45.19
2023/07/26,21:00:00,41.43
2023/07/26,22:00:00,32.66
2023/07/26,23:00:00,24.15
2023/07/27,00:00:00,19.47
2023/07/27,01:00:00,17.47
2023/07/27,02:00:00,15.76
2023/07/27,03:00:00,15.24
2023/07/27,04:00:00,16.95
2023/07/27,05:00:00,20.11
2023/07/27,06:00:00,23.79
2023/07/27,07:00:00,29.3
2023/07/27,08:00:00,39.19
2023/07/27,09:00:00,44.62
2023/07/27,10:00:00,36.95
2023/07/27,11:00:00,3.47
2023/07/27,12:00:00,2.27
2023/07/27,13:00:00,2.49
2023/07/27,14:00:00,3.24
2023/07/27,15:00:00,4.54
2023/07/27,16:00:00,5.83
2023/07/27,17:00:00,6.75
2023/07/27,18:00:00,5.97
2023/07/27,19:00:00,4.54
2023/07/27,20:00:00,5.26
2023/07/27,21:00:00,7.29
2023/07/27,22:00:00,8.66
2023/07/27,23:00:00,9.94
2023/07/28,00:00:00,10.9
2023/07/28,01:00:00,11.57
2023/07/28,02:00:00,11.8
2023/07/28,03:00:00,12.39
2023/07/28,04:00:00,13.83
2023/07/28,05:00:00,16.28
2023/07/28,06:00:00,19.55
2023/07/28,07:00:00,25.21
2023/07/28,08:00:00,34.98
2023/07/28,09:00:00,42.57
2023/07/28,10:00:00,37.4
2023/07/28,11:00:00,3.35
2023/07/28,12:00:00,2.29
2023/07/28,13:00:00,2.47
2023/07/28,14:00:00,3
2023/07/28,15:00:00,3.63
2023/07/28,16:00:00,3.78
2023/07/28,17:00:00,5.43
2023/07/28,18:00:00,8.4
2023/07/28,19:00:00,10.2
2023/07/28,20:00:00,14.05
2023/07/28,21:00:00,18.34
2023/07/28,22:00:00,20.49
2023/07/28,23:00:00,20.68
2023/07/29,00:00:00,18.59
2023/07/29,01:00:00,15.06
2023/07/29,02:00:00,10.6
2023/07/29,03:00:00,9.35
2023/07/29,04:00:00,9.57
2023/07/29,05:00:00,10.61
2023/07/29,06:00:00,12.3
2023/07/29,07:00:00,15.5
2023/07/29,08:00:00,14.96
2023/07/29,09:00:00,14.7
2023/07/29,10:00:00,12.83
2023/07/29,11:00:00,9.93
2023/07/29,12:00:00,11.09
2023/07/29,13:00:00,13.83
2023/07/29,14:00:00,16.95
2023/07/29,15:00:00,22.34
2023/07/29,16:00:00,29.47
2023/07/29,17:00:00,36.9
2023/07/29,18:00:00,47.35
2023/07/29,19:00:00,57.62
2023/07/29,20:00:00,56.96
2023/07/29,21:00:00,50.86
2023/07/29,22:00:00,45.39
2023/07/29,23:00:00,34.84
2023/07/30,00:00:00,24.22
2023/07/30,01:00:00,16.1
2023/07/30,02:00:00,11.83
2023/07/30,03:00:00,9.91
2023/07/30,04:00:00,8.72
2023/07/30,05:00:00,8.36
2023/07/30,06:00:00,9.22
2023/07/30,07:00:00,12.59
2023/07/30,08:00:00,16.55
2023/07/30,09:00:00,18.52
2023/07/30,10:00:00,18.14
2023/07/30,11:00:00,15.39
2023/07/30,12:00:00,18.22
2023/07/30,13:00:00,24.17
2023/07/30,14:00:00,28.48
2023/07/30,15:00:00,22.77
2023/07/30,16:00:00,12.83
2023/07/30,17:00:00,6.15
2023/07/30,18:00:00,5.85
2023/07/30,19:00:00,6.59
2023/07/30,20:00:00,6.79
2023/07/30,21:00:00,6.94
2023/07/30,22:00:00,7.76
2023/07/30,23:00:00,8.09
2023/07/31,00:00:00,7.18
2023/07/31,01:00:00,6.29
2023/07/31,02:00:00,6.17
2023/07/31,03:00:00,6.54
2023/07/31,04:00:00,6.83
2023/07/31,05:00:00,7.21
2023/07/31,06:00:00,7.59
2023/07/31,07:00:00,8.87
2023/07/31,08:00:00,9.44
2023/07/31,09:00:00,9.58
2023/07/31,10:00:00,8.58
2023/07/31,11:00:00,7.3
2023/07/31,12:00:00,7.57
2023/07/31,13:00:00,8.53
2023/07/31,14:00:00,9.57
2023/07/31,15:00:00,9.49
2023/07/31,16:00:00,8.7
2023/07/31,17:00:00,11.39
2023/07/31,18:00:00,17.85
2023/07/31,19:00:00,25.19
2023/07/31,20:00:00,29.66
2023/07/31,21:00:00,29.66
2023/07/31,22:00:00,28.35
2023/07/31,23:00:00,23.64
2023/08/01,00:00:00,16.84
2023/08/01,01:00:00,10.22
2023/08/01,02:00:00,6.17
2023/08/01,03:00:00,5.23
2023/08/01,04:00:00,4.91
2023/08/01,05:00:00,5.19
2023/08/01,06:00:00,6.55
2023/08/01,07:00:00,10.76
2023/08/01,08:00:00,16.37
2023/08/01,09:00:00,18.68
2023/08/01,10:00:00,17.09
2023/08/01,11:00:00,14.98
2023/08/01,12:00:00,15.25
2023/08/01,13:00:00,17.01
2023/08/01,14:00:00,22.98
2023/08/01,15:00:00,29.52
2023/08/01,16:00:00,30.25
2023/08/01,17:00:00,33.06
2023/08/01,18:00:00,44.81
2023/08/01,19:00:00,56.17
2023/08/01,20:00:00,60.9
2023/08/01,21:00:00,62.55
2023/08/01,22:00:00,65.27
2023/08/01,23:00:00,66.3
2023/08/02,00:00:00,62.23
2023/08/02,01:00:00,53.06
2023/08/02,02:00:00,47.07
2023/08/02,03:00:00,44.68
2023/08/02,04:00:00,40.27
2023/08/02,05:00:00,36.48
2023/08/02,06:00:00,38.56
2023/08/02,07:00:00,48.13
2023/08/02,08:00:00,53.76
2023/08/02,09:00:00,60.44
2023/08/02,10:00:00,65.21
2023/08/02,11:00:00,60.9
2023/08/02,12:00:00,47.45
2023/08/02,13:00:00,30.89
2023/08/02,14:00:00,17.62
2023/08/02,15:00:00,17.81
2023/08/02,16:00:00,21.31
2023/08/02,17:00:00,31.87
2023/08/02,18:00:00,50.24
2023/08/02,19:00:00,66.21
2023/08/02,20:00:00,75.64
2023/08/02,21:00:00,77.41
2023/08/02,22:00:00,70.94
2023/08/02,23:00:00,52.33
2023/08/03,00:00:00,41.79
2023/08/03,01:00:00,35.63
2023/08/03,02:00:00,35.18
2023/08/03,03:00:00,34.95
2023/08/03,04:00:00,30.91
2023/08/03,05:00:00,24.01
2023/08/03,06:00:00,21.08
2023/08/03,07:00:00,23.17
2023/08/03,08:00:00,26.23
2023/08/03,09:00:00,28.61
2023/08/03,10:00:00,30.39
2023/08/03,11:00:00,29.75
2023/08/03,12:00:00,25.51
2023/08/03,13:00:00,18.67
2023/08/03,14:00:00,7.17
2023/08/03,15:00:00,4.74
2023/08/03,16:00:00,4.62
2023/08/03,17:00:00,11.89
2023/08/03,18:00:00,23.41
2023/08/03,19:00:00,31.25
2023/08/03,20:00:00,35.39
2023/08/03,21:00:00,36.46
2023/08/03,22:00:00,34.81
2023/08/03,23:00:00,30.99
2023/08/04,00:00:00,27.87
2023/08/04,01:00:00,26.38
2023/08/04,02:00:00,26.46
2023/08/04,03:00:00,26.13
2023/08/04,04:00:00,24.49
2023/08/04,05:00:00,22.15
2023/08/04,06:00:00,21.6
2023/08/04,07:00:00,24.17
2023/08/04,08:00:00,24.97
2023/08/04,09:00:00,25.78
2023/08/04,10:00:00,23.66
2023/08/04,11:00:00,16.18
2023/08/04,12:00:00,18.45
2023/08/04,13:00:00,21.71
2023/08/04,14:00:00,21.92
2023/08/04,15:00:00,20.78
2023/08/04,16:00:00,21.2
2023/08/04,17:00:00,24.75
2023/08/04,18:00:00,30.68
2023/08/04,19:00:00,34.33
2023/08/04,20:00:00,36.38
2023/08/04,21:00:00,37.28
2023/08/04,22:00:00,37.06
2023/08/04,23:00:00,34.08
2023/08/05,00:00:00,29.49
2023/08/05,01:00:00,24.88
2023/08/05,02:00:00,21.94
2023/08/05,03:00:00,19.62
2023/08/05,04:00:00,16.65
2023/08/05,05:00:00,13.04
2023/08/05,06:00:00,11.89
2023/08/05,07:00:00,12.9
2023/08/05,08:00:00,13.55
2023/08/05,09:00:00,14.83
2023/08/05,10:00:00,16.81
