YYYY/MM/DD,HH:MM:SS,PM2.5
2021/04/17,15:00:00,31.56
2021/04/17,16:00:00,33.87
2021/04/17,17:00:00,39.75
2021/04/17,18:00:00,50.52
2021/04/17,19:00:00,58.64
2021/04/17,20:00:00,66.43
2021/04/17,21:00:00,79.58
2021/04/17,22:00:00,93.72
2021/04/17,23:00:00,105.01
2021/04/18,00:00:00,114.2
2021/04/18,01:00:00,118.98
2021/04/18,02:00:00,111.97
2021/04/18,03:00:00,101.75
2021/04/18,04:00:00,96.44
2021/04/18,05:00:00,93.38
2021/04/18,06:00:00,92.32
2021/04/18,07:00:00,92.56
2021/04/18,08:00:00,100.25
2021/04/18,09:00:00,151.74
2021/04/18,10:00:00,193.03
2021/04/18,11:00:00,62.26
2021/04/18,12:00:00,39.81
2021/04/18,13:00:00,33.8
2021/04/18,14:00:00,29.39
2021/04/18,15:00:00,27.69
2021/04/18,16:00:00,27.09
2021/04/18,17:00:00,33.31
2021/04/18,18:00:00,43.04
2021/04/18,19:00:00,43.63
2021/04/18,20:00:00,38.51
2021/04/18,21:00:00,33.31
2021/04/18,22:00:00,29.82
2021/04/18,23:00:00,26.75
2021/04/19,00:00:00,23.15
2021/04/19,01:00:00,20.83
2021/04/19,02:00:00,20.51
2021/04/19,03:00:00,21.7
2021/04/19,04:00:00,23.47
2021/04/19,05:00:00,25.51
2021/04/19,06:00:00,28.32
2021/04/19,07:00:00,34.07
2021/04/19,08:00:00,25.55
2021/04/19,09:00:00,29.81
2021/04/19,10:00:00,38.68
2021/04/19,11:00:00,18.53
2021/04/19,12:00:00,10.17
2021/04/19,13:00:00,8.06
2021/04/19,14:00:00,12.01
2021/04/19,15:00:00,22.74
2021/04/19,16:00:00,33.23
2021/04/19,17:00:00,41.61
2021/04/19,18:00:00,41.02
2021/04/19,19:00:00,31.22
2021/04/19,20:00:00,20.79
2021/04/19,21:00:00,15.42
2021/04/19,22:00:00,12.69
2021/04/19,23:00:00,11.34
2021/04/20,00:00:00,11.45
2021/04/20,01:00:00,11.64
2021/04/20,02:00:00,13.54
2021/04/20,03:00:00,15.78
2021/04/20,04:00:00,17.51
2021/04/20,05:00:00,19.19
2021/04/20,06:00:00,21.94
2021/04/20,07:00:00,28.39
2021/04/20,08:00:00,21.38
2021/04/20,09:00:00,27.65
2021/04/20,10:00:00,42.88
2021/04/20,11:00:00,18.22
2021/04/20,12:00:00,12.61
2021/04/20,13:00:00,12.27
2021/04/20,14:00:00,17.57
2021/04/20,15:00:00,33.02
2021/04/20,16:00:00,51.99
2021/04/20,17:00:00,77.25
2021/04/20,18:00:00,104.21
2021/04/20,19:00:00,102.09
2021/04/20,20:00:00,77.08
2021/04/20,21:00:00,59.93
2021/04/20,22:00:00,46.64
2021/04/20,23:00:00,33.91
2021/04/21,00:00:00,29.34
2021/04/21,01:00:00,27.57
2021/04/21,02:00:00,28.61
2021/04/21,03:00:00,30.6
2021/04/21,04:00:00,32.52
2021/04/21,05:00:00,34.35
2021/04/21,06:00:00,36.94
2021/04/21,07:00:00,43.94
2021/04/21,08:00:00,51.23
2021/04/21,09:00:00,65.7
2021/04/21,10:00:00,95.69
2021/04/21,11:00:00,35.79
2021/04/21,12:00:00,27.1
2021/04/21,13:00:00,27.34
2021/04/21,14:00:00,28.96
2021/04/21,15:00:00,29.35
2021/04/21,16:00:00,26.47
2021/04/21,17:00:00,25.03
2021/04/21,18:00:00,24.64
2021/04/21,19:00:00,22.6
2021/04/21,20:00:00,21.63
2021/04/21,21:00:00,23.64
2021/04/21,22:00:00,27.36
2021/04/21,23:00:00,31.82
2021/04/22,00:00:00,34.82
2021/04/22,01:00:00,36.46
2021/04/22,02:00:00,38.74
2021/04/22,03:00:00,40.5
2021/04/22,04:00:00,41.85
2021/04/22,05:00:00,42.85
2021/04/22,06:00:00,44.19
2021/04/22,07:00:00,48.45
2021/04/22,08:00:00,44.77
2021/04/22,09:00:00,52.56
2021/04/22,10:00:00,65.03
2021/04/22,11:00:00,56.78
2021/04/22,12:00:00,46.71
2021/04/22,13:00:00,42.9
2021/04/22,14:00:00,44.5
2021/04/22,15:00:00,50.78
2021/04/22,16:00:00,55.25
2021/04/22,17:00:00,56.52
2021/04/22,18:00:00,53.53
2021/04/22,19:00:00,47.61
2021/04/22,20:00:00,47.09
2021/04/22,21:00:00,48.64
2021/04/22,22:00:00,46.5
2021/04/22,23:00:00,42.87
2021/04/23,00:00:00,40.5
2021/04/23,01:00:00,40.62
2021/04/23,02:00:00,40.54
2021/04/23,03:00:00,39.92
2021/04/23,04:00:00,40.26
2021/04/23,05:00:00,41.44
2021/04/23,06:00:00,43.73
2021/04/23,07:00:00,49.7
2021/04/23,08:00:00,45.62
2021/04/23,09:00:00,51.49
2021/04/23,10:00:00,59.69
2021/04/23,11:00:00,30.96
2021/04/23,12:00:00,20.4
2021/04/23,13:00:00,17.53
2021/04/23,14:00:00,16.61
2021/04/23,15:00:00,17.6
2021/04/23,16:00:00,19.55
2021/04/23,17:00:00,27.61
2021/04/23,18:00:00,38.05
2021/04/23,19:00:00,44
2021/04/23,20:00:00,48.17
2021/04/23,21:00:00,48.69
2021/04/23,22:00:00,44.4
2021/04/23,23:00:00,38.77
2021/04/24,00:00:00,36.27
2021/04/24,01:00:00,35.7
2021/04/24,02:00:00,34.31
2021/04/24,03:00:00,33.05
2021/04/24,04:00:00,32.96
2021/04/24,05:00:00,33.36
2021/04/24,06:00:00,34.42
2021/04/24,07:00:00,37.11
2021/04/24,08:00:00,28.91
2021/04/24,09:00:00,26.99
2021/04/24,10:00:00,24.36
2021/04/24,11:00:00,16.18
2021/04/24,12:00:00,13.37
2021/04/24,13:00:00,13.01
2021/04/24,14:00:00,13.67
2021/04/24,15:00:00,15.32
2021/04/24,16:00:00,15.9
2021/04/24,17:00:00,16.65
2021/04/24,18:00:00,18.07
2021/04/24,19:00:00,18.82
2021/04/24,20:00:00,24.03
2021/04/24,21:00:00,31.6
2021/04/24,22:00:00,36.46
2021/04/24,23:00:00,37.6
2021/04/25,00:00:00,35.48
2021/04/25,01:00:00,32.01
2021/04/25,02:00:00,28.91
2021/04/25,03:00:00,26.75
2021/04/25,04:00:00,25.36
2021/04/25,05:00:00,25.13
2021/04/25,06:00:00,25.99
2021/04/25,07:00:00,28.55
2021/04/25,08:00:00,31.12
2021/04/25,09:00:00,34.18
2021/04/25,10:00:00,35.25
2021/04/25,11:00:00,21.82
2021/04/25,12:00:00,16.06
2021/04/25,13:00:00,12.71
2021/04/25,14:00:00,8.77
2021/04/25,15:00:00,6.4
2021/04/25,16:00:00,5.42
2021/04/25,17:00:00,7.75
2021/04/25,18:00:00,13.45
2021/04/25,19:00:00,20.43
2021/04/25,20:00:00,29.48
2021/04/25,21:00:00,40.17
2021/04/25,22:00:00,46.8
2021/04/25,23:00:00,48.65
2021/04/26,00:00:00,51.14
2021/04/26,01:00:00,53.49
2021/04/26,02:00:00,56.75
2021/04/26,03:00:00,60.51
2021/04/26,04:00:00,63.56
2021/04/26,05:00:00,64.9
2021/04/26,06:00:00,67.56
2021/04/26,07:00:00,72.26
2021/04/26,08:00:00,73.2
2021/04/26,09:00:00,73.6
2021/04/26,10:00:00,66.54
2021/04/26,11:00:00,25.44
2021/04/26,12:00:00,12.9
2021/04/26,13:00:00,9.71
2021/04/26,14:00:00,9.9
2021/04/26,15:00:00,12.92
2021/04/26,16:00:00,15.72
2021/04/26,17:00:00,20.05
2021/04/26,18:00:00,29.15
2021/04/26,19:00:00,38.84
2021/04/26,20:00:00,43.76
2021/04/26,21:00:00,47.46
2021/04/26,22:00:00,52.59
2021/04/26,23:00:00,57.84
2021/04/27,00:00:00,62.81
2021/04/27,01:00:00,65.38
2021/04/27,02:00:00,64.58
2021/04/27,03:00:00,63.34
2021/04/27,04:00:00,62.77
2021/04/27,05:00:00,60.68
2021/04/27,06:00:00,60.28
2021/04/27,07:00:00,63.93
2021/04/27,08:00:00,56.38
2021/04/27,09:00:00,54.05
2021/04/27,10:00:00,47.24
2021/04/27,11:00:00,35.12
2021/04/27,12:00:00,34.2
2021/04/27,13:00:00,28.93
2021/04/27,14:00:00,20.61
2021/04/27,15:00:00,16.45
2021/04/27,16:00:00,14.15
2021/04/27,17:00:00,21.9
2021/04/27,18:00:00,38.92
2021/04/27,19:00:00,53.96
2021/04/27,20:00:00,63.56
2021/04/27,21:00:00,73.4
2021/04/27,22:00:00,81.25
2021/04/27,23:00:00,84.04
2021/04/28,00:00:00,84.94
2021/04/28,01:00:00,83.7
2021/04/28,02:00:00,82.23
2021/04/28,03:00:00,82.1
2021/04/28,04:00:00,82.13
2021/04/28,05:00:00,81.9
2021/04/28,06:00:00,83.24
2021/04/28,07:00:00,87.33
2021/04/28,08:00:00,80.61
2021/04/28,09:00:00,83.49
2021/04/28,10:00:00,87.3
2021/04/28,11:00:00,103.66
2021/04/28,12:00:00,110.96
2021/04/28,13:00:00,68.03
2021/04/28,14:00:00,45.88
2021/04/28,15:00:00,44.28
2021/04/28,16:00:00,45.55
2021/04/28,17:00:00,54.68
2021/04/28,18:00:00,68.36
2021/04/28,19:00:00,76.94
2021/04/28,20:00:00,85.41
2021/04/28,21:00:00,97.86
2021/04/28,22:00:00,108.66
2021/04/28,23:00:00,114.32
2021/04/29,00:00:00,117.61
2021/04/29,01:00:00,116.28
2021/04/29,02:00:00,103.49
2021/04/29,03:00:00,100.24
2021/04/29,04:00:00,101.83
2021/04/29,05:00:00,102.26
2021/04/29,06:00:00,101.23
2021/04/29,07:00:00,101.67
2021/04/29,08:00:00,109.17
2021/04/29,09:00:00,129.92
2021/04/29,10:00:00,162.13
2021/04/29,11:00:00,143.41
2021/04/29,12:00:00,121.85
2021/04/29,13:00:00,90.06
2021/04/29,14:00:00,66.16
2021/04/29,15:00:00,47.63
2021/04/29,16:00:00,33.65
2021/04/29,17:00:00,33.45
2021/04/29,18:00:00,47.35
2021/04/29,19:00:00,65.04
2021/04/29,20:00:00,81.54
2021/04/29,21:00:00,96.64
2021/04/29,22:00:00,111.84
2021/04/29,23:00:00,123.61
2021/04/30,00:00:00,129.92
2021/04/30,01:00:00,130.98
2021/04/30,02:00:00,129
2021/04/30,03:00:00,130.79
2021/04/30,04:00:00,133.88
2021/04/30,05:00:00,131.16
2021/04/30,06:00:00,132.75
2021/04/30,07:00:00,145.21
2021/04/30,08:00:00,144.87
2021/04/30,09:00:00,159.97
2021/04/30,10:00:00,168.55
2021/04/30,11:00:00,59.49
2021/04/30,12:00:00,36.86
2021/04/30,13:00:00,26.81
2021/04/30,14:00:00,22.7
2021/04/30,15:00:00,24.21
2021/04/30,16:00:00,27.08
2021/04/30,17:00:00,33.57
2021/04/30,18:00:00,40.27
2021/04/30,19:00:00,42.43
2021/04/30,20:00:00,43.08
2021/04/30,21:00:00,46.44
2021/04/30,22:00:00,50.24
2021/04/30,23:00:00,51.03
2021/05/01,00:00:00,48.17
2021/05/01,01:00:00,45.01
2021/05/01,02:00:00,43.25
2021/05/01,03:00:00,43.85
2021/05/01,04:00:00,45.65
2021/05/01,05:00:00,49.43
2021/05/01,06:00:00,54.17
2021/05/01,07:00:00,59.96
2021/05/01,08:00:00,62.39
2021/05/01,09:00:00,63.24
2021/05/01,10:00:00,61.22
2021/05/01,11:00:00,57.4
2021/05/01,12:00:00,65.58
2021/05/01,13:00:00,69.47
2021/05/01,14:00:00,70.1
2021/05/01,15:00:00,63.49
2021/05/01,16:00:00,48.89
2021/05/01,17:00:00,36.64
2021/05/01,18:00:00,31.05
2021/05/01,19:00:00,26.42
2021/05/01,20:00:00,22.96
2021/05/01,21:00:00,21.14
2021/05/01,22:00:00,20.29
2021/05/01,23:00:00,23.48
2021/05/02,00:00:00,29.01
2021/05/02,01:00:00,33.12
2021/05/02,02:00:00,37.17
2021/05/02,03:00:00,41.86
2021/05/02,04:00:00,45.32
2021/05/02,05:00:00,48.33
2021/05/02,06:00:00,50.94
2021/05/02,07:00:00,54.25
2021/05/02,08:00:00,53.87
2021/05/02,09:00:00,55.31
2021/05/02,10:00:00,62.92
2021/05/02,11:00:00,33.52
2021/05/02,12:00:00,18.92
2021/05/02,13:00:00,13.4
2021/05/02,14:00:00,9.77
2021/05/02,15:00:00,8.13
2021/05/02,16:00:00,6.96
2021/05/02,17:00:00,13.52
2021/05/02,18:00:00,26.66
2021/05/02,19:00:00,38.33
2021/05/02,20:00:00,48.91
2021/05/02,21:00:00,57.69
2021/05/02,22:00:00,64.06
2021/05/02,23:00:00,65.95
2021/05/03,00:00:00,62.1
2021/05/03,01:00:00,54.43
2021/05/03,02:00:00,47.45
2021/05/03,03:00:00,45.57
2021/05/03,04:00:00,45.45
2021/05/03,05:00:00,45.85
2021/05/03,06:00:00,47.7
2021/05/03,07:00:00,51.77
2021/05/03,08:00:00,44.42
2021/05/03,09:00:00,58.3
2021/05/03,10:00:00,75.38
2021/05/03,11:00:00,46.92
2021/05/03,12:00:00,27.34
2021/05/03,13:00:00,19.27
2021/05/03,14:00:00,17.86
2021/05/03,15:00:00,21.55
2021/05/03,16:00:00,22.73
2021/05/03,17:00:00,31.88
2021/05/03,18:00:00,46.91
2021/05/03,19:00:00,54.94
2021/05/03,20:00:00,64.91
2021/05/03,21:00:00,74.37
2021/05/03,22:00:00,78.73
2021/05/03,23:00:00,76.13
2021/05/04,00:00:00,67.46
2021/05/04,01:00:00,58.05
2021/05/04,02:00:00,51.06
2021/05/04,03:00:00,45.88
2021/05/04,04:00:00,42.36
2021/05/04,05:00:00,39.82
2021/05/04,06:00:00,39.69
2021/05/04,07:00:00,43.98
2021/05/04,08:00:00,36.62
2021/05/04,09:00:00,47.34
2021/05/04,10:00:00,69.94
2021/05/04,11:00:00,52.82
2021/05/04,12:00:00,44.87
2021/05/04,13:00:00,42.92
2021/05/04,14:00:00,36.39
2021/05/04,15:00:00,29.63
2021/05/04,16:00:00,24.9
2021/05/04,17:00:00,33.07
2021/05/04,18:00:00,49.83
2021/05/04,19:00:00,59.56
2021/05/04,20:00:00,64.45
2021/05/04,21:00:00,66.9
2021/05/04,22:00:00,65.65
2021/05/04,23:00:00,61.9
2021/05/05,00:00:00,58.25
2021/05/05,01:00:00,55.65
2021/05/05,02:00:00,51.81
2021/05/05,03:00:00,47.8
2021/05/05,04:00:00,45.43
2021/05/05,05:00:00,43.55
2021/05/05,06:00:00,42.84
2021/05/05,07:00:00,44.51
2021/05/05,08:00:00,41.19
2021/05/05,09:00:00,46.83
2021/05/05,10:00:00,48.57
2021/05/05,11:00:00,23.57
