YYYY/MM/DD,HH:MM:SS,PM2.5
2024/07/16,18:00:00,32.51
2024/07/16,19:00:00,37.85
2024/07/16,20:00:00,38.59
2024/07/16,21:00:00,38.11
2024/07/16,22:00:00,41.7
2024/07/16,23:00:00,46.16
2024/07/17,00:00:00,46.88
2024/07/17,01:00:00,45.06
2024/07/17,02:00:00,44.33
2024/07/17,03:00:00,44.17
2024/07/17,04:00:00,41.18
2024/07/17,05:00:00,34.58
2024/07/17,06:00:00,30.36
2024/07/17,07:00:00,28.55
2024/07/17,08:00:00,23.34
2024/07/17,09:00:00,18.89
2024/07/17,10:00:00,15.17
2024/07/17,11:00:00,7.99
2024/07/17,12:00:00,7.26
2024/07/17,13:00:00,8.61
2024/07/17,14:00:00,16.15
2024/07/17,15:00:00,29.72
2024/07/17,16:00:00,38.5
2024/07/17,17:00:00,43.86
2024/07/17,18:00:00,43.55
2024/07/17,19:00:00,35.06
2024/07/17,20:00:00,22.52
2024/07/17,21:00:00,16.71
2024/07/17,22:00:00,14.89
2024/07/17,23:00:00,13.75
2024/07/18,00:00:00,14.65
2024/07/18,01:00:00,17.08
2024/07/18,02:00:00,20.28
2024/07/18,03:00:00,23.4
2024/07/18,04:00:00,25.66
2024/07/18,05:00:00,27
2024/07/18,06:00:00,30.3
2024/07/18,07:00:00,38.04
2024/07/18,08:00:00,62.3
2024/07/18,09:00:00,64.66
2024/07/18,10:00:00,62.99
2024/07/18,11:00:00,61.45
2024/07/18,12:00:00,61.16
2024/07/18,13:00:00,46.11
2024/07/18,14:00:00,28.02
2024/07/18,15:00:00,27.28
2024/07/18,16:00:00,25.15
2024/07/18,17:00:00,25.45
2024/07/18,18:00:00,31.45
2024/07/18,19:00:00,43.07
2024/07/18,20:00:00,51.78
2024/07/18,21:00:00,56.82
2024/07/18,22:00:00,64.87
2024/07/18,23:00:00,70.99
2024/07/19,00:00:00,67.53
2024/07/19,01:00:00,55
2024/07/19,02:00:00,44.72
2024/07/19,03:00:00,40.13
2024/07/19,04:00:00,36.06
2024/07/19,05:00:00,32.67
2024/07/19,06:00:00,33.95
2024/07/19,07:00:00,42.08
2024/07/19,08:00:00,51.29
2024/07/19,09:00:00,54.45
2024/07/19,10:00:00,47.85
2024/07/19,11:00:00,27.97
2024/07/19,12:00:00,22.81
2024/07/19,13:00:00,18.98
2024/07/19,14:00:00,18.04
2024/07/19,15:00:00,16.84
2024/07/19,16:00:00,14.03
2024/07/19,17:00:00,16.76
2024/07/19,18:00:00,26.09
2024/07/19,19:00:00,35.18
2024/07/19,20:00:00,39.24
2024/07/19,21:00:00,43.18
2024/07/19,22:00:00,48.17
2024/07/19,23:00:00,49.93
2024/07/20,00:00:00,51.02
2024/07/20,01:00:00,49.64
2024/07/20,02:00:00,46.98
2024/07/20,03:00:00,45.15
2024/07/20,04:00:00,39.48
2024/07/20,05:00:00,31.94
2024/07/20,06:00:00,27.65
2024/07/20,07:00:00,28.44
2024/07/20,08:00:00,28.03
2024/07/20,09:00:00,25.87
2024/07/20,10:00:00,23.26
2024/07/20,11:00:00,17.19
2024/07/20,12:00:00,13.01
2024/07/20,13:00:00,10.84
2024/07/20,14:00:00,8.24
2024/07/20,15:00:00,5.98
2024/07/20,16:00:00,4.37
2024/07/20,17:00:00,5.55
2024/07/20,18:00:00,9.55
2024/07/20,19:00:00,13.62
2024/07/20,20:00:00,15.64
2024/07/20,21:00:00,17.42
2024/07/20,22:00:00,20.1
2024/07/20,23:00:00,21.07
2024/07/21,00:00:00,17.64
2024/07/21,01:00:00,12.57
2024/07/21,02:00:00,8.31
2024/07/21,03:00:00,7.51
2024/07/21,04:00:00,7.48
2024/07/21,05:00:00,7.84
2024/07/21,06:00:00,9.14
2024/07/21,07:00:00,13.19
2024/07/21,08:00:00,17.59
2024/07/21,09:00:00,19.24
2024/07/21,10:00:00,18.51
2024/07/21,11:00:00,17.81
2024/07/21,12:00:00,20.38
2024/07/21,13:00:00,23.15
2024/07/21,14:00:00,24.77
2024/07/21,15:00:00,27.64
2024/07/21,16:00:00,33.91
2024/07/21,17:00:00,38.04
2024/07/21,18:00:00,40.43
2024/07/21,19:00:00,39.51
2024/07/21,20:00:00,34.13
2024/07/21,21:00:00,34.31
2024/07/21,22:00:00,40.14
2024/07/21,23:00:00,44.82
2024/07/22,00:00:00,45.87
2024/07/22,01:00:00,45.13
2024/07/22,02:00:00,44.73
2024/07/22,03:00:00,44.53
2024/07/22,04:00:00,42.6
2024/07/22,05:00:00,38.73
2024/07/22,06:00:00,38.95
2024/07/22,07:00:00,44.38
2024/07/22,08:00:00,48.01
2024/07/22,09:00:00,45.48
2024/07/22,10:00:00,37.9
2024/07/22,11:00:00,21.86
2024/07/22,12:00:00,16.13
2024/07/22,13:00:00,14.58
2024/07/22,14:00:00,17.63
2024/07/22,15:00:00,24.31
2024/07/22,16:00:00,33.31
2024/07/22,17:00:00,48.87
2024/07/22,18:00:00,57.67
2024/07/22,19:00:00,54.25
2024/07/22,20:00:00,43.46
2024/07/22,21:00:00,37.75
2024/07/22,22:00:00,36.06
2024/07/22,23:00:00,33.62
2024/07/23,00:00:00,29.42
2024/07/23,01:00:00,24.56
2024/07/23,02:00:00,21.15
2024/07/23,03:00:00,19.3
2024/07/23,04:00:00,18.22
2024/07/23,05:00:00,18.25
2024/07/23,06:00:00,19.4
2024/07/23,07:00:00,22.96
2024/07/24,08:00:00,19.41
2024/07/24,09:00:00,19.14
2024/07/24,10:00:00,16.99
2024/07/24,11:00:00,8.93
2024/07/24,12:00:00,7.34
2024/07/24,13:00:00,7.16
2024/07/24,14:00:00,7.77
2024/07/24,15:00:00,9.44
2024/07/24,16:00:00,11.47
2024/07/24,17:00:00,14.69
2024/07/24,18:00:00,17.34
2024/07/24,19:00:00,18.85
2024/07/24,20:00:00,18.35
2024/07/24,21:00:00,18.55
2024/07/24,22:00:00,20.12
2024/07/24,23:00:00,20.7
2024/07/25,00:00:00,19.6
2024/07/25,01:00:00,18.18
2024/07/25,02:00:00,18.24
2024/07/25,03:00:00,18.94
2024/07/25,04:00:00,18.76
2024/07/25,05:00:00,17.94
2024/07/25,06:00:00,17.8
2024/07/25,07:00:00,19.96
2024/07/25,08:00:00,19.95
2024/07/25,09:00:00,19.8
2024/07/25,10:00:00,18.5
2024/07/25,11:00:00,8.55
2024/07/25,12:00:00,6.15
2024/07/25,13:00:00,5.97
2024/07/25,14:00:00,5.93
2024/07/25,15:00:00,5.97
2024/07/25,16:00:00,6.35
2024/07/25,17:00:00,7.23
2024/07/25,18:00:00,7.95
2024/07/25,19:00:00,7.94
2024/07/25,20:00:00,9.49
2024/07/25,21:00:00,12.43
2024/07/25,22:00:00,14.99
2024/07/25,23:00:00,16.6
2024/07/26,00:00:00,16.15
2024/07/26,01:00:00,14.87
2024/07/26,02:00:00,14.07
2024/07/26,03:00:00,12.98
2024/07/26,04:00:00,11.3
2024/07/26,05:00:00,9.21
2024/07/26,06:00:00,9.49
2024/07/26,07:00:00,13.18
2024/07/26,08:00:00,17.94
2024/07/26,09:00:00,20.78
2024/07/26,10:00:00,22.29
2024/07/26,11:00:00,22.04
2024/07/26,12:00:00,18.13
2024/07/26,13:00:00,12.47
2024/07/26,14:00:00,9.91
2024/07/26,15:00:00,10.42
2024/07/26,16:00:00,11.31
2024/07/26,17:00:00,12.99
2024/07/26,18:00:00,16.23
2024/07/26,19:00:00,19.42
2024/07/26,20:00:00,22.95
2024/07/26,21:00:00,26.28
2024/07/26,22:00:00,29.39
2024/07/26,23:00:00,30.97
2024/07/27,00:00:00,29.38
2024/07/27,01:00:00,25.5
2024/07/27,02:00:00,22.67
2024/07/27,03:00:00,21.05
2024/07/27,04:00:00,18.76
2024/07/27,05:00:00,16.3
2024/07/27,06:00:00,16.67
2024/07/27,07:00:00,21.4
2024/07/27,08:00:00,26.77
2024/07/27,09:00:00,28.97
2024/07/27,10:00:00,27.28
2024/07/27,11:00:00,22.33
2024/07/27,12:00:00,18.9
2024/07/27,13:00:00,17.55
2024/07/27,14:00:00,12.47
2024/07/27,15:00:00,12.5
2024/07/27,16:00:00,12.26
2024/07/27,17:00:00,13.5
2024/07/27,18:00:00,18.02
2024/07/27,19:00:00,23.75
2024/07/27,20:00:00,28.38
2024/07/27,21:00:00,32.55
2024/07/27,22:00:00,38.09
2024/07/27,23:00:00,42.09
2024/07/28,00:00:00,42.61
2024/07/28,01:00:00,39.44
2024/07/28,02:00:00,35.62
2024/07/28,03:00:00,34.59
2024/07/28,04:00:00,33.81
2024/07/28,05:00:00,32.74
2024/07/28,06:00:00,32.86
2024/07/28,07:00:00,36.81
2024/07/28,08:00:00,41.27
2024/07/28,09:00:00,41.17
2024/07/28,10:00:00,34.99
2024/07/28,11:00:00,20.62
2024/07/28,12:00:00,13.5
2024/07/28,13:00:00,10.06
2024/07/28,14:00:00,7.82
2024/07/28,15:00:00,6.16
2024/07/28,16:00:00,5.04
2024/07/28,17:00:00,4.59
2024/07/28,18:00:00,5.82
2024/07/28,19:00:00,6.85
2024/07/28,20:00:00,8.06
2024/07/28,21:00:00,10.2
2024/07/28,22:00:00,13.19
2024/07/28,23:00:00,16.01
2024/07/29,00:00:00,16.86
2024/07/29,01:00:00,16.72
2024/07/29,02:00:00,17.98
2024/07/29,03:00:00,20.47
2024/07/29,04:00:00,22.19
2024/07/29,05:00:00,23.13
2024/07/29,06:00:00,25.67
2024/07/29,07:00:00,31.96
2024/07/29,08:00:00,35.38
2024/07/29,09:00:00,33.06
2024/07/29,10:00:00,26.64
2024/07/29,11:00:00,10.86
2024/07/29,12:00:00,6.32
2024/07/29,13:00:00,4.61
2024/07/29,14:00:00,6.53
2024/07/29,15:00:00,10.65
2024/07/29,16:00:00,13.51
2024/07/29,17:00:00,16.09
2024/07/29,18:00:00,19.9
2024/07/29,19:00:00,23.47
2024/07/29,20:00:00,23.1
2024/07/29,21:00:00,19.19
2024/07/29,22:00:00,15.13
2024/07/29,23:00:00,11.24
2024/07/30,00:00:00,8.76
2024/07/30,01:00:00,6.96
2024/07/30,02:00:00,6.73
2024/07/30,03:00:00,7.44
2024/07/30,04:00:00,8.18
2024/07/30,05:00:00,8.95
2024/07/30,06:00:00,10.47
2024/07/30,07:00:00,14.95
2024/07/30,08:00:00,19.24
2024/07/30,09:00:00,20.48
2024/07/30,10:00:00,18.88
2024/07/30,11:00:00,15.42
2024/07/30,12:00:00,13.13
2024/07/30,13:00:00,11.1
2024/07/30,14:00:00,13.82
2024/07/30,15:00:00,22.74
2024/07/30,16:00:00,29.44
2024/07/30,17:00:00,34.82
2024/07/30,18:00:00,37.84
2024/07/30,19:00:00,38.3
2024/07/30,20:00:00,32.37
2024/07/30,21:00:00,24.42
2024/07/30,22:00:00,18.4
2024/07/30,23:00:00,14.82
2024/07/31,00:00:00,13.52
2024/07/31,01:00:00,12.16
2024/07/31,02:00:00,11.95
2024/07/31,03:00:00,11.68
2024/07/31,04:00:00,10.72
2024/07/31,05:00:00,9.43
2024/07/31,06:00:00,9.33
2024/07/31,07:00:00,11.5
2024/07/31,08:00:00,14.3
2024/07/31,09:00:00,17.78
2024/07/31,10:00:00,21.16
2024/07/31,11:00:00,23.6
2024/07/31,12:00:00,22.59
2024/07/31,13:00:00,20.15
2024/07/31,14:00:00,19.48
2024/07/31,15:00:00,18.35
2024/07/31,16:00:00,15.67
2024/07/31,17:00:00,16.8
2024/07/31,18:00:00,22.68
2024/07/31,19:00:00,29.16
2024/07/31,20:00:00,31.62
2024/07/31,21:00:00,28.92
2024/07/31,22:00:00,24.48
2024/07/31,23:00:00,18.08
2024/08/01,00:00:00,14.47
2024/08/01,01:00:00,12.05
2024/08/01,02:00:00,11.77
2024/08/01,03:00:00,12.24
2024/08/01,04:00:00,12.42
2024/08/01,05:00:00,12.47
2024/08/01,06:00:00,13.69
2024/08/01,07:00:00,18.45
2024/08/01,08:00:00,25.31
2024/08/01,09:00:00,31.65
2024/08/01,10:00:00,36.13
2024/08/01,11:00:00,35.55
2024/08/01,12:00:00,31.27
2024/08/01,13:00:00,26.92
2024/08/01,14:00:00,28.81
2024/08/01,15:00:00,35.77
2024/08/01,16:00:00,42.21
2024/08/01,17:00:00,46.05
2024/08/01,18:00:00,46.82
2024/08/01,19:00:00,44.75
2024/08/01,20:00:00,38.24
2024/08/01,21:00:00,33.56
2024/08/01,22:00:00,33.83
2024/08/01,23:00:00,34.51
2024/08/02,00:00:00,32.61
2024/08/02,01:00:00,29.91
2024/08/02,02:00:00,29.58
2024/08/02,03:00:00,29.48
2024/08/02,04:00:00,26.76
2024/08/02,05:00:00,22.49
2024/08/02,06:00:00,21.09
2024/08/02,07:00:00,23.98
2024/08/02,08:00:00,28.13
2024/08/02,09:00:00,32.47
2024/08/02,10:00:00,36.63
2024/08/02,11:00:00,39.12
2024/08/02,12:00:00,34.36
2024/08/02,13:00:00,24.24
2024/08/02,14:00:00,16.5
2024/08/02,15:00:00,14.69
2024/08/02,16:00:00,13.69
2024/08/02,17:00:00,15.13
2024/08/02,18:00:00,20.07
2024/08/02,19:00:00,25.54
2024/08/02,20:00:00,29.67
2024/08/02,21:00:00,32.99
2024/08/02,22:00:00,36.62
2024/08/02,23:00:00,38.76
2024/08/03,00:00:00,37.7
2024/08/03,01:00:00,34.74
2024/08/03,02:00:00,31.67
2024/08/03,03:00:00,28.9
2024/08/03,04:00:00,26.2
2024/08/03,05:00:00,23.55
2024/08/03,06:00:00,23.74
2024/08/03,07:00:00,27.34
2024/08/03,08:00:00,32.01
2024/08/03,09:00:00,34.59
2024/08/03,10:00:00,33.43
2024/08/03,11:00:00,24.12
2024/08/03,12:00:00,18.27
2024/08/03,13:00:00,16.01
2024/08/03,14:00:00,13.07
2024/08/03,15:00:00,8.55
2024/08/03,16:00:00,5.01
2024/08/03,17:00:00,5.48
2024/08/03,18:00:00,9.56
2024/08/03,19:00:00,14
2024/08/03,20:00:00,17.54
2024/08/03,21:00:00,20.13
2024/08/03,22:00:00,23.26
2024/08/03,23:00:00,25.47
2024/08/04,00:00:00,26.05
2024/08/04,01:00:00,24.36
2024/08/04,02:00:00,23.11
2024/08/04,03:00:00,23.37
2024/08/04,04:00:00,23.88
2024/08/04,05:00:00,24.41
2024/08/04,06:00:00,25.61
2024/08/04,07:00:00,28.48
2024/08/04,08:00:00,31.03
2024/08/04,09:00:00,31.57
2024/08/04,10:00:00,30.63
2024/08/04,11:00:00,15.4
2024/08/04,12:00:00,11.89
2024/08/04,13:00:00,9.98
2024/08/04,14:00:00,8.45
2024/08/04,15:00:00,7.53
2024/08/04,16:00:00,6.53
2024/08/04,17:00:00,8.08
2024/08/04,18:00:00,13.19
2024/08/04,19:00:00,19.25
2024/08/04,20:00:00,24.13
2024/08/04,21:00:00,28.13
2024/08/04,22:00:00,30.76
2024/08/04,23:00:00,29.93
2024/08/05,00:00:00,28.02
2024/08/05,01:00:00,25.56
2024/08/05,02:00:00,24.15
2024/08/05,03:00:00,24.52
2024/08/05,04:00:00,25.26
2024/08/05,05:00:00,26.1
2024/08/05,06:00:00,28.58
2024/08/05,07:00:00,35.55
2024/08/05,08:00:00,44.01
2024/08/05,09:00:00,48.66
2024/08/05,10:00:00,49.92
2024/08/05,11:00:00,34.54
