YYYY/MM/DD,HH:MM:SS,PM2.5
2021/01/06,14:00:00,127.75
2021/01/06,15:00:00,158.66
2021/01/06,16:00:00,176.71
2021/01/06,17:00:00,194.3
2021/01/06,18:00:00,218.85
2021/01/06,19:00:00,218.95
2021/01/06,20:00:00,193.04
2021/01/06,21:00:00,165.97
2021/01/06,22:00:00,155.87
2021/01/06,23:00:00,145.48
2021/01/07,00:00:00,135.67
2021/01/07,01:00:00,123.34
2021/01/07,02:00:00,115.04
2021/01/07,03:00:00,109.68
2021/01/07,04:00:00,104.54
2021/01/07,05:00:00,99.22
2021/01/07,06:00:00,96.83
2021/01/07,07:00:00,99.4
2021/01/07,08:00:00,107.66
2021/01/07,09:00:00,119.41
2021/01/07,10:00:00,131.51
2021/01/07,11:00:00,97.75
2021/01/07,12:00:00,90.35
2021/01/07,13:00:00,83.21
2021/01/07,14:00:00,80.19
2021/01/07,15:00:00,80.85
2021/01/07,16:00:00,72.99
2021/01/07,17:00:00,68.16
2021/01/07,18:00:00,71.27
2021/01/07,19:00:00,73.74
2021/01/07,20:00:00,74.22
2021/01/07,21:00:00,76.33
2021/01/07,22:00:00,81.21
2021/01/07,23:00:00,84.83
2021/01/08,00:00:00,86.4
2021/01/08,01:00:00,85.99
2021/01/08,02:00:00,84.95
2021/01/08,03:00:00,84.95
2021/01/08,04:00:00,84.91
2021/01/08,05:00:00,84.75
2021/01/08,06:00:00,86.28
2021/01/08,07:00:00,92.15
2021/01/08,08:00:00,94.29
2021/01/08,09:00:00,90.26
2021/01/08,10:00:00,83.18
2021/01/08,11:00:00,75.57
2021/01/08,12:00:00,73.72
2021/01/08,13:00:00,69.43
2021/01/08,14:00:00,65.34
2021/01/08,15:00:00,60.1
2021/01/08,16:00:00,54.95
2021/01/08,17:00:00,53.96
2021/01/08,18:00:00,56.56
2021/01/08,19:00:00,57.95
2021/01/08,20:00:00,55.58
2021/01/08,21:00:00,50.83
2021/01/08,22:00:00,46.51
2021/01/08,23:00:00,45.14
2021/01/09,00:00:00,47.09
2021/01/09,01:00:00,50.1
2021/01/09,02:00:00,53.96
2021/01/09,03:00:00,58.23
2021/01/09,04:00:00,62.65
2021/01/09,05:00:00,66.53
2021/01/09,06:00:00,69.96
2021/01/09,07:00:00,73.35
2021/01/09,08:00:00,75.75
2021/01/09,09:00:00,77.04
2021/01/09,10:00:00,76.58
2021/01/09,11:00:00,73.98
2021/01/09,12:00:00,73.41
2021/01/09,13:00:00,74.77
2021/01/09,14:00:00,76.16
2021/01/09,15:00:00,74.81
2021/01/09,16:00:00,70.24
2021/01/09,17:00:00,68.65
2021/01/09,18:00:00,70.65
2021/01/09,19:00:00,72.08
2021/01/09,20:00:00,74.56
2021/01/09,21:00:00,79.44
2021/01/09,22:00:00,84.08
2021/01/09,23:00:00,88.26
2021/01/10,00:00:00,91.03
2021/01/10,01:00:00,92.53
2021/01/10,02:00:00,93.04
2021/01/10,03:00:00,93.5
2021/01/10,04:00:00,94.47
2021/01/10,05:00:00,96.06
2021/01/10,06:00:00,98.34
2021/01/10,07:00:00,103.72
2021/01/10,08:00:00,109.8
2021/01/10,09:00:00,112.5
2021/01/10,10:00:00,110.96
2021/01/10,11:00:00,104.79
2021/01/10,12:00:00,98.96
2021/01/10,13:00:00,91.51
2021/01/10,14:00:00,88.57
2021/01/10,15:00:00,93.88
2021/01/10,16:00:00,97.14
2021/01/10,17:00:00,98.16
2021/01/10,18:00:00,94.29
2021/01/10,19:00:00,86.66
2021/01/10,20:00:00,79.67
2021/01/10,21:00:00,75.56
2021/01/10,22:00:00,73.58
2021/01/10,23:00:00,71.86
2021/01/11,00:00:00,71.36
2021/01/11,01:00:00,71.97
2021/01/11,02:00:00,73.83
2021/01/11,03:00:00,75.51
2021/01/11,04:00:00,76.11
2021/01/11,05:00:00,76.11
2021/01/11,06:00:00,77.91
2021/01/11,07:00:00,84.66
2021/01/11,08:00:00,92.7
2021/01/11,09:00:00,96.89
2021/01/11,10:00:00,97.81
2021/01/11,11:00:00,94.58
2021/01/11,12:00:00,90.46
2021/01/11,13:00:00,80.98
2021/01/11,14:00:00,69.2
2021/01/11,15:00:00,65.1
2021/01/11,16:00:00,61.6
2021/01/11,17:00:00,60.68
2021/01/11,18:00:00,59.03
2021/01/11,19:00:00,52.59
2021/01/11,20:00:00,45.16
2021/01/11,21:00:00,42.41
2021/01/11,22:00:00,42.88
2021/01/11,23:00:00,44.54
2021/01/12,00:00:00,45.76
2021/01/12,01:00:00,46.4
2021/01/12,02:00:00,46.85
2021/01/12,03:00:00,44.55
2021/01/12,04:00:00,38.74
2021/01/12,05:00:00,30.37
2021/01/12,06:00:00,24.66
2021/01/12,07:00:00,21.86
2021/01/12,08:00:00,19.97
2021/01/12,09:00:00,18.04
2021/01/12,10:00:00,16.08
2021/01/12,11:00:00,14.68
2021/01/12,12:00:00,13.87
2021/01/12,13:00:00,12.95
2021/01/12,14:00:00,13.14
2021/01/12,15:00:00,15.01
2021/01/12,16:00:00,16.3
2021/01/12,17:00:00,16.88
2021/01/12,18:00:00,17.51
2021/01/12,19:00:00,18.26
2021/01/12,20:00:00,18.4
2021/01/12,21:00:00,18.49
2021/01/12,22:00:00,18.67
2021/01/12,23:00:00,18.9
2021/01/13,00:00:00,18.33
2021/01/13,01:00:00,17.65
2021/01/13,02:00:00,17.38
2021/01/13,03:00:00,17.51
2021/01/13,04:00:00,17.74
2021/01/13,05:00:00,19.1
2021/01/13,06:00:00,22.19
2021/01/13,07:00:00,29.3
2021/01/13,08:00:00,40.1
2021/01/13,09:00:00,49.29
2021/01/13,10:00:00,51.02
2021/01/13,11:00:00,26.13
2021/01/13,12:00:00,26.43
2021/01/13,13:00:00,27.99
2021/01/13,14:00:00,35.8
2021/01/13,15:00:00,57.18
2021/01/13,16:00:00,85.12
2021/01/13,17:00:00,120.82
2021/01/13,18:00:00,161.07
2021/01/13,19:00:00,182.35
2021/01/13,20:00:00,171.46
2021/01/13,21:00:00,150.9
2021/01/13,22:00:00,134.15
2021/01/13,23:00:00,123.25
2021/01/14,00:00:00,109.88
2021/01/14,01:00:00,91.65
2021/01/14,02:00:00,76.26
2021/01/14,03:00:00,66.71
2021/01/14,04:00:00,59.57
2021/01/14,05:00:00,54.32
2021/01/14,06:00:00,53.93
2021/01/14,07:00:00,61.51
2021/01/14,08:00:00,74.66
2021/01/14,09:00:00,87.34
2021/01/14,10:00:00,96.64
2021/01/14,11:00:00,62.02
2021/01/14,12:00:00,67.01
2021/01/14,13:00:00,72.47
2021/01/14,14:00:00,88.99
2021/01/14,15:00:00,117.52
2021/01/14,16:00:00,136.39
2021/01/14,17:00:00,155.5
2021/01/14,18:00:00,181.05
2021/01/14,19:00:00,190.08
2021/01/14,20:00:00,178.1
2021/01/14,21:00:00,164.91
2021/01/14,22:00:00,154.78
2021/01/14,23:00:00,144.67
2021/01/15,00:00:00,131.81
2021/01/15,01:00:00,116.87
2021/01/15,02:00:00,106.25
2021/01/15,03:00:00,101.46
2021/01/15,04:00:00,97.47
2021/01/15,05:00:00,90.87
2021/01/15,06:00:00,87.84
2021/01/15,07:00:00,94.03
2021/01/15,08:00:00,104.23
2021/01/15,09:00:00,116.09
2021/01/15,10:00:00,129.02
2021/01/15,11:00:00,105.73
2021/01/15,12:00:00,127.7
2021/01/15,13:00:00,129.17
2021/01/15,14:00:00,129.37
2021/01/15,15:00:00,134.98
2021/01/15,16:00:00,119.16
2021/01/15,17:00:00,115.72
2021/01/15,18:00:00,133.88
2021/01/15,19:00:00,139.53
2021/01/15,20:00:00,137.72
2021/01/15,21:00:00,135.6
2021/01/15,22:00:00,131.08
2021/01/15,23:00:00,122.49
2021/01/16,00:00:00,112.02
2021/01/16,01:00:00,99.2
2021/01/16,02:00:00,87.58
2021/01/16,03:00:00,79.23
2021/01/16,04:00:00,73.67
2021/01/16,05:00:00,69.26
2021/01/16,06:00:00,66.75
2021/01/16,07:00:00,68.42
2021/01/16,08:00:00,75.07
2021/01/16,09:00:00,86.1
2021/01/16,10:00:00,99.29
2021/01/16,11:00:00,97.39
2021/01/16,12:00:00,96.32
2021/01/16,13:00:00,78.92
2021/01/16,14:00:00,59.78
2021/01/16,15:00:00,45.85
2021/01/16,16:00:00,34.67
2021/01/16,17:00:00,34.89
2021/01/16,18:00:00,45.07
2021/01/16,19:00:00,56.45
2021/01/16,20:00:00,63.58
2021/01/16,21:00:00,66.79
2021/01/16,22:00:00,69.12
2021/01/16,23:00:00,70.43
2021/01/17,00:00:00,68.45
2021/01/17,01:00:00,63.33
2021/01/17,02:00:00,59.55
2021/01/17,03:00:00,57.67
2021/01/17,04:00:00,56.4
2021/01/17,05:00:00,55.15
2021/01/17,06:00:00,54.98
2021/01/17,07:00:00,57.76
2021/01/17,08:00:00,64.95
2021/01/17,09:00:00,72.83
2021/01/17,10:00:00,77.96
2021/01/17,11:00:00,61.6
2021/01/17,12:00:00,70.72
2021/01/17,13:00:00,70.67
2021/01/17,14:00:00,66.68
2021/01/17,15:00:00,68.77
2021/01/17,16:00:00,68.49
2021/01/17,17:00:00,67.2
2021/01/17,18:00:00,62.65
2021/01/17,19:00:00,55.59
2021/01/17,20:00:00,46.07
2021/01/17,21:00:00,41.39
2021/01/17,22:00:00,39.68
2021/01/17,23:00:00,37.89
2021/01/18,00:00:00,34.11
2021/01/18,01:00:00,30.21
2021/01/18,02:00:00,30.19
2021/01/18,03:00:00,31.23
2021/01/18,04:00:00,30.59
2021/01/18,05:00:00,32.42
2021/01/18,06:00:00,37.93
2021/01/18,07:00:00,48.41
2021/01/18,08:00:00,63.36
2021/01/18,09:00:00,77.23
2021/01/18,10:00:00,86.32
2021/01/18,11:00:00,78.96
2021/01/18,12:00:00,68.78
2021/01/18,13:00:00,58.69
2021/01/18,14:00:00,56.35
2021/01/18,15:00:00,79.19
2021/01/18,16:00:00,108.88
2021/01/18,17:00:00,148.22
2021/01/18,18:00:00,186.65
2021/01/18,19:00:00,195.28
2021/01/18,20:00:00,159.06
2021/01/18,21:00:00,120.43
2021/01/18,22:00:00,99.63
2021/01/18,23:00:00,90.49
2021/01/19,00:00:00,82.08
2021/01/19,01:00:00,74.32
2021/01/19,02:00:00,69.8
2021/01/19,03:00:00,67.97
2021/01/19,04:00:00,68.48
2021/01/19,05:00:00,68.57
2021/01/19,06:00:00,69.78
2021/01/19,07:00:00,76.43
2021/01/19,08:00:00,88.7
2021/01/19,09:00:00,104.06
2021/01/19,10:00:00,122.64
2021/01/19,11:00:00,112.82
2021/01/19,12:00:00,161.26
2021/01/19,13:00:00,204.9
2021/01/19,14:00:00,222.42
2021/01/19,15:00:00,223.28
2021/01/19,16:00:00,212.69
2021/01/19,17:00:00,217.91
2021/01/19,18:00:00,234.66
2021/01/19,19:00:00,224.15
2021/01/19,20:00:00,201.04
2021/01/19,21:00:00,180.75
2021/01/19,22:00:00,163.6
2021/01/19,23:00:00,140.61
2021/01/20,00:00:00,127.23
2021/01/20,01:00:00,121.83
2021/01/20,02:00:00,116.05
2021/01/20,03:00:00,112.15
2021/01/20,04:00:00,109.77
2021/01/20,05:00:00,107.51
2021/01/20,06:00:00,106.4
2021/01/20,07:00:00,106.71
2021/01/20,08:00:00,108.11
2021/01/20,09:00:00,112.28
2021/01/20,10:00:00,121.18
2021/01/20,11:00:00,125.09
2021/01/20,12:00:00,110.95
2021/01/20,13:00:00,92.49
2021/01/20,14:00:00,82.47
2021/01/20,15:00:00,82.27
2021/01/20,16:00:00,79.32
2021/01/20,17:00:00,82.97
2021/01/20,18:00:00,98.64
2021/01/20,19:00:00,115.06
2021/01/20,20:00:00,118.94
2021/01/20,21:00:00,116.13
2021/01/20,22:00:00,111.99
2021/01/20,23:00:00,108.4
2021/01/21,00:00:00,104.68
2021/01/21,01:00:00,100.03
2021/01/21,02:00:00,96.89
2021/01/21,03:00:00,94.52
2021/01/21,04:00:00,92.79
2021/01/21,05:00:00,91.29
2021/01/21,06:00:00,90.83
2021/01/21,07:00:00,93.88
2021/01/21,08:00:00,103.58
2021/01/21,09:00:00,116.32
2021/01/21,10:00:00,127.24
2021/01/21,11:00:00,120.51
2021/01/21,12:00:00,143.09
2021/01/21,13:00:00,134.65
2021/01/21,14:00:00,127.09
2021/01/21,15:00:00,129.45
2021/01/21,16:00:00,108.54
2021/01/21,17:00:00,88.15
2021/01/21,18:00:00,81.69
2021/01/21,19:00:00,77.65
2021/01/21,20:00:00,77.63
2021/01/21,21:00:00,80.17
2021/01/21,22:00:00,81.94
2021/01/21,23:00:00,81.11
2021/01/22,00:00:00,81.74
2021/01/22,01:00:00,81.4
2021/01/22,02:00:00,80.75
2021/01/22,03:00:00,80.24
2021/01/22,04:00:00,80.34
2021/01/22,05:00:00,80.68
2021/01/22,06:00:00,81.02
2021/01/22,07:00:00,84.39
2021/01/22,08:00:00,89.49
2021/01/22,09:00:00,96.92
2021/01/22,10:00:00,101.52
2021/01/22,11:00:00,96.71
2021/01/22,12:00:00,103.64
2021/01/22,13:00:00,96.35
2021/01/22,14:00:00,97.38
2021/01/22,15:00:00,114.22
2021/01/22,16:00:00,127.97
2021/01/22,17:00:00,148.4
2021/01/22,18:00:00,177.41
2021/01/22,19:00:00,190.79
2021/01/22,20:00:00,184.05
2021/01/22,21:00:00,172.21
2021/01/22,22:00:00,156.6
2021/01/22,23:00:00,132.52
2021/01/23,00:00:00,113.38
2021/01/23,01:00:00,102.33
2021/01/23,02:00:00,94.28
2021/01/23,03:00:00,88.75
2021/01/23,04:00:00,83.59
2021/01/23,05:00:00,77.89
2021/01/23,06:00:00,74.98
2021/01/23,07:00:00,77.39
2021/01/23,08:00:00,83.15
2021/01/23,09:00:00,92.54
2021/01/23,10:00:00,106.85
2021/01/23,11:00:00,101.79
2021/01/23,12:00:00,96.59
2021/01/23,13:00:00,80.51
2021/01/23,14:00:00,62.78
2021/01/23,15:00:00,51.4
2021/01/23,16:00:00,42.83
2021/01/23,17:00:00,41.99
2021/01/23,18:00:00,47.41
2021/01/23,19:00:00,52
2021/01/23,20:00:00,55.13
2021/01/23,21:00:00,56.39
2021/01/23,22:00:00,55.43
2021/01/23,23:00:00,56.62
2021/01/24,00:00:00,58.95
2021/01/24,01:00:00,59
2021/01/24,02:00:00,57.37
2021/01/24,03:00:00,56.15
2021/01/24,04:00:00,56.27
2021/01/24,05:00:00,57.02
2021/01/24,06:00:00,57.87
2021/01/24,07:00:00,61.08
2021/01/24,08:00:00,68.63
2021/01/24,09:00:00,78.52
2021/01/24,10:00:00,87.9
2021/01/24,11:00:00,79.79
2021/01/24,12:00:00,92.77
2021/01/24,13:00:00,94.87
2021/01/24,14:00:00,84.8
2021/01/24,15:00:00,71.06
2021/01/24,16:00:00,55.19
2021/01/24,17:00:00,53.95
2021/01/24,18:00:00,66.79
2021/01/24,19:00:00,83.53
2021/01/24,20:00:00,93.37
2021/01/24,21:00:00,93.38
2021/01/24,22:00:00,90.84
2021/01/24,23:00:00,87.68
2021/01/25,00:00:00,79.91
2021/01/25,01:00:00,71.56
2021/01/25,02:00:00,64.51
2021/01/25,03:00:00,60.46
2021/01/25,04:00:00,59.46
2021/01/25,05:00:00,58.74
2021/01/25,06:00:00,58.69
2021/01/25,07:00:00,60.73
2021/01/25,08:00:00,64.59
2021/01/25,09:00:00,69.25
2021/01/25,10:00:00,76.91
2021/01/25,11:00:00,82.41
2021/01/25,12:00:00,86.77
2021/01/25,13:00:00,96.13
2021/01/25,14:00:00,109.29
2021/01/25,15:00:00,119.02
2021/01/25,16:00:00,111.44
2021/01/25,17:00:00,112.17
2021/01/25,18:00:00,147.53
2021/01/25,19:00:00,178.47
2021/01/25,20:00:00,176.84
2021/01/25,21:00:00,158.49
2021/01/25,22:00:00,142.33
2021/01/25,23:00:00,127.17
2021/01/26,00:00:00,110.85
2021/01/26,01:00:00,96.55
2021/01/26,02:00:00,85.63
2021/01/26,03:00:00,78.33
2021/01/26,04:00:00,73.88
2021/01/26,05:00:00,70.56
2021/01/26,06:00:00,67.66
2021/01/26,07:00:00,68.22
2021/01/26,08:00:00,75.39
2021/01/26,09:00:00,84.62
2021/01/26,10:00:00,90.82
2021/01/26,11:00:00,67.42
2021/01/26,12:00:00,76.15
2021/01/26,13:00:00,86.55
2021/01/26,14:00:00,104.36
2021/01/26,15:00:00,124.43
2021/01/26,16:00:00,126.87
2021/01/26,17:00:00,135.98
2021/01/26,18:00:00,166.58
2021/01/26,19:00:00,178.67
2021/01/26,20:00:00,178.92
2021/01/26,21:00:00,173.98
2021/01/26,22:00:00,164.35
2021/01/26,23:00:00,151.7
2021/01/27,00:00:00,137.63
2021/01/27,01:00:00,125.19
2021/01/27,02:00:00,114.8
2021/01/27,03:00:00,106.48
2021/01/27,04:00:00,100.38
2021/01/27,05:00:00,94.51
2021/01/27,06:00:00,90.83
2021/01/27,07:00:00,92.85
2021/01/28,08:00:00,119.54
2021/01/28,09:00:00,131.16
2021/01/28,10:00:00,141.12
2021/01/28,11:00:00,110.14
2021/01/28,12:00:00,112.48
2021/01/28,13:00:00,114.93
2021/01/28,14:00:00,123.39
2021/01/28,15:00:00,134.99
2021/01/28,16:00:00,130.2
2021/01/28,17:00:00,124.67
2021/01/28,18:00:00,123.17
2021/01/28,19:00:00,114
2021/01/28,20:00:00,106.45
2021/01/28,21:00:00,104.76
2021/01/28,22:00:00,104.9
2021/01/28,23:00:00,102.29
2021/01/29,00:00:00,101.04
2021/01/29,01:00:00,99.17
2021/01/29,02:00:00,95.94
2021/01/29,03:00:00,93.18
2021/01/29,04:00:00,91.99
2021/01/29,05:00:00,92.08
2021/01/29,06:00:00,92.81
2021/01/29,07:00:00,96.54
2021/01/29,08:00:00,106.23
2021/01/29,09:00:00,121.3
2021/01/29,10:00:00,139.87
2021/01/29,11:00:00,156.81
2021/01/29,12:00:00,153.92
2021/01/29,13:00:00,100.7
2021/01/29,14:00:00,60.62
2021/01/29,15:00:00,53.26
2021/01/29,16:00:00,48.94
2021/01/29,17:00:00,54.95
2021/01/29,18:00:00,71.48
2021/01/29,19:00:00,85.05
2021/01/29,20:00:00,93.19
2021/01/29,21:00:00,94.95
2021/01/29,22:00:00,92.16
2021/01/29,23:00:00,83.42
2021/01/30,00:00:00,75.24
2021/01/30,01:00:00,68.39
2021/01/30,02:00:00,63.83
2021/01/30,03:00:00,61.07
2021/01/30,04:00:00,59.79
2021/01/30,05:00:00,59.25
2021/01/30,06:00:00,58.96
2021/01/30,07:00:00,60.25
2021/01/30,08:00:00,63.56
2021/01/30,09:00:00,69.24
2021/01/30,10:00:00,76.45
2021/01/30,11:00:00,85.98
2021/01/30,12:00:00,103.14
2021/01/30,13:00:00,99.3
2021/01/30,14:00:00,55.94
2021/01/30,15:00:00,41.22
2021/01/30,16:00:00,36.69
2021/01/30,17:00:00,39.58
2021/01/30,18:00:00,46.7
2021/01/30,19:00:00,51.37
2021/01/30,20:00:00,55.98
2021/01/30,21:00:00,59.77
2021/01/30,22:00:00,60.07
2021/01/30,23:00:00,59.08
2021/01/31,00:00:00,55.53
2021/01/31,01:00:00,49.97
2021/01/31,02:00:00,44.62
2021/01/31,03:00:00,41.01
2021/01/31,04:00:00,39.95
2021/01/31,05:00:00,39.73
2021/01/31,06:00:00,39.8
2021/01/31,07:00:00,42.08
2021/01/31,08:00:00,41.24
2021/01/31,09:00:00,48.6
2021/01/31,10:00:00,59.33
2021/01/31,11:00:00,75.59
2021/01/31,12:00:00,101.29
2021/01/31,13:00:00,116.27
2021/01/31,14:00:00,69.13
2021/01/31,15:00:00,53.97
2021/01/31,16:00:00,48.31
2021/01/31,17:00:00,48.52
2021/01/31,18:00:00,48.31
2021/01/31,19:00:00,42.8
2021/01/31,20:00:00,42.4
2021/01/31,21:00:00,45.54
2021/01/31,22:00:00,47.98
2021/01/31,23:00:00,49
2021/02/01,00:00:00,49.21
2021/02/01,01:00:00,49.58
2021/02/01,02:00:00,48.19
2021/02/01,03:00:00,46.03
2021/02/01,04:00:00,44.85
2021/02/01,05:00:00,43.58
2021/02/01,06:00:00,42.7
2021/02/01,07:00:00,45.56
2021/02/01,08:00:00,56.94
2021/02/01,09:00:00,72.02
2021/02/01,10:00:00,84.71
2021/02/01,11:00:00,55.76
2021/02/01,12:00:00,59.48
2021/02/01,13:00:00,60.64
2021/02/01,14:00:00,62.17
2021/02/01,15:00:00,75.46
2021/02/01,16:00:00,81.49
2021/02/01,17:00:00,87.86
2021/02/01,18:00:00,107.9
2021/02/01,19:00:00,129.71
2021/02/01,20:00:00,142.57
2021/02/01,21:00:00,145.51
2021/02/01,22:00:00,138.31
2021/02/01,23:00:00,122.86
2021/02/02,00:00:00,105.91
2021/02/02,01:00:00,90.01
2021/02/02,02:00:00,78.06
2021/02/02,03:00:00,70.14
2021/02/02,04:00:00,65.52
2021/02/02,05:00:00,61.19
2021/02/02,06:00:00,58.02
2021/02/02,07:00:00,59.56
2021/02/02,08:00:00,69.28
2021/02/02,09:00:00,83.74
2021/02/02,10:00:00,100.78
2021/02/02,11:00:00,69.94
2021/02/02,12:00:00,75.65
2021/02/02,13:00:00,88.13
2021/02/02,14:00:00,83.54
2021/02/02,15:00:00,68.74
2021/02/02,16:00:00,49.4
2021/02/02,17:00:00,49.04
2021/02/02,18:00:00,78.28
2021/02/02,19:00:00,107.48
2021/02/02,20:00:00,112.15
2021/02/02,21:00:00,105.88
2021/02/02,22:00:00,99.45
2021/02/02,23:00:00,92.41
2021/02/03,00:00:00,79.76
2021/02/03,01:00:00,64.38
2021/02/03,02:00:00,50.91
2021/02/03,03:00:00,43.73
2021/02/03,04:00:00,40.64
2021/02/03,05:00:00,36.41
2021/02/03,06:00:00,34.47
2021/02/03,07:00:00,34.04
2021/02/03,08:00:00,37.88
2021/02/03,09:00:00,44.83
2021/02/03,10:00:00,56.59
2021/02/03,11:00:00,73.61
2021/02/03,12:00:00,87.04
2021/02/03,13:00:00,85.24
2021/02/03,14:00:00,75.9
2021/02/03,15:00:00,74.13
2021/02/03,16:00:00,62.5
2021/02/03,17:00:00,63.43
2021/02/03,18:00:00,83.43
2021/02/03,19:00:00,102.51
2021/02/03,20:00:00,110.25
2021/02/03,21:00:00,111.16
2021/02/03,22:00:00,108.58
2021/02/03,23:00:00,101.24
2021/02/04,00:00:00,90.16
2021/02/04,01:00:00,79.18
2021/02/04,02:00:00,69.1
2021/02/04,03:00:00,60.76
2021/02/04,04:00:00,55.04
2021/02/04,05:00:00,50.83
2021/02/04,06:00:00,48.18
2021/02/04,07:00:00,50.68
2021/02/04,08:00:00,61.72
2021/02/04,09:00:00,76.01
2021/02/04,10:00:00,89.35
2021/02/04,11:00:00,82.98
2021/02/04,12:00:00,106.05
2021/02/04,13:00:00,97.87
2021/02/04,14:00:00,85.4
2021/02/04,15:00:00,83.44
2021/02/04,16:00:00,75.8
2021/02/04,17:00:00,72.86
2021/02/04,18:00:00,71.46
2021/02/04,19:00:00,65.95
2021/02/04,20:00:00,63.56
2021/02/04,21:00:00,67.05
2021/02/04,22:00:00,72.05
2021/02/04,23:00:00,74.45
2021/02/05,00:00:00,72.13
2021/02/05,01:00:00,68.48
2021/02/05,02:00:00,64.48
2021/02/05,03:00:00,60.82
2021/02/05,04:00:00,57.65
2021/02/05,05:00:00,55.34
2021/02/05,06:00:00,54.16
2021/02/05,07:00:00,58.1
2021/02/05,08:00:00,69.32
2021/02/05,09:00:00,84.15
2021/02/05,10:00:00,109.55
2021/02/05,11:00:00,76.04
