YYYY/MM/DD,HH:MM:SS,PM2.5
2022/01/06,14:00:00,90.61
2022/01/06,15:00:00,130.06
2022/01/06,16:00:00,184.97
2022/01/06,17:00:00,242.87
2022/01/06,18:00:00,287.15
2022/01/06,19:00:00,298.08
2022/01/06,20:00:00,255.48
2022/01/06,21:00:00,208.13
2022/01/06,22:00:00,169.23
2022/01/06,23:00:00,142.73
2022/01/07,00:00:00,117.72
2022/01/07,01:00:00,92.48
2022/01/07,02:00:00,73.19
2022/01/07,03:00:00,62.27
2022/01/07,04:00:00,57.88
2022/01/07,05:00:00,54.86
2022/01/07,06:00:00,52.58
2022/01/07,07:00:00,54.58
2022/01/07,08:00:00,63.59
2022/01/07,09:00:00,75.69
2022/01/07,10:00:00,93.07
2022/01/07,11:00:00,73.16
2022/01/07,12:00:00,85.43
2022/01/07,13:00:00,107.94
2022/01/07,14:00:00,132.79
2022/01/07,15:00:00,145.33
2022/01/07,16:00:00,139.82
2022/01/07,17:00:00,138.36
2022/01/07,18:00:00,164.11
2022/01/07,19:00:00,182.49
2022/01/07,20:00:00,177.7
2022/01/07,21:00:00,163.08
2022/01/07,22:00:00,145.49
2022/01/07,23:00:00,128.46
2022/01/08,00:00:00,110.39
2022/01/08,01:00:00,91.75
2022/01/08,02:00:00,75.43
2022/01/08,03:00:00,66.19
2022/01/08,04:00:00,60.22
2022/01/08,05:00:00,55.45
2022/01/08,06:00:00,51.35
2022/01/08,07:00:00,50.65
2022/01/08,08:00:00,56.35
2022/01/08,09:00:00,66.1
2022/01/08,10:00:00,80.35
2022/01/08,11:00:00,69.83
2022/01/08,12:00:00,83
2022/01/08,13:00:00,91.45
2022/01/08,14:00:00,106.51
2022/01/08,15:00:00,128.39
2022/01/08,16:00:00,141.48
2022/01/08,17:00:00,162.54
2022/01/08,18:00:00,193.17
2022/01/08,19:00:00,206.42
2022/01/08,20:00:00,189.74
2022/01/08,21:00:00,164.03
2022/01/08,22:00:00,142.22
2022/01/08,23:00:00,125.5
2022/01/09,00:00:00,110.1
2022/01/09,01:00:00,93.96
2022/01/09,02:00:00,81.4
2022/01/09,03:00:00,72.82
2022/01/09,04:00:00,67.5
2022/01/09,05:00:00,62.54
2022/01/09,06:00:00,58.25
2022/01/09,07:00:00,56.94
2022/01/09,08:00:00,61.91
2022/01/09,09:00:00,70.88
2022/01/09,10:00:00,79.98
2022/01/09,11:00:00,75.29
2022/01/09,12:00:00,91.18
2022/01/09,13:00:00,98.48
2022/01/09,14:00:00,113.95
2022/01/09,15:00:00,141.83
2022/01/09,16:00:00,157.4
2022/01/09,17:00:00,179.21
2022/01/09,18:00:00,209.36
2022/01/09,19:00:00,225.15
2022/01/09,20:00:00,210.37
2022/01/09,21:00:00,183.08
2022/01/09,22:00:00,156.49
2022/01/09,23:00:00,132.13
2022/01/10,00:00:00,111.45
2022/01/10,01:00:00,94.11
2022/01/10,02:00:00,80.34
2022/01/10,03:00:00,70.29
2022/01/10,04:00:00,64.3
2022/01/10,05:00:00,58.4
2022/01/10,06:00:00,53.43
2022/01/10,07:00:00,53.22
2022/01/10,08:00:00,60.11
2022/01/10,09:00:00,71.41
2022/01/10,10:00:00,82.71
2022/01/10,11:00:00,76.66
2022/01/10,12:00:00,109.91
2022/01/10,13:00:00,122.71
2022/01/10,14:00:00,130.13
2022/01/10,15:00:00,155.17
2022/01/10,16:00:00,167.39
2022/01/10,17:00:00,184.08
2022/01/10,18:00:00,219.65
2022/01/10,19:00:00,243.41
2022/01/10,20:00:00,219.46
2022/01/10,21:00:00,183.56
2022/01/10,22:00:00,154.81
2022/01/10,23:00:00,132.48
2022/01/11,00:00:00,109.01
2022/01/11,01:00:00,88.97
2022/01/11,02:00:00,72.64
2022/01/11,03:00:00,62.62
2022/01/11,04:00:00,58.43
2022/01/11,05:00:00,54
2022/01/11,06:00:00,50.82
2022/01/11,07:00:00,47.62
2022/01/11,08:00:00,47.61
2022/01/11,09:00:00,50.25
2022/01/11,10:00:00,54.14
2022/01/11,11:00:00,64.37
2022/01/11,12:00:00,74.12
2022/01/11,13:00:00,82.54
2022/01/11,14:00:00,99.85
2022/01/11,15:00:00,137.34
2022/01/11,16:00:00,181.15
2022/01/11,17:00:00,228.85
2022/01/11,18:00:00,272.09
2022/01/11,19:00:00,283.74
2022/01/11,20:00:00,251.14
2022/01/11,21:00:00,214.2
2022/01/11,22:00:00,185.93
2022/01/11,23:00:00,162.33
2022/01/12,00:00:00,139.65
2022/01/12,01:00:00,115.78
2022/01/12,02:00:00,95.53
2022/01/12,03:00:00,81.03
2022/01/12,04:00:00,71.72
2022/01/12,05:00:00,65.46
2022/01/12,06:00:00,62.47
2022/01/12,07:00:00,65.65
2022/01/12,08:00:00,65.15
2022/01/12,09:00:00,68.73
2022/01/12,10:00:00,74.54
2022/01/12,11:00:00,90.76
2022/01/12,12:00:00,117.56
2022/01/12,13:00:00,154.75
2022/01/12,14:00:00,186.82
2022/01/12,15:00:00,191.59
2022/01/12,16:00:00,170.17
2022/01/12,17:00:00,162.96
2022/01/12,18:00:00,173.28
2022/01/12,19:00:00,159.76
2022/01/12,20:00:00,136.98
2022/01/12,21:00:00,119.27
2022/01/12,22:00:00,106.25
2022/01/12,23:00:00,100.02
2022/01/13,00:00:00,97.1
2022/01/13,01:00:00,94.65
2022/01/13,02:00:00,84.7
2022/01/13,03:00:00,73.18
2022/01/13,04:00:00,64.82
2022/01/13,05:00:00,59.27
2022/01/13,06:00:00,54.08
2022/01/13,07:00:00,49.15
2022/01/13,08:00:00,50.32
2022/01/13,09:00:00,51.74
2022/01/13,10:00:00,47.89
2022/01/13,11:00:00,34.69
2022/01/13,12:00:00,34.13
2022/01/13,13:00:00,37.8
2022/01/13,14:00:00,49.29
2022/01/13,15:00:00,79.13
2022/01/13,16:00:00,120.77
2022/01/13,17:00:00,160.41
2022/01/13,18:00:00,198.55
2022/01/13,19:00:00,222
2022/01/13,20:00:00,214.07
2022/01/13,21:00:00,193.62
2022/01/13,22:00:00,163.71
2022/01/13,23:00:00,135.06
2022/01/14,00:00:00,110.57
2022/01/14,01:00:00,88.5
2022/01/14,02:00:00,67.52
2022/01/14,03:00:00,55.61
2022/01/14,04:00:00,51.73
2022/01/14,05:00:00,50.68
2022/01/14,06:00:00,51.34
2022/01/14,07:00:00,58.22
2022/01/14,08:00:00,72.62
2022/01/14,09:00:00,83.3
2022/01/14,10:00:00,81.53
2022/01/14,11:00:00,51.16
2022/01/14,12:00:00,56.16
2022/01/14,13:00:00,67.66
2022/01/14,14:00:00,85.93
2022/01/14,15:00:00,107.45
2022/01/14,16:00:00,125.52
2022/01/14,17:00:00,150.83
2022/01/14,18:00:00,171.87
2022/01/14,19:00:00,160.22
2022/01/14,20:00:00,139.53
2022/01/14,21:00:00,129.55
2022/01/14,22:00:00,121.81
2022/01/14,23:00:00,113.73
2022/01/15,00:00:00,104.71
2022/01/15,01:00:00,93.81
2022/01/15,02:00:00,81.88
2022/01/15,03:00:00,72.1
2022/01/15,04:00:00,65.2
2022/01/15,05:00:00,59.36
2022/01/15,06:00:00,55.2
2022/01/15,07:00:00,53.42
2022/01/15,08:00:00,58.69
2022/01/15,09:00:00,65.39
2022/01/15,10:00:00,65.95
2022/01/15,11:00:00,52.48
2022/01/15,12:00:00,61.63
2022/01/15,13:00:00,74.75
2022/01/15,14:00:00,86.39
2022/01/15,15:00:00,85.35
2022/01/15,16:00:00,70.82
2022/01/15,17:00:00,66.21
2022/01/15,18:00:00,72.28
2022/01/15,19:00:00,77.71
2022/01/15,20:00:00,81.86
2022/01/15,21:00:00,82.8
2022/01/15,22:00:00,79.33
2022/01/15,23:00:00,68.72
2022/01/16,00:00:00,65.12
2022/01/16,01:00:00,65.99
2022/01/16,02:00:00,66.19
2022/01/16,03:00:00,63.5
2022/01/16,04:00:00,61
2022/01/16,05:00:00,57.99
2022/01/16,06:00:00,54.92
2022/01/16,07:00:00,53.34
2022/01/16,08:00:00,55.09
2022/01/16,09:00:00,56.63
2022/01/16,10:00:00,52.9
2022/01/16,11:00:00,31.3
2022/01/16,12:00:00,25.94
2022/01/16,13:00:00,27.4
2022/01/16,14:00:00,35.58
2022/01/16,15:00:00,51.01
2022/01/16,16:00:00,63.06
2022/01/16,17:00:00,80.13
2022/01/16,18:00:00,98.67
2022/01/16,19:00:00,101.8
2022/01/16,20:00:00,102.1
2022/01/16,21:00:00,100.41
2022/01/16,22:00:00,88.09
2022/01/16,23:00:00,69.53
2022/01/17,00:00:00,55.21
2022/01/17,01:00:00,45.59
2022/01/17,02:00:00,36.19
2022/01/17,03:00:00,29.54
2022/01/17,04:00:00,25.94
2022/01/17,05:00:00,20.45
2022/01/17,06:00:00,16.67
2022/01/17,07:00:00,15.35
2022/01/17,08:00:00,15.79
2022/01/17,09:00:00,16.1
2022/01/17,10:00:00,16.04
2022/01/17,11:00:00,8.56
2022/01/17,12:00:00,6.86
2022/01/17,13:00:00,5.81
2022/01/17,14:00:00,8.37
2022/01/17,15:00:00,14.61
2022/01/17,16:00:00,20.63
2022/01/17,17:00:00,27.27
2022/01/17,18:00:00,33.19
2022/01/17,19:00:00,35.83
2022/01/17,20:00:00,40.15
2022/01/17,21:00:00,45.27
2022/01/17,22:00:00,49.07
2022/01/17,23:00:00,52.75
2022/01/18,00:00:00,51.23
2022/01/18,01:00:00,45.23
2022/01/18,02:00:00,39.25
2022/01/18,03:00:00,34.79
2022/01/18,04:00:00,31.29
2022/01/18,05:00:00,27.57
2022/01/18,06:00:00,25.48
2022/01/18,07:00:00,28.65
2022/01/18,08:00:00,37.1
2022/01/18,09:00:00,47.36
2022/01/18,10:00:00,54.33
2022/01/18,11:00:00,40.52
2022/01/18,12:00:00,46.31
2022/01/18,13:00:00,50.29
2022/01/18,14:00:00,62.07
2022/01/18,15:00:00,95.16
2022/01/18,16:00:00,118.54
2022/01/18,17:00:00,144.26
2022/01/18,18:00:00,189.33
2022/01/18,19:00:00,219.16
2022/01/18,20:00:00,201.14
2022/01/18,21:00:00,166.83
2022/01/18,22:00:00,133.29
2022/01/18,23:00:00,94.79
2022/01/19,00:00:00,76.38
2022/01/19,01:00:00,60.16
2022/01/19,02:00:00,50.2
2022/01/19,03:00:00,47.69
2022/01/19,04:00:00,49.11
2022/01/19,05:00:00,51.95
2022/01/19,06:00:00,56.29
2022/01/19,07:00:00,66.19
2022/01/19,08:00:00,76.68
2022/01/19,09:00:00,84.62
2022/01/19,10:00:00,92.22
2022/01/19,11:00:00,96.9
2022/01/19,12:00:00,107.15
2022/01/19,13:00:00,123.23
2022/01/19,14:00:00,115.08
2022/01/19,15:00:00,138.09
2022/01/19,16:00:00,139.56
2022/01/19,17:00:00,142.9
2022/01/19,18:00:00,161.44
2022/01/19,19:00:00,178.7
2022/01/19,20:00:00,190.81
2022/01/19,21:00:00,188.93
2022/01/19,22:00:00,166.37
2022/01/19,23:00:00,132.95
2022/01/20,00:00:00,121.81
2022/01/20,01:00:00,120.89
2022/01/20,02:00:00,124.86
2022/01/20,03:00:00,126.52
2022/01/20,04:00:00,124.25
2022/01/20,05:00:00,110.28
2022/01/20,06:00:00,96.75
2022/01/20,07:00:00,94.22
2022/01/20,08:00:00,90.22
2022/01/20,09:00:00,82.65
2022/01/20,10:00:00,73.09
2022/01/20,11:00:00,29.59
2022/01/20,12:00:00,24.64
2022/01/20,13:00:00,26.52
2022/01/20,14:00:00,34.24
2022/01/20,15:00:00,42.87
2022/01/20,16:00:00,41.97
2022/01/20,17:00:00,48.89
2022/01/20,18:00:00,69
2022/01/20,19:00:00,87.27
2022/01/20,20:00:00,100.45
2022/01/20,21:00:00,103.62
2022/01/20,22:00:00,101.18
2022/01/20,23:00:00,97.31
2022/01/21,00:00:00,93.76
2022/01/21,01:00:00,90.29
2022/01/21,02:00:00,88.09
2022/01/21,03:00:00,85.92
2022/01/21,04:00:00,85.29
2022/01/21,05:00:00,84.27
2022/01/21,06:00:00,84.03
2022/01/21,07:00:00,87.87
2022/01/21,08:00:00,97.99
2022/01/21,09:00:00,114.67
2022/01/21,10:00:00,136.85
2022/01/21,11:00:00,164.7
2022/01/21,12:00:00,214.99
2022/01/21,13:00:00,234.79
2022/01/21,14:00:00,206.88
2022/01/21,15:00:00,157.83
2022/01/21,16:00:00,99.74
2022/01/21,17:00:00,63.48
2022/01/21,18:00:00,50.85
2022/01/21,19:00:00,48.88
2022/01/21,20:00:00,54.76
2022/01/21,21:00:00,65.85
2022/01/21,22:00:00,79.88
2022/01/21,23:00:00,92.43
2022/01/22,00:00:00,97.37
2022/01/22,01:00:00,94.95
2022/01/22,02:00:00,89.19
2022/01/22,03:00:00,84.13
2022/01/22,04:00:00,79.79
2022/01/22,05:00:00,75.57
2022/01/22,06:00:00,72.46
2022/01/22,07:00:00,71.71
2022/01/22,08:00:00,74.85
2022/01/22,09:00:00,79.49
2022/01/22,10:00:00,87.33
2022/01/22,11:00:00,89.89
2022/01/22,12:00:00,93.35
2022/01/22,13:00:00,82.89
2022/01/22,14:00:00,75.4
2022/01/22,15:00:00,72.21
2022/01/22,16:00:00,56.5
2022/01/22,17:00:00,40.24
2022/01/22,18:00:00,30.88
2022/01/22,19:00:00,27.34
2022/01/22,20:00:00,27.66
2022/01/22,21:00:00,30.17
2022/01/22,22:00:00,34.54
2022/01/22,23:00:00,41.18
2022/01/23,00:00:00,45.8
2022/01/23,01:00:00,47.4
2022/01/23,02:00:00,47.7
2022/01/23,03:00:00,46.99
2022/01/23,04:00:00,45.54
2022/01/23,05:00:00,43.56
2022/01/23,06:00:00,42
2022/01/23,07:00:00,42.68
2022/01/24,08:00:00,43.48
2022/01/24,09:00:00,49.35
2022/01/24,10:00:00,57.12
2022/01/24,11:00:00,75
2022/01/24,12:00:00,102.33
2022/01/24,13:00:00,122.85
2022/01/24,14:00:00,141.29
2022/01/24,15:00:00,171.96
2022/01/24,16:00:00,187.14
2022/01/24,17:00:00,203.85
2022/01/24,18:00:00,239.18
2022/01/24,19:00:00,245.15
2022/01/24,20:00:00,208.44
2022/01/24,21:00:00,168.04
2022/01/24,22:00:00,135.82
2022/01/24,23:00:00,112.69
2022/01/25,00:00:00,92.5
2022/01/25,01:00:00,77.52
2022/01/25,02:00:00,67.32
2022/01/25,03:00:00,60.61
2022/01/25,04:00:00,56.89
2022/01/25,05:00:00,53.73
2022/01/25,06:00:00,50.74
2022/01/25,07:00:00,50.07
2022/01/25,08:00:00,46.47
2022/01/25,09:00:00,49.35
2022/01/25,10:00:00,56.58
2022/01/25,11:00:00,80.07
2022/01/25,12:00:00,114.3
2022/01/25,13:00:00,138.88
2022/01/25,14:00:00,149.83
2022/01/25,15:00:00,158.6
2022/01/25,16:00:00,127.94
2022/01/25,17:00:00,97.99
2022/01/25,18:00:00,105.83
2022/01/25,19:00:00,118.9
2022/01/25,20:00:00,127.7
2022/01/25,21:00:00,129.13
2022/01/25,22:00:00,124.19
2022/01/25,23:00:00,111.01
2022/01/26,00:00:00,94.09
2022/01/26,01:00:00,79
2022/01/26,02:00:00,67.32
2022/01/26,03:00:00,59.01
2022/01/26,04:00:00,53.97
2022/01/26,05:00:00,48.65
2022/01/26,06:00:00,43.6
2022/01/26,07:00:00,39.32
2022/01/26,08:00:00,39.27
2022/01/26,09:00:00,42.26
2022/01/26,10:00:00,48.35
2022/01/26,11:00:00,61.14
2022/01/26,12:00:00,84.08
2022/01/26,13:00:00,102.27
2022/01/26,14:00:00,146.31
2022/01/26,15:00:00,149.03
2022/01/26,16:00:00,150.48
2022/01/26,17:00:00,146.71
2022/01/26,18:00:00,117.98
2022/01/26,19:00:00,114.96
2022/01/26,20:00:00,146.45
2022/01/26,21:00:00,110.68
2022/01/26,22:00:00,124.19
2022/01/26,23:00:00,110.63
2022/01/27,00:00:00,95.86
2022/01/27,01:00:00,82.68
2022/01/27,02:00:00,67.28
2022/01/27,03:00:00,60.76
2022/01/27,04:00:00,54.54
2022/01/27,05:00:00,48.75
2022/01/27,06:00:00,47.82
2022/01/27,07:00:00,48.69
2022/01/27,08:00:00,59.42
2022/01/27,09:00:00,73.55
2022/01/27,10:00:00,85.88
2022/01/27,11:00:00,80.81
2022/01/27,12:00:00,131.75
2022/01/27,13:00:00,186.42
2022/01/27,14:00:00,208.77
2022/01/27,15:00:00,194.51
2022/01/27,16:00:00,152.69
2022/01/27,17:00:00,136.51
2022/01/27,18:00:00,162.53
2022/01/27,19:00:00,182.28
2022/01/27,20:00:00,182.68
2022/01/27,21:00:00,169.86
2022/01/27,22:00:00,154.63
2022/01/27,23:00:00,134.58
2022/01/28,00:00:00,108.44
2022/01/28,01:00:00,82.43
2022/01/28,02:00:00,61.93
2022/01/28,03:00:00,51.2
2022/01/28,04:00:00,45.55
2022/01/28,05:00:00,42.3
2022/01/28,06:00:00,40.81
2022/01/28,07:00:00,42.75
2022/01/28,08:00:00,48.78
2022/01/28,09:00:00,57.63
2022/01/28,10:00:00,69.67
2022/01/28,11:00:00,87.68
2022/01/28,12:00:00,132.31
2022/01/28,13:00:00,162.87
2022/01/28,14:00:00,162.72
2022/01/28,15:00:00,140.72
2022/01/28,16:00:00,91.65
2022/01/28,17:00:00,66.57
2022/01/28,18:00:00,71.76
2022/01/28,19:00:00,75.27
2022/01/28,20:00:00,77.98
2022/01/28,21:00:00,80.93
2022/01/28,22:00:00,81.31
2022/01/28,23:00:00,77.33
2022/01/29,00:00:00,70.62
2022/01/29,01:00:00,61.03
2022/01/29,02:00:00,49.67
2022/01/29,03:00:00,42.2
2022/01/29,04:00:00,37.87
2022/01/29,05:00:00,34.86
2022/01/29,06:00:00,32.68
2022/01/29,07:00:00,33.19
2022/01/29,08:00:00,39.25
2022/01/29,09:00:00,48.43
2022/01/29,10:00:00,57.73
2022/01/29,11:00:00,57.63
2022/01/29,12:00:00,77.09
2022/01/29,13:00:00,98.97
2022/01/29,14:00:00,103.9
2022/01/29,15:00:00,91.22
2022/01/29,16:00:00,74.47
2022/01/29,17:00:00,59.83
2022/01/29,18:00:00,40.55
2022/01/29,19:00:00,25.02
2022/01/29,20:00:00,21.69
2022/01/29,21:00:00,23.65
2022/01/29,22:00:00,24.82
2022/01/29,23:00:00,24.5
2022/01/30,00:00:00,24.15
2022/01/30,01:00:00,24.02
2022/01/30,02:00:00,23.58
2022/01/30,03:00:00,23.19
2022/01/30,04:00:00,23.05
2022/01/30,05:00:00,22.51
2022/01/30,06:00:00,22.52
2022/01/30,07:00:00,25.72
2022/01/30,08:00:00,33.55
2022/01/30,09:00:00,43.78
2022/01/30,10:00:00,54.21
2022/01/30,11:00:00,58.11
2022/01/30,12:00:00,65.98
2022/01/30,13:00:00,57.29
2022/01/30,14:00:00,43.94
2022/01/30,15:00:00,33.68
2022/01/30,16:00:00,26.74
2022/01/30,17:00:00,24.34
2022/01/30,18:00:00,23.93
2022/01/30,19:00:00,22.03
2022/01/30,20:00:00,23.84
2022/01/30,21:00:00,27.45
2022/01/30,22:00:00,30.24
2022/01/30,23:00:00,31.59
2022/01/31,00:00:00,32.36
2022/01/31,01:00:00,33.63
2022/01/31,02:00:00,34.23
2022/01/31,03:00:00,34.96
2022/01/31,04:00:00,36.38
2022/01/31,05:00:00,37.85
2022/01/31,06:00:00,40.82
2022/01/31,07:00:00,47.51
2022/01/31,08:00:00,56.19
2022/01/31,09:00:00,65.76
2022/01/31,10:00:00,78.12
2022/01/31,11:00:00,78.77
2022/01/31,12:00:00,98.17
2022/01/31,13:00:00,103.74
2022/01/31,14:00:00,90.43
2022/01/31,15:00:00,73.01
2022/01/31,16:00:00,51.63
2022/01/31,17:00:00,50.58
2022/01/31,18:00:00,73.4
2022/01/31,19:00:00,90.64
2022/01/31,20:00:00,97.42
2022/01/31,21:00:00,97.92
2022/01/31,22:00:00,94.49
2022/01/31,23:00:00,85.55
2022/02/01,00:00:00,75.27
2022/02/01,01:00:00,65.75
2022/02/01,02:00:00,57.02
2022/02/01,03:00:00,50.8
2022/02/01,04:00:00,47.61
2022/02/01,05:00:00,46.13
2022/02/01,06:00:00,46.33
2022/02/01,07:00:00,51.09
2022/02/01,08:00:00,50.67
2022/02/01,09:00:00,58.64
2022/02/01,10:00:00,80.12
2022/02/01,11:00:00,129.19
2022/02/01,12:00:00,156.93
2022/02/01,13:00:00,120.4
2022/02/01,14:00:00,79.13
2022/02/01,15:00:00,66.1
2022/02/01,16:00:00,53.6
2022/02/01,17:00:00,54.29
2022/02/01,18:00:00,60.65
2022/02/01,19:00:00,58.87
2022/02/01,20:00:00,55.4
2022/02/01,21:00:00,55.46
2022/02/01,22:00:00,56.97
2022/02/01,23:00:00,57.02
2022/02/02,00:00:00,54.32
2022/02/02,01:00:00,50.25
2022/02/02,02:00:00,46.58
2022/02/02,03:00:00,44.2
2022/02/02,04:00:00,42.29
2022/02/02,05:00:00,40.09
2022/02/02,06:00:00,39.8
2022/02/02,07:00:00,44.76
2022/02/02,08:00:00,58.28
2022/02/02,09:00:00,77.76
2022/02/02,10:00:00,113.7
2022/02/02,11:00:00,112.85
2022/02/02,12:00:00,155.59
2022/02/02,13:00:00,167.15
2022/02/02,14:00:00,167
2022/02/02,15:00:00,171.46
2022/02/02,16:00:00,160.98
2022/02/02,17:00:00,165.03
2022/02/02,18:00:00,164.83
2022/02/02,19:00:00,123.39
2022/02/02,20:00:00,92.85
2022/02/02,21:00:00,80.88
2022/02/02,22:00:00,72.22
2022/02/02,23:00:00,65.7
2022/02/03,00:00:00,62.63
2022/02/03,01:00:00,59.2
2022/02/03,02:00:00,54.12
2022/02/03,03:00:00,48.98
2022/02/03,04:00:00,45.1
2022/02/03,05:00:00,42.11
2022/02/03,06:00:00,40.91
2022/02/03,07:00:00,43.94
2022/02/03,08:00:00,43.4
2022/02/03,09:00:00,48.58
2022/02/03,10:00:00,59.63
2022/02/03,11:00:00,57.05
2022/02/03,12:00:00,53.13
2022/02/03,13:00:00,44
2022/02/03,14:00:00,46.62
2022/02/03,15:00:00,69.62
2022/02/03,16:00:00,101.81
2022/02/03,17:00:00,157.9
2022/02/03,18:00:00,223.38
2022/02/03,19:00:00,244.78
2022/02/03,20:00:00,205.02
2022/02/03,21:00:00,154.89
2022/02/03,22:00:00,117.35
2022/02/03,23:00:00,94.69
2022/02/04,00:00:00,77.74
2022/02/04,01:00:00,62.96
2022/02/04,02:00:00,50.26
2022/02/04,03:00:00,43.34
2022/02/04,04:00:00,41.11
2022/02/04,05:00:00,40.19
2022/02/04,06:00:00,39.14
2022/02/04,07:00:00,42.95
2022/02/04,08:00:00,54.41
2022/02/04,09:00:00,68.46
2022/02/04,10:00:00,86.7
2022/02/04,11:00:00,73.51
2022/02/04,12:00:00,100.25
2022/02/04,13:00:00,133.15
2022/02/04,14:00:00,178.79
2022/02/04,15:00:00,207.72
2022/02/04,16:00:00,172.99
2022/02/04,17:00:00,102.2
2022/02/04,18:00:00,68.04
2022/02/04,19:00:00,53.84
2022/02/04,20:00:00,51.52
2022/02/04,21:00:00,54.57
2022/02/04,22:00:00,57.91
2022/02/04,23:00:00,65.05
2022/02/05,00:00:00,72.07
2022/02/05,01:00:00,75.36
2022/02/05,02:00:00,74.92
2022/02/05,03:00:00,74.04
2022/02/05,04:00:00,74.55
2022/02/05,05:00:00,75.05
2022/02/05,06:00:00,77.7
2022/02/05,07:00:00,82.1
2022/02/05,08:00:00,91.9
2022/02/05,09:00:00,103.2
2022/02/05,10:00:00,105.31
2022/02/05,11:00:00,81.55
2022/02/05,12:00:00,62.07
